absorbance_2.8_1A,2.8_1A,2.8_2A,2.8_3A,2.8_4A
555.3985,0.04079528,0.03260707,0.04342495,0.05166138
555.8806,0.03690716,0.03311031,0.04429127,0.05398983
556.3627,0.03295941,0.03330584,0.04355836,0.05464692
556.8448,0.02782754,0.03341101,0.0413513,0.05565124
557.327,0.02129256,0.03378467,0.03806425,0.05779621
557.8091,0.01366566,0.03481838,0.03432881,0.0613507
558.2912,0.00576476,0.03677403,0.03088228,0.06596886
558.7733,0.001002368,0.03963853,0.02831654,0.06790321
559.2554,0.001708511,0.04306923,0.02698288,0.07016338
559.7375,0.0,0.04640133,0.02691854,0.07289965
560.2197,0.001362752,0.04885996,0.02790048,0.07403034
560.7018,0.005660716,0.0497136,0.02955191,0.07377343
561.1839,0.01144417,0.04856662,0.03146315,0.07282683
561.666,0.01542068,0.04551523,0.03330878,0.07328483
562.1481,0.0257534,0.04112203,0.03481989,0.07160405
562.6302,0.03732639,0.0362453,0.03575641,0.06753247
563.1124,0.04805333,0.03171534,0.03585514,0.06238686
563.5945,0.05628986,0.02820022,0.03478401,0.05630426
564.0766,0.06057699,0.02600939,0.03223575,0.04975278
564.5587,0.06027669,0.02509657,0.02809303,0.04335289
565.0408,0.05580834,0.02518812,0.02257206,0.03761744
565.5229,0.04861737,0.02598145,0.01629646,0.03275182
566.0051,0.04062139,0.02733616,0.01015438,0.02866762
566.4872,0.0338169,0.02934203,0.00518284,0.02515756
566.9693,0.02951969,0.03227274,0.002200864,0.02214403
567.4514,0.02788515,0.03640814,0.001530055,0.01983813
567.9335,0.02799782,0.04185179,0.002852771,0.01872523
568.4156,0.0335475,0.04836807,0.005285911,0.01731621
568.8978,0.0330591,0.05540468,0.007775076,0.0195956
569.3799,0.03276616,0.06219513,0.009510228,0.02132402
569.862,0.03109626,0.06803381,0.01036425,0.02565864
570.3441,0.03034177,0.07244553,0.01089687,0.02971469
570.8262,0.03238334,0.07525511,0.01213117,0.03151141
571.3083,0.0370325,0.07661803,0.01501116,0.03200427
571.7905,0.0435569,0.07694615,0.01999012,0.03171773
572.2726,0.05038656,0.07682258,0.02676024,0.03145507
572.7547,0.0567949,0.0768082,0.03432849,0.03006663
573.2368,0.05971565,0.07733589,0.04128103,0.0311555
573.7189,0.05972163,0.07859667,0.04615297,0.03264321
574.201,0.05736727,0.08047712,0.04794189,0.03370525
574.6832,0.05370384,0.0825695,0.0463023,0.03358383
575.1653,0.04988006,0.08424023,0.04178257,0.03198792
575.6474,0.04674219,0.08486169,0.03564854,0.02931343
576.1295,0.04481584,0.08398671,0.02959994,0.02649495
576.6116,0.04426901,0.0815656,0.0251147,0.02459588
577.0938,0.04498128,0.07795632,0.02287992,0.02433781
577.5759,0.04667167,0.07382759,0.0227868,0.02595109
578.058,0.04902676,0.0699643,0.02417908,0.02914922
578.5401,0.05172323,0.06704097,0.02632069,0.03337642
579.0222,0.05424777,0.06557986,0.02862096,0.03803656
579.5043,0.05603869,0.06578919,0.03079049,0.04260489
579.9865,0.05672118,0.06751113,0.03279737,0.04664665
580.4686,0.05637623,0.07022168,0.03470923,0.04967596
580.9507,0.05550473,0.07317743,0.03653494,0.0512324
581.4328,0.05476481,0.07567716,0.03811525,0.05101789
581.9149,0.05470325,0.07718851,0.03911574,0.04898743
582.397,0.05544177,0.07748888,0.03914946,0.04543591
582.8792,0.05664878,0.07662727,0.03794966,0.04093201
583.3613,0.05761597,0.07485075,0.03547864,0.03623399
583.8434,0.05766747,0.07251888,0.03202306,0.03201869
584.3255,0.05647634,0.0700222,0.02813258,0.02866179
584.8076,0.05420174,0.06776223,0.02454417,0.02614284
585.2897,0.05140944,0.06605925,0.02192829,0.02410834
585.7719,0.04876671,0.06511887,0.02072323,0.02209164
586.254,0.04675091,0.06500722,0.0210458,0.01978426
586.7361,0.04539628,0.06562003,0.02266787,0.01723667
587.2182,0.0437677,0.06670602,0.02511682,0.01547598
587.7003,0.04242263,0.06790209,0.02779109,0.01456863
588.1824,0.04113066,0.06884982,0.03015962,0.01500046
588.6646,0.03973486,0.06926279,0.03184053,0.01713052
589.1467,0.03826348,0.06899257,0.03266839,0.02101542
589.6288,0.03694591,0.06805854,0.03271865,0.02630934
590.1109,0.03616884,0.06662092,0.03227182,0.03221218
590.593,0.03632858,0.06493527,0.03175626,0.03752645
591.0751,0.03762467,0.06325603,0.03159434,0.04100859
591.5573,0.03994136,0.06178039,0.03210187,0.04163525
592.0394,0.04282206,0.0605851,0.03334589,0.03905196
592.5215,0.04567288,0.05963158,0.03511831,0.03373149
593.0036,0.0479443,0.05881909,0.03698754,0.02684014
593.4857,0.04934385,0.05806564,0.03843429,0.01984537
593.9678,0.04988498,0.05736239,0.03902988,0.01400081
594.45,0.04980895,0.05677618,0.03849993,0.01022068
594.9321,0.04945762,0.05641953,0.03683098,0.008872025
595.4142,0.04911311,0.05638979,0.03427523,0.009796731
595.8963,0.04893083,0.056734,0.03132532,0.01241096
596.3784,0.04888486,0.05741356,0.02858331,0.01587394
596.8605,0.04881863,0.0583191,0.02657037,0.01935212
597.3427,0.04851687,0.05928278,0.02564062,0.02212968
597.8248,0.04781768,0.06012944,0.02585338,0.023798
598.3069,0.04668311,0.06071302,0.02699454,0.02427401
598.789,0.04523685,0.06093103,0.02862342,0.02373758
599.2711,0.04375338,0.06076173,0.03022771,0.02253617
599.7532,0.04257776,0.06027079,0.03137985,0.02105295
600.2354,0.04204408,0.0596172,0.03183181,0.01963839
600.7175,0.04231691,0.05901644,0.03159465,0.01851479
601.1996,0.043319,0.05869213,0.03088064,0.01778451
601.6817,0.04472018,0.05883137,0.03001595,0.01748265
602.1638,0.04605062,0.05951415,0.02931197,0.01763381
602.6459,0.04682982,0.06068698,0.02900492,0.01830132
603.1281,0.04670072,0.06214667,0.02924354,0.01959613
603.6102,0.04557149,0.06359409,0.03008036,0.02162175
604.0923,0.04364218,0.06469689,0.03149944,0.02440744
604.5744,0.0413833,0.06519147,0.0334172,0.02782545
605.0565,0.03935973,0.0649973,0.0356889,0.03158052
605.5386,0.03808142,0.06424828,0.03808393,0.03521698
606.0208,0.03781126,0.06327312,0.04028706,0.03820332
606.5029,0.03846661,0.06245849,0.0419632,0.04009647
606.985,0.03965815,0.06214723,0.04279941,0.04060496
607.4671,0.04084338,0.06250344,0.04261092,0.03969142
607.9492,0.04158095,0.06345785,0.04142062,0.03757414
608.4313,0.04165427,0.06473523,0.03947831,0.03468842
608.9135,0.04116536,0.06594612,0.03721559,0.03157957
609.3956,0.04044033,0.06673966,0.03509101,0.02873829
609.8777,0.03989491,0.06686918,0.03350246,0.02655212
610.3598,0.03982715,0.06627437,0.03264094,0.02521722
610.8419,0.04028835,0.06506646,0.03246139,0.02474263
611.324,0.04107008,0.06348643,0.03273183,0.024996
611.8062,0.04179945,0.06182141,0.03316125,0.02575449
612.2883,0.04212403,0.06031419,0.03355063,0.02677287
612.7704,0.04182776,0.05913828,0.03385954,0.02778858
613.2525,0.04093222,0.05835692,0.03421739,0.02856726
613.7346,0.03965621,0.0579346,0.03482462,0.02892282
614.2167,0.03833527,0.05775169,0.03584378,0.02871706
614.6989,0.03727812,0.05762978,0.03727864,0.02789617
615.181,0.03667263,0.05736042,0.03894642,0.02649833
615.6631,0.03656281,0.05671388,0.04049902,0.02466103
616.1452,0.03686715,0.05550031,0.04156571,0.02259203
616.6273,0.03745006,0.053613,0.04189092,0.02053048
617.1094,0.03816854,0.05107498,0.04142847,0.01871433
617.5916,0.038906,0.04806776,0.04036382,0.01732415
618.0737,0.03955558,0.04492271,0.0390238,0.01647805
618.5558,0.0399917,0.04209469,0.03775449,0.01624441
619.0379,0.0400832,0.04003441,0.03676526,0.0166538
619.52,0.03972252,0.03911266,0.03608339,0.01771747
620.0021,0.03888701,0.03951967,0.03556125,0.01941496
620.4843,0.03768526,0.04119413,0.03497687,0.02167233
620.9664,0.03636833,0.04382994,0.03413044,0.02433048
621.4485,0.0352804,0.04693124,0.03294192,0.02712782
621.9306,0.03472711,0.04998052,0.03148585,0.02975243
622.4127,0.03489995,0.05251934,0.02997115,0.03186624
622.8948,0.03578699,0.05427549,0.02867942,0.03318579
623.377,0.03718289,0.05521674,0.02786215,0.03356239
623.8591,0.03873433,0.05551942,0.02770627,0.03299869
624.3412,0.04005688,0.05549573,0.0282765,0.03166315
624.8233,0.04087391,0.05545192,0.02950811,0.02982535
625.3054,0.04106638,0.05561281,0.03121711,0.0278074
625.7875,0.04070848,0.05603417,0.03313505,0.025878
626.2697,0.03999935,0.05662066,0.03497297,0.02417925
626.7518,0.03919247,0.05718643,0.03643597,0.02272382
627.2339,0.03849576,0.05755632,0.03728101,0.02141818
627.716,0.03802235,0.05764872,0.03735257,0.02013694
628.1981,0.03780119,0.05749763,0.03658546,0.01878444
628.6802,0.03779599,0.05723881,0.03503415,0.01735387
629.1624,0.03794539,0.05704226,0.03286066,0.01594137
629.6445,0.03818984,0.05705747,0.03032921,0.01473782
630.1266,0.03849196,0.05734167,0.02774027,0.0139673
630.6087,0.038837,0.05784786,0.02536546,0.01381492
631.0908,0.03922617,0.05843534,0.02341295,0.01437494
631.5729,0.03966317,0.05892665,0.02197128,0.01559613
632.0551,0.04014046,0.05916443,0.02102143,0.01728648
632.5372,0.04062507,0.05905028,0.02046737,0.01913077
633.0193,0.0410592,0.05858152,0.0201907,0.02078723
633.5014,0.04136551,0.05784713,0.02009504,0.02196135
633.9835,0.04146992,0.05701009,0.02013393,0.02248445
634.4656,0.04133825,0.05625385,0.02031976,0.02237841
634.9478,0.04100307,0.05574946,0.02069831,0.02184706
635.4299,0.04057589,0.05561985,0.02131841,0.02122757
635.912,0.04021424,0.05590896,0.0221941,0.02085616
636.3941,0.04008043,0.05658464,0.02329204,0.02098453
636.8762,0.04028305,0.0575414,0.02453267,0.02169082
637.3583,0.04083103,0.0586335,0.02581932,0.02286219
637.8405,0.04163276,0.05968924,0.02705173,0.0242303
638.3226,0.04252135,0.06054444,0.02814871,0.02545217
638.8047,0.04332433,0.06108285,0.02906013,0.02623713
639.2868,0.0439041,0.06124174,0.02976011,0.02640137
639.7689,0.04420769,0.06102764,0.03024604,0.02593784
640.251,0.04426816,0.06050008,0.03053404,0.02500035
640.7332,0.04417157,0.05975334,0.03065681,0.02386259
641.2153,0.044002,0.0588834,0.03066327,0.02281974
641.6974,0.0437963,0.05796389,0.03061128,0.02208263
642.1795,0.04353918,0.05705244,0.03056847,0.02174089
642.6616,0.04318862,0.05619871,0.03060019,0.02173314
643.1437,0.04272485,0.05546251,0.0307583,0.02189819
643.6259,0.04218724,0.05493478,0.03107999,0.02202645
644.108,0.04167935,0.05472322,0.03158072,0.02195449
644.5901,0.0413305,0.05492197,0.03225701,0.02162664
645.0722,0.04124833,0.05558086,0.03309098,0.02112042
645.5543,0.04145852,0.05666317,0.03405586,0.02062652
646.0364,0.04189523,0.0580405,0.03511801,0.02038109
646.5186,0.04242264,0.05949443,0.03622712,0.02060243
647.0007,0.04290229,0.06077437,0.03731398,0.02139503
647.4828,0.04325359,0.06164955,0.03828499,0.02271378
647.9649,0.04348486,0.06195412,0.03902153,0.02435674
648.447,0.04368518,0.06164391,0.03941039,0.02603086
648.9291,0.04397351,0.06079706,0.03937213,0.02742961
649.4113,0.04443265,0.05959542,0.03889117,0.02830762
649.8934,0.04505304,0.05825319,0.03803768,0.02856146
650.3755,0.04572821,0.05696641,0.03696588,0.02822694
650.8576,0.04628785,0.05586496,0.03589733,0.02746009
651.3397,0.04657901,0.05498137,0.03505526,0.02646604
651.8218,0.04651713,0.05426354,0.03463118,0.0254576
652.304,0.04612552,0.05360601,0.03473115,0.02460889
652.7861,0.04551862,0.05291067,0.03534624,0.02402013
653.2682,0.04486567,0.0521332,0.03635711,0.02373289
653.7503,0.04433477,0.05132622,0.03756325,0.02374168
654.2324,0.04403975,0.05063129,0.03875237,0.02401714
654.7145,0.04403753,0.05025642,0.03973342,0.02452387
655.1967,0.04432448,0.05040336,0.04038855,0.02522878
655.6788,0.04485333,0.05118426,0.04069425,0.02610281
656.1609,0.04554274,0.0525775,0.04070483,0.02711165
656.643,0.04628698,0.05440266,0.04052561,0.02820963
657.1251,0.04697375,0.05638161,0.04026422,0.0293347
657.6072,0.04748527,0.05818889,0.04001031,0.03039713
658.0894,0.04773368,0.05957402,0.03981135,0.03128225
658.5715,0.04769146,0.06044234,0.0396786,0.03186772
659.0536,0.04741299,0.06087335,0.03960685,0.03203324
659.5357,0.04703395,0.0610841,0.0395945,0.03170425
660.0178,0.04672701,0.06131754,0.03965344,0.03088161
660.4999,0.04666113,0.06175152,0.03980738,0.02965933
660.9821,0.0469284,0.06240252,0.04007243,0.0282138
661.4642,0.04751522,0.06312901,0.04043869,0.0267618
661.9463,0.04830565,0.0636787,0.0408571,0.02552696
662.4284,0.04912736,0.06380941,0.04124895,0.02466414
662.9105,0.0498152,0.06339155,0.04153149,0.02422468
663.3926,0.05026011,0.06246564,0.04164877,0.02414975
663.8748,0.05044742,0.0612279,0.04160149,0.0243029
664.3569,0.05043789,0.05995218,0.04144963,0.0245255
664.839,0.05033555,0.05890901,0.04129922,0.0246846
665.3211,0.05023906,0.05827513,0.04126668,0.02471517
665.8032,0.05022396,0.0581292,0.04145744,0.0246194
666.2853,0.05032729,0.05844668,0.04193126,0.02447148
666.7675,0.05054111,0.0591219,0.04265757,0.02439457
667.2496,0.05079382,0.05996597,0.04344849,0.02454139
667.7317,0.05096002,0.0607524,0.04394465,0.02501274
668.2138,0.05094329,0.0613321,0.04380275,0.02576715
668.6959,0.05076451,0.06172467,0.04295661,0.026605
669.178,0.05056044,0.06207703,0.0416955,0.02728956
669.6602,0.05045677,0.06250618,0.04040434,0.02770061
670.1423,0.05050692,0.06304011,0.03935878,0.0278648
670.6244,0.05069649,0.0636268,0.03867278,0.02789688
671.1065,0.05098336,0.06418312,0.03834625,0.02790978
671.5886,0.05132073,0.06461643,0.0383237,0.02798977
672.0707,0.05165738,0.06484983,0.03850567,0.02818418
672.5529,0.05194194,0.06484212,0.03876492,0.02850814
673.035,0.05212005,0.06459296,0.03894501,0.02895886
673.5171,0.052158,0.06415132,0.03889477,0.02952207
673.9992,0.05206139,0.06360003,0.03850836,0.03017905
674.4813,0.05188513,0.06304607,0.03774782,0.03090041
674.9634,0.05172469,0.06259343,0.03667069,0.03164468
675.4456,0.0516828,0.0623248,0.03541975,0.03235714
675.9277,0.05184351,0.06229648,0.03421692,0.03297129
676.4098,0.05223066,0.06252549,0.03330361,0.03343056
676.8919,0.05280155,0.06299067,0.03288034,0.03370879
677.374,0.05345882,0.06364005,0.03306567,0.03382216
677.8561,0.0540989,0.06441279,0.03385117,0.03382915
678.3383,0.05465417,0.06525596,0.03511557,0.03381222
678.8204,0.05511828,0.06613077,0.03665162,0.03386096
679.3025,0.05554242,0.06701324,0.03824034,0.034044
679.7846,0.05600286,0.0678757,0.03970115,0.03440291
680.2667,0.05655567,0.06866715,0.04093042,0.0349519
680.7488,0.05719825,0.06931245,0.04192301,0.03567991
681.231,0.05786297,0.06971946,0.04274839,0.03655649
681.7131,0.05843905,0.06980696,0.04351046,0.0375301
682.1952,0.05882616,0.06954728,0.04429305,0.03853185
682.6773,0.05896758,0.06899172,0.04513857,0.03947119
683.1594,0.05887488,0.06828692,0.04604149,0.04024456
683.6415,0.05861656,0.06763667,0.04696775,0.0407659
684.1237,0.05829169,0.06726807,0.04787722,0.04098733
684.6058,0.05799035,0.06735713,0.04873981,0.04092674
685.0879,0.05776288,0.06796519,0.04953665,0.040665
685.57,0.05762396,0.06902646,0.05024058,0.04032955
686.0521,0.05757008,0.07036189,0.05079889,0.04005239
686.5342,0.05760659,0.07175021,0.05113555,0.03992253
687.0164,0.05776595,0.07296542,0.05116375,0.03997084
687.4985,0.05810139,0.07384798,0.05083429,0.04016039
687.9806,0.05865573,0.07434076,0.05017714,0.04041316
688.4627,0.05943082,0.07448322,0.04932743,0.04063687
688.9448,0.06036206,0.07438408,0.04849999,0.0407653
689.4269,0.0613331,0.0741636,0.04791005,0.0407761
689.9091,0.06219716,0.07392123,0.04771551,0.0406866
690.3912,0.06283066,0.07370568,0.04794149,0.04053458
690.8733,0.06316628,0.0735236,0.04848197,0.04035762
691.3554,0.06319782,0.07336347,0.04912911,0.04018572
691.8375,0.06297173,0.07321854,0.04966097,0.04004095
692.3196,0.06255621,0.07310058,0.04991982,0.03994625
692.8018,0.06201746,0.07304027,0.04985563,0.03993449
693.2839,0.06140023,0.07307436,0.04954029,0.04004178
693.766,0.0607338,0.07323208,0.04912068,0.040296
694.2481,0.06005588,0.07352816,0.04875953,0.04070017
694.7302,0.05943073,0.07396042,0.04855706,0.04122237
695.2123,0.05896038,0.07451586,0.04851827,0.04179841
695.6945,0.0587799,0.07517517,0.04855438,0.04234727
696.1766,0.05901136,0.07591488,0.0485298,0.04280384
696.6587,0.0597305,0.07670314,0.04831588,0.04314092
697.1408,0.0609295,0.07749377,0.0478447,0.04337939
697.6229,0.0625104,0.07823145,0.04713912,0.04357781
698.105,0.06429666,0.07885801,0.04630521,0.04380948
698.5872,0.06606829,0.07933359,0.04550627,0.04413403
699.0693,0.0676287,0.07965904,0.04490366,0.04457465
699.5514,0.06882853,0.07989122,0.04463241,0.04511853
700.0335,0.06960163,0.08014266,0.04476667,0.04572896
700.5156,0.06996827,0.08054624,0.04531193,0.04637146
700.9977,0.07001756,0.08123029,0.04621604,0.047029
701.4799,0.06987704,0.08226821,0.04738777,0.04771289
701.962,0.0696684,0.08364918,0.04872766,0.04845216
702.4441,0.06949478,0.08527009,0.05013721,0.0492804
702.9262,0.06941959,0.0869545,0.0515418,0.05021194
703.4083,0.06946693,0.08851147,0.05290342,0.05122929
703.8904,0.06963885,0.08976968,0.05421478,0.05227674
704.3726,0.06993102,0.09063683,0.05549048,0.05327248
704.8547,0.07034776,0.0911159,0.05674281,0.05413285
705.3368,0.07090606,0.09129076,0.0579592,0.05478741
705.8189,0.07162503,0.09129027,0.0590885,0.05520395
706.301,0.07250921,0.09123915,0.06005302,0.05539675
706.7831,0.07353127,0.09123756,0.06076834,0.05542691
707.2653,0.07462826,0.09133583,0.06119206,0.05538642
707.7474,0.07571656,0.09154063,0.06135287,0.05537283
708.2295,0.0767124,0.09183015,0.06136597,0.05547092
708.7116,0.07756939,0.09217149,0.06140279,0.05572101
709.1937,0.0782968,0.0925322,0.06164218,0.05611379
709.6758,0.07896217,0.0928839,0.06222345,0.05659459
710.158,0.07966578,0.09320445,0.06319037,0.05709125
710.6401,0.08050687,0.09347746,0.06448443,0.05754472
711.1222,0.08154893,0.09369785,0.06596135,0.05793993
711.6043,0.08279272,0.09388007,0.06745394,0.05831906
712.0864,0.08418173,0.09406666,0.06881893,0.05877631
712.5685,0.08562452,0.0943328,0.06997654,0.05943014
713.0507,0.08704057,0.09477097,0.07092627,0.0603762
713.5328,0.08838794,0.09548071,0.07172476,0.06166278
714.0149,0.08967893,0.09654495,0.0724552,0.06327212
714.497,0.09096488,0.09800196,0.07318887,0.06513496
714.9791,0.09230936,0.0998359,0.07397771,0.06715108
715.4612,0.09374976,0.1019714,0.07485519,0.06922287
715.9434,0.09527539,0.1042957,0.07584946,0.07128312
716.4255,0.09682483,0.1066676,0.07700078,0.07328966
716.9076,0.09830508,0.1089424,0.07835913,0.07521322
717.3897,0.0996283,0.1109977,0.07996403,0.07701854
717.8718,0.1007303,0.1127293,0.08181749,0.07864557
718.3539,0.1015905,0.1140703,0.08385219,0.08001582
718.8361,0.1022271,0.1150001,0.08593021,0.08106145
719.3182,0.1026813,0.1155491,0.08783985,0.08175163
719.8003,0.1029921,0.1157956,0.08934776,0.08212079
720.2824,0.103178,0.1158392,0.09026149,0.08225806
720.7645,0.1032357,0.1157797,0.0904604,0.082285
721.2466,0.1031498,0.1156752,0.08993624,0.0822979
721.7288,0.1029106,0.1155233,0.08878332,0.08232802
722.2109,0.1025283,0.1152637,0.08718364,0.08233093
722.693,0.1020348,0.1148072,0.08535776,0.0822052
723.1751,0.1014728,0.1140775,0.08351728,0.08183832
723.6572,0.100881,0.1130432,0.08184253,0.0811452
724.1393,0.1002777,0.1117403,0.08043501,0.08010673
724.6215,0.09965608,0.1102597,0.07931081,0.07876855
725.1036,0.09898855,0.1087264,0.07840338,0.07722691
725.5857,0.09823941,0.1072483,0.07758825,0.07558969
726.0678,0.09737419,0.105889,0.07671712,0.07394921
726.5499,0.09636446,0.1046495,0.07565235,0.07236723
727.032,0.09519172,0.1034756,0.0743153,0.07086536
727.5142,0.09384624,0.1022833,0.07269928,0.06943724
727.9963,0.09232916,0.1009932,0.07087186,0.06806265
728.4784,0.09065643,0.0995646,0.06894454,0.06672245
728.9605,0.08886707,0.09800413,0.0670445,0.06540603
729.4426,0.08702686,0.09635905,0.06528026,0.06411336
729.9247,0.08521635,0.0946873,0.06371191,0.06285211
730.4069,0.08352206,0.09303711,0.06235753,0.06163339
730.889,0.0820146,0.09142657,0.061204,0.06046452
731.3711,0.08072945,0.08984911,0.06023405,0.05934619
731.8532,0.07966767,0.08829428,0.05944283,0.05826909
732.3353,0.07880261,0.08677866,0.05884439,0.0572161
732.8174,0.07809906,0.0853602,0.05845723,0.05616935
733.2996,0.07752176,0.08414139,0.05828178,0.05511503
733.7817,0.07704026,0.08323707,0.05827777,0.05405263
734.2638,0.0766234,0.08272541,0.05836527,0.0529966
734.7459,0.07622229,0.08261655,0.05843072,0.05197264
735.228,0.07576872,0.08282804,0.05836514,0.05100749
735.7101,0.07518782,0.08320946,0.05809819,0.05011331
736.1923,0.07441464,0.08356364,0.05761114,0.04928192
736.6744,0.07342764,0.08370808,0.05694172,0.04848444
737.1565,0.07226544,0.08351654,0.05615906,0.04768633
737.6386,0.07102828,0.08292431,0.05533996,0.0468642
738.1207,0.06984702,0.08193576,0.05453263,0.04602638
738.6028,0.06883831,0.08059935,0.05374316,0.04521847
739.085,0.06806971,0.07899132,0.05293887,0.04451659
739.5671,0.06752631,0.07719597,0.05207003,0.04399491
740.0492,0.06711821,0.07530577,0.05109968,0.04369245
740.5313,0.0667036,0.0734382,0.05002645,0.04358465
741.0134,0.06614624,0.07172943,0.04889511,0.04357766
741.4955,0.06535563,0.07033187,0.04778829,0.04352894
741.9777,0.06431401,0.06939413,0.04680844,0.04328469
742.4598,0.06308044,0.06901131,0.04603977,0.04274594
742.9419,0.06176885,0.06919935,0.04553062,0.0419023
743.424,0.06051927,0.06987385,0.04528066,0.04085138
743.9061,0.05945263,0.0708728,0.0452471,0.03976611
744.3882,0.05866129,0.07198162,0.04535841,0.03885556
744.8704,0.05819564,0.07298063,0.04553356,0.0383004
745.3525,0.05806295,0.07370798,0.04570541,0.03818448
745.8346,0.05823143,0.07407212,0.04582315,0.03847549
746.3167,0.05863249,0.07406661,0.04585541,0.03902135
746.7988,0.05917269,0.07374891,0.04578539,0.0396105
747.2809,0.05973345,0.07321595,0.04560004,0.04001255
747.7631,0.0601885,0.07257083,0.04528476,0.04005083
748.2452,0.0604316,0.07189656,0.04482504,0.03965273
748.7273,0.06038553,0.07125647,0.04421131,0.03885312
749.2094,0.06002752,0.07068927,0.04345169,0.03778553
749.6915,0.05939352,0.07021458,0.04257739,0.03662678
750.1736,0.05857299,0.06983872,0.04164632,0.03556175
750.6558,0.0576866,0.06955742,0.04073242,0.03472134
751.1379,0.05685008,0.06935814,0.03990291,0.03415343
751.62,0.0561617,0.06922007,0.03920922,0.03382652
752.1021,0.05567445,0.06911804,0.03866782,0.03364934
752.5842,0.05539224,0.06902585,0.03826275,0.03351742
753.0663,0.05527755,0.06891628,0.03795627,0.03334221
753.5485,0.05526425,0.06876484,0.03770967,0.03308948
754.0306,0.05527962,0.06855288,0.03750381,0.03278185
754.5127,0.05525697,0.06826965,0.03734884,0.03248553
754.9948,0.05515701,0.06791949,0.03728056,0.03227559
755.4769,0.05497163,0.06752775,0.0373405,0.03220399
755.959,0.05472405,0.06714663,0.03755318,0.03228078
756.4412,0.05445758,0.06684786,0.03790442,0.03246958
756.9233,0.05422087,0.06670998,0.03833836,0.03270523
757.4054,0.05405522,0.06679846,0.03877155,0.03291583
