absorbance_2.9_1A,2.9_1A,2.9_2A,2.9_3A,2.9_4A
1146.956,0.158816,0.1458866,0.1760091,0.1859232
1147.438,0.159552,0.1463083,0.1764323,0.186702
1147.92,0.1603107,0.1467277,0.1768847,0.1874404
1148.402,0.1611045,0.1472108,0.1773878,0.1881024
1148.884,0.1619206,0.1478065,0.1779419,0.1886601
1149.366,0.1627242,0.1485299,0.1785295,0.1890975
1149.848,0.1634653,0.1493603,0.1791255,0.1894154
1150.331,0.1641003,0.1502493,0.1797101,0.1896397
1150.813,0.1646113,0.1511424,0.1802805,0.1898196
1151.295,0.1650153,0.1519919,0.1808525,0.1900256
1151.777,0.1653612,0.1527729,0.1814519,0.1903296
1152.259,0.1657098,0.1534836,0.1820994,0.1907813
1152.741,0.1661183,0.154138,0.1827983,0.1913964
1153.223,0.1666167,0.1547553,0.1835282,0.192148
1153.705,0.1672028,0.1553514,0.1842531,0.1929784
1154.188,0.1678472,0.1559378,0.1849339,0.1938152
1154.67,0.1685078,0.1565215,0.1855492,0.1946007
1155.152,0.1691473,0.157108,0.1861031,0.195308
1155.634,0.1697406,0.1577008,0.1866235,0.1959437
1156.116,0.1702792,0.158298,0.1871451,0.1965371
1156.598,0.1707654,0.1588878,0.187691,0.1971198
1157.08,0.1712044,0.1594456,0.1882589,0.1977078
1157.562,0.171598,0.1599387,0.1888202,0.1982911
1158.044,0.1719444,0.1603338,0.1893321,0.1988374
1158.526,0.1722382,0.1606048,0.1897546,0.1993035
1159.009,0.1724727,0.1607429,0.1900695,0.1996544
1159.491,0.1726385,0.1607538,0.1902837,0.1998714
1159.973,0.1727211,0.1606539,0.1904223,0.1999545
1160.455,0.172702,0.1604598,0.1905103,0.1999152
1160.937,0.1725602,0.1601832,0.1905588,0.1997668
1161.419,0.1722819,0.159831,0.1905564,0.1995172
1161.901,0.1718697,0.1594083,0.1904764,0.1991666
1162.383,0.1713478,0.158925,0.1902861,0.1987112
1162.865,0.170759,0.1583988,0.1899612,0.198148
1163.348,0.1701474,0.1578502,0.1894928,0.1974796
1163.83,0.1695439,0.1572969,0.1888845,0.1967146
1164.312,0.168951,0.1567449,0.1881437,0.195866
1164.794,0.1683421,0.1561857,0.1872748,0.1949486
1165.276,0.1676705,0.1555979,0.1862773,0.1939794
1165.758,0.1668929,0.1549566,0.1851515,0.1929757
1166.24,0.1659897,0.1542446,0.1839063,0.1919546
1166.722,0.1649743,0.1534565,0.1825659,0.1909304
1167.205,0.1638891,0.1525993,0.1811667,0.1899106
1167.687,0.1627845,0.1516867,0.1797461,0.1888938
1168.169,0.1617022,0.1507311,0.1783347,0.1878703
1168.651,0.1606543,0.1497388,0.1769459,0.1868287
1169.133,0.159622,0.1487097,0.1755783,0.1857632
1169.615,0.1585627,0.1476413,0.1742241,0.1846812
1170.097,0.1574286,0.146533,0.1728818,0.1836029
1170.579,0.1561827,0.1453887,0.1715622,0.1825544
1171.062,0.1548051,0.1442148,0.170288,0.1815563
1171.544,0.1532951,0.1430156,0.1690819,0.1806096
1172.026,0.1516658,0.1417916,0.1679524,0.1796914
1172.508,0.14994,0.1405407,0.1668838,0.1787561
1172.99,0.1481465,0.1392633,0.1658361,0.1777527
1173.472,0.1463228,0.1379697,0.1647559,0.1766404
1173.954,0.1445171,0.1366843,0.163592,0.1754016
1174.436,0.1427789,0.1354402,0.1623174,0.1740491
1174.918,0.1411523,0.1342718,0.1609372,0.1726187
1175.401,0.1396636,0.1332033,0.1594887,0.1711586
1175.883,0.1383115,0.1322377,0.1580255,0.1697109
1176.365,0.1370672,0.1313552,0.1566049,0.1683065
1176.847,0.1358822,0.1305154,0.1552712,0.1669627
1177.329,0.1347066,0.1296714,0.1540432,0.165685
1177.811,0.1335,0.1287757,0.1529147,0.164473
1178.293,0.1322429,0.1277895,0.1518566,0.1633224
1178.775,0.1309381,0.1266895,0.1508278,0.1622251
1179.258,0.1296035,0.1254654,0.1497821,0.1611662
1179.74,0.1282625,0.1241203,0.1486801,0.1601241
1180.222,0.1269338,0.1226689,0.1474992,0.1590765
1180.704,0.1256304,0.1211384,0.1462363,0.1580042
1181.186,0.1243597,0.1195669,0.1449105,0.1569013
1181.668,0.1231275,0.1179955,0.1435555,0.1557782
1182.15,0.1219411,0.1164656,0.1422136,0.1546614
1182.632,0.1208079,0.1150057,0.140922,0.1535837
1183.115,0.1197312,0.1136254,0.1397012,0.1525714
1183.597,0.1187073,0.1123142,0.1385539,0.1516382
1184.079,0.117724,0.1110457,0.1374657,0.1507777
1184.561,0.1167631,0.1097889,0.1364147,0.1499676
1185.043,0.1158048,0.1085154,0.1353813,0.1491753
1185.525,0.1148358,0.1072102,0.1343564,0.148369
1186.007,0.1138499,0.1058719,0.1333428,0.1475247
1186.489,0.1128474,0.1045107,0.132351,0.1466274
1186.971,0.1118298,0.1031425,0.1313889,0.1456738
1187.453,0.1107957,0.1017845,0.1304557,0.1446688
1187.936,0.1097403,0.1004548,0.1295381,0.1436251
1188.418,0.1086582,0.09917124,0.128617,0.1425617
1188.9,0.1075501,0.09795342,0.1276757,0.141504
1189.382,0.1064288,0.09682219,0.12671,0.1404838
1189.864,0.1053184,0.09579398,0.1257335,0.1395324
1190.346,0.1042506,0.09487674,0.1247756,0.1386772
1190.828,0.1032571,0.09406729,0.1238747,0.1379361
1191.31,0.102358,0.09335183,0.1230634,0.1373131
1191.792,0.1015586,0.09271105,0.1223622,0.1367978
1192.275,0.1008499,0.09212737,0.1217744,0.1363687
1192.757,0.1002155,0.09159145,0.1212876,0.1359984
1193.239,0.099639,0.09110202,0.1208789,0.1356561
1193.721,0.09910887,0.09066118,0.1205213,0.1353112
1194.203,0.0986214,0.09026712,0.1201902,0.1349365
1194.685,0.09817371,0.08990712,0.119862,0.1345076
1195.167,0.09775814,0.08955647,0.1195142,0.1340062
1195.649,0.0973586,0.08918738,0.1191266,0.1334251
1196.132,0.09694926,0.08877671,0.1186808,0.1327708
1196.614,0.0965028,0.0883193,0.118166,0.132067
1197.096,0.09599999,0.08783077,0.1175839,0.1313478
1197.578,0.09543662,0.08734526,0.1169504,0.1306541
1198.06,0.09482698,0.08690149,0.1162932,0.13002
1198.542,0.09419679,0.08652606,0.1156424,0.129462
1199.024,0.09357625,0.0862248,0.1150241,0.1289777
1199.506,0.09298734,0.08597855,0.1144496,0.1285473
1199.989,0.09243667,0.08575232,0.1139143,0.1281447
1200.471,0.09191722,0.08550596,0.1134003,0.1277467
1200.953,0.09141377,0.08520874,0.1128855,0.1273435
1201.435,0.09091394,0.08484642,0.1123541,0.1269389
1201.917,0.09041372,0.08441879,0.111802,0.1265465
1202.399,0.08992209,0.08393217,0.1112396,0.1261809
1202.881,0.08945622,0.08339268,0.1106876,0.1258495
1203.363,0.08903518,0.08280101,0.1101713,0.1255506
1203.845,0.08867048,0.08215611,0.1097112,0.1252756
1204.328,0.08836096,0.0814617,0.109318,0.1250147
1204.81,0.08809295,0.08073457,0.1089919,0.1247625
1205.292,0.08784642,0.08000456,0.1087234,0.1245212
1205.774,0.08760145,0.07931052,0.1084985,0.1242972
1206.256,0.08734547,0.07868972,0.1083022,0.1240974
1206.738,0.08707808,0.07816304,0.1081238,0.1239213
1207.22,0.08680888,0.07772887,0.1079587,0.1237617
1207.702,0.0865536,0.07736288,0.1078079,0.1236061
1208.185,0.08632722,0.07702957,0.1076765,0.1234441
1208.667,0.08613947,0.07669385,0.1075718,0.123273
1209.149,0.08599206,0.07633713,0.1074993,0.1231014
1209.631,0.08587988,0.07596451,0.10746,0.1229454
1210.113,0.08579424,0.07560509,0.1074489,0.1228226
1210.595,0.08572644,0.07530324,0.107455,0.1227439
1211.077,0.08567159,0.0751013,0.1074649,0.1227068
1211.559,0.08562839,0.07503054,0.1074653,0.1226945
1212.042,0.08559759,0.07509883,0.107448,0.1226817
1212.524,0.08558019,0.07528904,0.1074127,0.122644
1213.006,0.08557391,0.07556336,0.1073665,0.1225644
1213.488,0.08557412,0.07587451,0.1073213,0.1224402
1213.97,0.08557523,0.07617998,0.1072882,0.1222822
1214.452,0.08557326,0.0764474,0.1072752,0.1221115
1214.934,0.08556947,0.07666361,0.1072845,0.121953
1215.416,0.08557138,0.0768344,0.1073134,0.1218293
1215.898,0.08559196,0.07698184,0.1073568,0.1217597
1216.38,0.08564537,0.07713746,0.1074108,0.1217562
1216.863,0.08574174,0.07733297,0.1074734,0.1218235
1217.345,0.08588436,0.07759468,0.1075443,0.1219583
1217.827,0.08606785,0.07793403,0.1076236,0.1221491
1218.309,0.08628063,0.07834591,0.1077101,0.1223766
1218.791,0.08650867,0.07880767,0.1078015,0.1226145
1219.273,0.08674044,0.07928662,0.1078964,0.1228375
1219.755,0.08696955,0.07974541,0.1079965,0.1230242
1220.237,0.08719255,0.08014932,0.1081078,0.1231641
1220.719,0.08740702,0.08047451,0.1082393,0.1232603
1221.202,0.08760715,0.08070897,0.1083982,0.1233271
1221.684,0.08778144,0.08085181,0.1085856,0.1233855
1222.166,0.08791688,0.08091055,0.1087937,0.1234536
1222.648,0.08800317,0.08089595,0.1090061,0.1235426
1223.13,0.08804075,0.08082049,0.1092029,0.1236527
1223.612,0.08804438,0.08069567,0.1093697,0.123776
1224.094,0.08804367,0.08053438,0.1095024,0.1239012
1224.576,0.08807582,0.08035183,0.1096099,0.1240207
1225.059,0.08817081,0.08016528,0.1097087,0.124134
1225.541,0.08834308,0.07999522,0.1098162,0.1242491
1226.023,0.08858348,0.07986256,0.1099408,0.1243783
1226.505,0.08886381,0.07978445,0.1100796,0.1245333
1226.987,0.08914447,0.07977231,0.1102189,0.1247211
1227.469,0.08938958,0.07982771,0.1103436,0.1249406
1227.951,0.08958022,0.07994139,0.1104462,0.1251859
1228.433,0.08971722,0.08009288,0.1105317,0.1254463
1228.916,0.08982033,0.08025439,0.1106169,0.1257116
1229.398,0.08991585,0.0803978,0.1107215,0.125973
1229.88,0.09002783,0.08049847,0.1108607,0.1262222
1230.362,0.09016657,0.08054382,0.1110353,0.1264506
1230.844,0.09032718,0.0805354,0.1112334,0.1266489
1231.326,0.09049231,0.08048907,0.1114344,0.1268063
1231.808,0.09064146,0.08042903,0.111621,0.1269146
1232.29,0.09075925,0.08037968,0.1117873,0.1269713
1232.772,0.09084021,0.08035967,0.1119415,0.1269821
1233.255,0.09089058,0.08037451,0.1120995,0.1269611
1233.737,0.09092437,0.08041833,0.1122747,0.1269276
1234.219,0.09096031,0.08047628,0.1124689,0.1269031
1234.701,0.0910148,0.08053301,0.1126669,0.1269027
1235.183,0.09109929,0.08057795,0.112842,0.1269321
1235.665,0.0912178,0.08060841,0.112964,0.1269862
1236.147,0.09136407,0.08062959,0.1130142,0.1270508
1236.629,0.09152237,0.08064945,0.112991,0.1271076
1237.112,0.09166546,0.08067462,0.1129101,0.1271374
1237.594,0.09176243,0.08070654,0.1127943,0.127127
1238.076,0.09178226,0.08074193,0.112664,0.1270689
1238.558,0.09170307,0.08077531,0.1125257,0.1269606
1239.04,0.09152085,0.08080359,0.112372,0.1268026
1239.522,0.09125194,0.0808273,0.112184,0.1265966
1240.004,0.09093055,0.08085077,0.1119425,0.1263431
1240.486,0.09059549,0.0808775,0.1116378,0.1260436
1240.969,0.09028079,0.08090611,0.1112735,0.125702
1241.451,0.09000169,0.08092587,0.1108654,0.1253281
1241.933,0.0897504,0.08091809,0.1104323,0.1249366
1242.415,0.08949915,0.08085825,0.1099904,0.1245475
1242.897,0.08921114,0.08072248,0.1095463,0.12418
1243.379,0.08885603,0.08049484,0.1090982,0.1238465
1243.861,0.08841687,0.08016872,0.1086394,0.1235492
1244.343,0.08789666,0.07974741,0.108166,0.123278
1244.825,0.08731236,0.07924099,0.1076799,0.1230168
1245.307,0.08668862,0.07866322,0.1071908,0.1227468
1245.79,0.08604701,0.0780284,0.1067109,0.1224556
1246.272,0.08540084,0.07735036,0.1062491,0.1221403
1246.754,0.08475637,0.07664478,0.1058069,0.1218062
1247.236,0.08411439,0.07592846,0.1053755,0.1214617
1247.718,0.08347632,0.07521962,0.1049393,0.1211115
1248.2,0.08284698,0.07453658,0.1044796,0.1207522
1248.682,0.08223663,0.07389526,0.1039839,0.1203728
1249.164,0.08165842,0.0733064,0.103451,0.1199606
1249.646,0.0811272,0.07277596,0.1028949,0.1195069
1250.129,0.08065469,0.07230417,0.1023436,0.1190156
1250.611,0.08024766,0.07188556,0.1018334,0.1185018
1251.093,0.07990599,0.07150911,0.101404,0.1179895
1251.575,0.0796219,0.07116009,0.1010849,0.1174998
1252.057,0.07938065,0.07082054,0.1008893,0.1170459
1252.539,0.07916261,0.07047261,0.1008085,0.1166286
1253.021,0.07894899,0.07010345,0.1008133,0.1162417
1253.503,0.0787262,0.06970811,0.1008591,0.1158779
1253.986,0.07848981,0.06929103,0.1008954,0.1155384
1254.468,0.07824586,0.068863,0.1008824,0.1152341
1254.95,0.07800773,0.06843735,0.1007976,0.1149825
1255.432,0.07778816,0.06802323,0.1006417,0.114797
1255.914,0.07759129,0.06762171,0.1004343,0.1146767
1256.396,0.07740702,0.06722848,0.1002045,0.114601
1256.878,0.07721181,0.06683916,0.09997787,0.1145323
1257.36,0.07697888,0.06645817,0.09976605,0.1144301
1257.843,0.0766875,0.06610538,0.09956404,0.1142599
1258.325,0.07633692,0.06581501,0.09935482,0.1140078
1258.807,0.07594939,0.06562451,0.09912099,0.1136828
1259.289,0.07556728,0.06556293,0.09885362,0.1133126
1259.771,0.07523628,0.06563322,0.09856007,0.1129309
1260.253,0.07498591,0.06580825,0.09826092,0.1125646
1260.735,0.07481799,0.06603397,0.09798129,0.1122303
1261.217,0.07470307,0.06624994,0.09773718,0.1119334
1261.699,0.07459652,0.0664122,0.09752767,0.1116772
1262.182,0.07445286,0.066504,0.09733386,0.1114686
1262.664,0.07424834,0.06654038,0.09712853,0.1113192
1263.146,0.07398691,0.06655456,0.09688938,0.1112383
1263.628,0.07369726,0.06658076,0.0966091,0.1112234
1264.11,0.07341649,0.06663345,0.09630007,0.1112517
1264.592,0.0731736,0.06670019,0.09598883,0.1112817
1265.074,0.07297848,0.06674404,0.09570605,0.11126
1265.556,0.0728197,0.06672039,0.09547094,0.1111424
1266.039,0.07267326,0.06659395,0.0952838,0.1109086
1266.521,0.07251523,0.06635119,0.09512506,0.1105718
1267.003,0.07233626,0.06600332,0.094965,0.1101729
1267.485,0.07214304,0.06557794,0.09477557,0.1097685
1267.967,0.07195558,0.06510665,0.09454267,0.1094124
1268.449,0.07179388,0.06461114,0.09427176,0.1091371
1268.931,0.07166955,0.06410161,0.09398592,0.1089512
1269.413,0.07157926,0.06358099,0.09371755,0.1088407
1269.896,0.07150844,0.06305315,0.09349412,0.1087818
1270.378,0.07143664,0.06253271,0.09333127,0.1087497
1270.86,0.07134707,0.06204698,0.0932271,0.108727
1271.342,0.07123271,0.06162803,0.0931654,0.1087063
1271.824,0.07109489,0.06130486,0.09312065,0.1086843
1272.306,0.07093859,0.06109124,0.09306739,0.1086584
1272.788,0.07076731,0.0609808,0.09298706,0.1086222
1273.27,0.07058154,0.06094912,0.09286885,0.1085667
1273.752,0.0703802,0.06096141,0.09271017,0.1084819
1274.234,0.07016475,0.06098444,0.09251539,0.1083612
1274.717,0.0699435,0.06099005,0.09229563,0.1082006
1275.199,0.06972836,0.06096039,0.09206848,0.1079991
1275.681,0.06952933,0.06088764,0.09185606,0.1077569
1276.163,0.06934832,0.0607707,0.09168538,0.1074773
1276.645,0.06917404,0.06061499,0.09157986,0.1071683
1277.127,0.06898491,0.06043099,0.09155133,0.1068453
1277.609,0.0687576,0.06023565,0.09159359,0.1065344
1278.091,0.06848065,0.06004978,0.09167913,0.1062659
1278.573,0.06816442,0.05989364,0.09176458,0.1060654
1279.056,0.06784375,0.05978236,0.09179857,0.1059467
1279.538,0.06756736,0.05971797,0.09174009,0.1059018
1280.02,0.06738032,0.05968785,0.09157059,0.1059034
1280.502,0.06730801,0.05966442,0.09129951,0.1059106
1280.984,0.06734124,0.059615,0.09096064,0.1058854
1281.466,0.06743654,0.05951007,0.09059903,0.1058037
1281.948,0.06752432,0.05933211,0.0902556,0.1056608
1282.43,0.06753519,0.05908246,0.08994885,0.1054684
1282.913,0.06741461,0.05877853,0.08967081,0.1052432
1283.395,0.06713645,0.05845061,0.08939069,0.1049947
1283.877,0.06670734,0.05813027,0.08907154,0.1047185
1284.359,0.0661597,0.05784482,0.08868532,0.1043993
1284.841,0.06554216,0.05761118,0.08822736,0.1040212
1285.323,0.0649042,0.05743222,0.08771993,0.1035828
1285.805,0.06429332,0.05729742,0.08720741,0.1031063
1286.287,0.06374934,0.05718498,0.08674183,0.1026381
1286.77,0.06330019,0.05706908,0.08636161,0.1022329
1287.252,0.06296401,0.05692201,0.08608304,0.1019398
1287.734,0.06274426,0.05672189,0.08589303,0.1017805
1288.216,0.06262834,0.05645833,0.08576006,0.1017415
1288.698,0.06258553,0.05613244,0.08564489,0.1017779
1289.18,0.06257112,0.05575601,0.08551957,0.1018319
1289.662,0.06253994,0.05534565,0.08537748,0.1018561
1290.144,0.06245197,0.05491728,0.08523323,0.1018246
1290.626,0.06228799,0.0544813,0.08511456,0.1017396
1291.109,0.06205336,0.05404081,0.08504833,0.101622
1291.591,0.06177692,0.05359463,0.08505125,0.1014989
1292.073,0.06150128,0.05314131,0.08512119,0.1013888
1292.555,0.06126844,0.05268449,0.08523942,0.1012952
1293.037,0.06111032,0.05223576,0.08537459,0.1012086
1293.519,0.0610371,0.051814,0.0854933,0.101114
1294.001,0.06103797,0.05144142,0.08556866,0.1010009
1294.483,0.06108607,0.05114147,0.08558249,0.1008693
1294.966,0.06114992,0.05093265,0.08552835,0.1007296
1295.448,0.06120323,0.05082694,0.08540868,0.1005975
1295.93,0.06122998,0.05082829,0.08523349,0.1004874
1296.412,0.06122778,0.05093163,0.08501737,0.1004048
1296.894,0.06120406,0.051122,0.08477823,0.1003451
1297.376,0.06117108,0.05137321,0.0845364,0.1002956
1297.858,0.06113885,0.051652,0.08431039,0.1002426
1298.34,0.06111193,0.05191829,0.08411453,0.1001759
1298.823,0.06108889,0.05213097,0.08395714,0.1000918
1299.305,0.06106327,0.05225775,0.08383711,0.09999259
1299.787,0.06102714,0.05228096,0.08374622,0.09988501
1300.269,0.0609738,0.05220371,0.0836705,0.09977668
1300.751,0.06090014,0.05204959,0.08359608,0.0996743
1301.233,0.06080671,0.05185861,0.083512,0.09958261
1301.715,0.06069857,0.05167625,0.08341412,0.09950593
1302.197,0.06058308,0.05153814,0.08330494,0.09944624
1302.679,0.06046924,0.05146493,0.0831932,0.09940413
1303.161,0.06036653,0.05145701,0.08309007,0.09937683
1303.644,0.06028184,0.05150007,0.08300528,0.09935747
1304.126,0.06021937,0.05157078,0.08294578,0.09933496
1304.608,0.06017841,0.05164561,0.08291341,0.09929559
1305.09,0.0601528,0.05170741,0.08290418,0.09922736
1305.572,0.06013081,0.0517437,0.08290875,0.09912147
1306.054,0.0600973,0.05174606,0.08291285,0.0989755
1306.536,0.06003731,0.05170731,0.08290103,0.098794
1307.018,0.05993836,0.05162112,0.08285827,0.09858764
1307.5,0.05979426,0.05148504,0.08277629,0.0983716
1307.983,0.05960755,0.05130443,0.08265746,0.09816174
1308.465,0.05938907,0.05109479,0.08251758,0.09797427
1308.947,0.05915495,0.05087897,0.08238217,0.09782179
1309.429,0.0589224,0.05068005,0.08228011,0.09771118
1309.911,0.05870672,0.05051528,0.0822354,0.09764473
1310.393,0.05851793,0.050389,0.08225781,0.09761865
1310.875,0.05836079,0.05029247,0.08233737,0.09762442
1311.357,0.05823638,0.05020704,0.08244392,0.09764851
1311.84,0.05814376,0.05011241,0.08253554,0.09767563
1312.322,0.05808168,0.04999325,0.08256875,0.0976904
1312.804,0.05805041,0.0498445,0.08251277,0.09768005
1313.286,0.05805185,0.04967138,0.08236288,0.09763806
1313.768,0.05808879,0.04948517,0.08214082,0.09756318
1314.25,0.05816287,0.04929836,0.08188767,0.09745914
1314.732,0.05827343,0.0491208,0.08164567,0.09733054
1315.214,0.05841462,0.04896117,0.08144796,0.09718186
1315.697,0.05857482,0.04883038,0.08130977,0.09701739
1316.179,0.05873738,0.04874162,0.0812277,0.09684145
1316.661,0.05888002,0.04870932,0.08118385,0.0966616
1317.143,0.05897722,0.04874101,0.08115378,0.09648831
1317.625,0.05900569,0.04882905,0.08111636,0.09633414
1318.107,0.05894707,0.04894407,0.08105754,0.09621141
1318.589,0.0587941,0.04903785,0.08097537,0.09612791
1319.071,0.05855357,0.04906079,0.08087721,0.09608376
1319.553,0.05824623,0.04897571,0.08077641,0.09607054
1320.036,0.05790221,0.04877511,0.08068515,0.09607327
1320.518,0.05755289,0.04848263,0.08060999,0.09607562
1321.0,0.05722609,0.04814285,0.08054973,0.09606225
1321.482,0.05694006,0.04780184,0.08049545,0.09602281
1321.964,0.05670183,0.04749001,0.08043239,0.09595355
1322.446,0.05650914,0.04721729,0.08034176,0.09585644
1322.928,0.05635174,0.04697267,0.08020567,0.09573828
1323.41,0.05621574,0.04673573,0.08001173,0.09560885
1323.893,0.05608542,0.04648841,0.07975732,0.09547891
1324.375,0.05594794,0.04622658,0.07945267,0.09535619
1324.857,0.05579575,0.04596265,0.07911928,0.09524326
1325.339,0.05562644,0.04572122,0.07878678,0.09513672
1325.821,0.05544288,0.04552669,0.07848283,0.09502777
1326.303,0.05525085,0.04539281,0.07822642,0.09490603
1326.785,0.05505794,0.04531683,0.07802325,0.09476338
1327.267,0.05487159,0.04528155,0.07786392,0.09459822
1327.75,0.05469903,0.04526231,0.07772858,0.0944166
1328.232,0.05454786,0.04523625,0.07759248,0.09423244
1328.714,0.05442533,0.04519251,0.07743801,0.09406143
1329.196,0.05433794,0.04513323,0.07725942,0.09391729
1329.678,0.05429047,0.04507067,0.0770672,0.09380776
1330.16,0.05428283,0.0450197,0.07688307,0.0937331
1330.642,0.05430871,0.04499105,0.07673617,0.09368851
1331.124,0.05435431,0.0449883,0.07665326,0.09366786
1331.606,0.05440281,0.04500821,0.07665002,0.09366824
1332.089,0.05443772,0.04504485,0.07672898,0.09369166
1332.571,0.05444976,0.04509465,0.0768791,0.09374404
1333.053,0.05444222,0.04515887,0.07708199,0.09383187
1333.535,0.0544316,0.04524375,0.07731535,0.0939581
1334.017,0.05444484,0.04535761,0.07755887,0.09411924
1334.499,0.05451049,0.0455064,0.07779799,0.09430569
1334.981,0.05465214,0.04569129,0.07802255,0.09450308
1335.463,0.05487902,0.04590705,0.0782285,0.0946974
1335.945,0.05518353,0.04614362,0.07841662,0.0948808
1336.427,0.05554045,0.04638778,0.07859267,0.09505351
1336.91,0.05591518,0.04662637,0.07876661,0.09522463
1337.392,0.05627448,0.04684973,0.07895026,0.09540799
1337.874,0.05659234,0.04705136,0.07915612,0.09561677
1338.356,0.05685832,0.04722991,0.07939174,0.09585516
1338.838,0.057078,0.04738909,0.07965548,0.09611508
1339.32,0.05726961,0.04753784,0.07993545,0.09637733
1339.802,0.05745243,0.04768711,0.08021238,0.09662161
1340.284,0.05763698,0.04784427,0.08046816,0.09683724
1340.767,0.05782221,0.048012,0.08069108,0.09702568
1341.249,0.05799783,0.0481858,0.08087677,0.09719451
1341.731,0.0581515,0.04835781,0.08102501,0.09734959
1342.213,0.05827314,0.04851936,0.08113512,0.09749154
1342.695,0.05835911,0.04866534,0.0812062,0.09761619
1343.177,0.05841151,0.04879595,0.08123901,0.09771778
1343.659,0.05843843,0.04891694,0.08123866,0.09779275
1344.141,0.05845103,0.04903818,0.08121752,0.09784263
1344.624,0.05846213,0.04917,0.08119518,0.09787385
1345.106,0.05848356,0.04931828,0.08119576,0.09789547
1345.588,0.05852332,0.04948157,0.08123899,0.09791531
1346.07,0.05858542,0.0496512,0.08133665,0.09793714
1346.552,0.05867017,0.04981461,0.08148693,0.09796049
1347.034,0.058775,0.04996241,0.0816774,0.09798371
1347.516,0.05889589,0.05009101,0.08188771,0.09800696
1347.998,0.05902753,0.05020501,0.08209692,0.09803617
1348.48,0.05916514,0.05031238,0.08229061,0.09808087
1348.963,0.05930334,0.0504195,0.08246294,0.09815177
1349.445,0.05943763,0.05052435,0.08261625,0.09825429
1349.927,0.05956439,0.05061615,0.08275692,0.09838554
1350.409,0.05968193,0.05067872,0.08289112,0.09853315
1350.891,0.05979019,0.0506984,0.08302004,0.09868018
1351.373,0.05989053,0.050672,0.08314073,0.09881186
1351.855,0.0599855,0.05061002,0.0832465,0.09891891
1352.337,0.06007802,0.05053507,0.08332998,0.09900039
1352.82,0.06017067,0.05047464,0.08338697,0.09906045
1353.302,0.0602648,0.05045561,0.08341607,0.09910488
1353.784,0.0603604,0.05049597,0.08342112,0.09913629
1354.266,0.06045524,0.05060102,0.08341032,0.09915248
1354.748,0.06054519,0.05076451,0.08339582,0.09914831
1355.23,0.06062447,0.05097164,0.08339105,0.09912119
1355.712,0.06068708,0.05120524,0.08340701,0.09907497
1356.194,0.0607273,0.05144651,0.08345028,0.09902206
1356.677,0.06074122,0.05167741,0.08351866,0.09898034
1357.159,0.06072791,0.05187933,0.08360209,0.09896713
1357.641,0.06069041,0.0520315,0.08368277,0.09899521
1358.123,0.06063549,0.0521156,0.08374166,0.09906766
1358.605,0.060574,0.05211934,0.08376323,0.09917818
1359.087,0.06051971,0.05204178,0.08374073,0.09931221
1359.569,0.06048612,0.05189571,0.08367991,0.09945212
1360.051,0.06048569,0.05170717,0.08359799,0.09957989
1360.533,0.06052724,0.05151417,0.08352187,0.09967802
1361.016,0.06061449,0.05135633,0.08347721,0.09973311
1361.498,0.06074469,0.05126993,0.08348213,0.09973551
1361.98,0.06090817,0.05127675,0.08353719,0.09968504
1362.462,0.06109147,0.05137679,0.08362584,0.0995959
1362.944,0.06128168,0.0515482,0.0837232,0.09949912
1363.426,0.06147136,0.05175846,0.0838132,0.09943447
1363.908,0.06165639,0.05198047,0.08389671,0.0994323
1364.39,0.06183245,0.0521967,0.08398691,0.09950784
1364.872,0.06199085,0.05239808,0.08409793,0.09965943
1365.354,0.06211948,0.05257887,0.08423519,0.09987415
1365.837,0.06220392,0.05273219,0.08439372,0.1001348
1366.319,0.06223442,0.05285163,0.08455801,0.100422
1366.801,0.06221079,0.05293569,0.0847095,0.1007178
1367.283,0.06214851,0.05299038,0.08483189,0.1010027
1367.765,0.06207842,0.05303293,0.08492097,0.1012586
1368.247,0.0620394,0.05308539,0.08498904,0.1014722
1368.729,0.06206676,0.05316905,0.08506177,0.1016349
1369.211,0.06217805,0.0532938,0.0851668,0.1017468
1369.694,0.0623672,0.05345681,0.08532029,0.1018139
1370.176,0.06261049,0.05364763,0.08552438,0.1018474
1370.658,0.06287824,0.0538571,0.08576768,0.1018606
1371.14,0.06314712,0.05408511,0.08603506,0.101867
1371.622,0.06340658,0.05434269,0.08631345,0.101882
1372.104,0.06366447,0.05464955,0.08659919,0.1019214
1372.586,0.0639457,0.05502702,0.08689832,0.1020017
1373.068,0.06428862,0.05548643,0.08722421,0.1021392
1373.551,0.06472979,0.0560182,0.08759123,0.1023471
1374.033,0.06528562,0.05658954,0.08800705,0.1026322
1374.515,0.06593889,0.05715701,0.08846943,0.1029931
1374.997,0.06664188,0.0576885,0.08896545,0.1034187
1375.479,0.0673339,0.05817389,0.08947679,0.1038883
1375.961,0.06795493,0.05861397,0.08997876,0.1043682
1376.443,0.06845243,0.05900031,0.09043793,0.1048122
1376.925,0.06877328,0.05929879,0.09080362,0.1051599
1377.407,0.06886282,0.059444,0.09100635,0.1053414
1377.89,0.06867872,0.05935936,0.0909769,0.1052979
1378.372,0.06820123,0.0589756,0.0906579,0.1049945
1378.854,0.06744955,0.05826474,0.09003492,0.1044403
1379.336,0.06647788,0.05725797,0.08914705,0.1036861
1379.818,0.06536027,0.05603848,0.08807909,0.1028072
