absorbance_3.10_1A,3.10_1A,3.10_2A,3.10_3A,3.10_4A,3.10_5A
565.5229,0.0619233,0.04554361,0.03839478,0.02665355,0.01466427
566.0051,0.05866865,0.04383115,0.03655686,0.02899936,0.01222376
566.4872,0.05651081,0.0408358,0.03519716,0.02985921,0.01075656
566.9693,0.0548303,0.037251,0.03436205,0.02921975,0.0104839
567.4514,0.05332465,0.03395617,0.03417011,0.0275795,0.0113265
567.9335,0.05213059,0.03190708,0.0347644,0.02593151,0.01294912
568.4156,0.0505215,0.03177468,0.03473664,0.02455015,0.01661355
568.8978,0.05085994,0.03371148,0.0368466,0.0259265,0.01822943
569.3799,0.05198548,0.03725627,0.03742376,0.02971056,0.01775376
569.862,0.05239172,0.04149226,0.04041153,0.03467905,0.01903062
570.3441,0.05172151,0.04536374,0.04330958,0.04037242,0.02013936
570.8262,0.04987256,0.04793122,0.04438011,0.04603617,0.01977727
571.3083,0.04696113,0.04868867,0.04464848,0.05068961,0.01896388
571.7905,0.04395174,0.04759981,0.04426022,0.05403786,0.01770807
572.2726,0.04201339,0.04506072,0.04345782,0.05625811,0.01599841
572.7547,0.04228078,0.04171263,0.04051992,0.0581873,0.01210243
573.2368,0.04416313,0.03827482,0.03927036,0.05958215,0.00960124
573.7189,0.04748216,0.03540106,0.03795507,0.0610492,0.00709501
574.201,0.05143744,0.03354127,0.03657689,0.06258138,0.004919264
574.6832,0.05535617,0.03296373,0.035336,0.06394319,0.003534455
575.1653,0.05900426,0.03372398,0.03459809,0.06487586,0.003438013
575.6474,0.06261458,0.03565588,0.03475024,0.06528241,0.004922297
576.1295,0.06650519,0.03834571,0.03603973,0.06531431,0.007910404
576.6116,0.07062984,0.04117443,0.0383862,0.06533043,0.01184927
577.0938,0.07446501,0.04350853,0.04137414,0.06570455,0.01590693
577.5759,0.07719623,0.04481953,0.04437645,0.06669811,0.01915704
578.058,0.0780952,0.044866,0.04669262,0.06831955,0.02087375
578.5401,0.07681528,0.04375278,0.04783227,0.07034213,0.02071384
579.0222,0.0737067,0.04190741,0.04755331,0.07240381,0.01881216
579.5043,0.06972881,0.03997744,0.04593021,0.07410389,0.01579656
579.9865,0.06611048,0.03860204,0.04333947,0.07515347,0.0126084
580.4686,0.0638157,0.03826616,0.04035326,0.07536343,0.01027171
580.9507,0.06313718,0.03907611,0.03765637,0.0747729,0.009527882
581.4328,0.0637047,0.04075668,0.03584858,0.07359698,0.01058696
581.9149,0.06475405,0.0427691,0.03537711,0.07213415,0.013073
582.397,0.06556661,0.04456374,0.03637995,0.07063164,0.01616584
582.8792,0.06578963,0.04579759,0.038691,0.06921349,0.01890785
583.3613,0.06549338,0.0463983,0.04188199,0.06792648,0.0204488
583.8434,0.06505982,0.04655571,0.0453653,0.06671743,0.02034349
584.3255,0.06490292,0.04658003,0.0485265,0.06551266,0.01866871
584.8076,0.0652741,0.04677184,0.05088072,0.06427461,0.01600957
585.2897,0.06616834,0.04729005,0.05226312,0.06307006,0.0132499
585.7719,0.06736201,0.04814626,0.05283431,0.06210654,0.01128924
586.254,0.06853341,0.04926855,0.0529712,0.06170748,0.01081067
586.7361,0.06936484,0.05059426,0.05306434,0.0622226,0.01204606
587.2182,0.06910831,0.05212749,0.05504352,0.0634235,0.0146825
587.7003,0.06812601,0.05392876,0.05679129,0.06557928,0.01823341
588.1824,0.06630319,0.05603358,0.05785986,0.06847929,0.02204965
588.6646,0.06374026,0.05836042,0.05782591,0.0717071,0.02558134
589.1467,0.06074396,0.06064418,0.05644349,0.07469765,0.02850286
589.6288,0.05771045,0.0624994,0.05373046,0.07691224,0.03074197
590.1109,0.05505095,0.06350155,0.04993939,0.07792975,0.03236358
590.593,0.05308728,0.06334253,0.04548429,0.07758184,0.03345232
591.0751,0.05196838,0.06197193,0.04079062,0.07601339,0.03403169
591.5573,0.05167554,0.05963219,0.03621868,0.07366033,0.03406776
592.0394,0.05204381,0.05680026,0.03197247,0.07111342,0.0335495
592.5215,0.05285274,0.05397867,0.02809523,0.06887649,0.03257282
593.0036,0.05387971,0.05156077,0.02453358,0.06724612,0.03138445
593.4857,0.05495954,0.04969354,0.02123548,0.06622926,0.03032481
593.9678,0.05599803,0.04829669,0.01822761,0.06562322,0.02968791
594.45,0.05694482,0.04716954,0.01565553,0.06514279,0.02964701
594.9321,0.05778381,0.04613794,0.01376597,0.06456599,0.03016751
595.4142,0.05853208,0.04515891,0.01282532,0.06382276,0.03104128
595.8963,0.05925315,0.04433978,0.01306805,0.06299427,0.03194729
596.3784,0.06006612,0.04387574,0.01458152,0.06224982,0.03259196
596.8605,0.06111997,0.043934,0.01725842,0.06173041,0.03282563
597.3427,0.0625677,0.04457539,0.02077096,0.06147588,0.03266961
597.8248,0.0644858,0.04570026,0.024616,0.0613808,0.03228447
598.3069,0.06682141,0.04706929,0.02822221,0.06124829,0.03185654
598.789,0.06934457,0.04832553,0.03100231,0.06086387,0.03150768
599.2711,0.07167158,0.04909141,0.03253717,0.06011861,0.03122556
599.7532,0.07335605,0.04905016,0.03267964,0.05906511,0.03088516
600.2354,0.07398012,0.04799578,0.03159578,0.05791885,0.03030878
600.7175,0.0733248,0.04590283,0.02970235,0.05695775,0.02937141
601.1996,0.0714264,0.042923,0.02751556,0.05640053,0.02806283
601.6817,0.06857348,0.03937512,0.02552036,0.05632527,0.02650157
602.1638,0.06520624,0.03567787,0.02401656,0.05663871,0.02488299
602.6459,0.06182256,0.03230656,0.02311431,0.05713034,0.02341286
603.1281,0.05890936,0.02974875,0.02277352,0.05755711,0.02224853
603.6102,0.05682907,0.0283723,0.02288625,0.05775802,0.02144652
604.0923,0.05580685,0.02837233,0.02336874,0.05770066,0.02096868
604.5744,0.05590635,0.0297109,0.02422244,0.05750025,0.02069595
605.0565,0.05703212,0.03214401,0.02553221,0.05735878,0.02047265
605.5386,0.05895749,0.03529761,0.02741539,0.0575,0.02012844
606.0208,0.06135495,0.03878224,0.02993429,0.05808492,0.01950589
606.5029,0.06386828,0.04231567,0.03302946,0.05914761,0.01849963
606.985,0.06611916,0.04571699,0.03649819,0.06058392,0.01706957
607.4671,0.06776082,0.0488795,0.04003151,0.06216635,0.01526989
607.9492,0.06855876,0.05170311,0.04331953,0.06361994,0.01324525
608.4313,0.068411,0.0540142,0.04610208,0.0646534,0.01122635
608.9135,0.0674066,0.05556159,0.04822928,0.06503505,0.009484726
609.3956,0.06579947,0.05609753,0.04965789,0.06464703,0.00825817
609.8777,0.06398313,0.05546129,0.05039395,0.06350355,0.007726764
610.3598,0.06238357,0.05371374,0.05044259,0.0617782,0.007962419
610.8419,0.06133003,0.05116928,0.04978685,0.05977084,0.008929206
611.324,0.06100009,0.0483916,0.04840576,0.05788907,0.01049997
611.8062,0.06134781,0.04603924,0.04633075,0.05653713,0.01249185
612.2883,0.06214347,0.04465051,0.04368626,0.05599653,0.01470927
612.7704,0.06302998,0.04453763,0.04071665,0.05636881,0.01693954
613.2525,0.06365702,0.04565388,0.03773497,0.0575231,0.01897738
613.7346,0.06379543,0.04764362,0.03504186,0.05915845,0.02064265
614.2167,0.06338269,0.04991482,0.03289213,0.06086744,0.02179131
614.6989,0.06254291,0.05184306,0.03142643,0.06228718,0.02237954
615.181,0.06152317,0.05294506,0.03067753,0.06319959,0.02249992
615.6631,0.06062546,0.05297292,0.03059064,0.06357811,0.02240297
616.1452,0.06008827,0.05200228,0.03104768,0.06358986,0.02242218
616.6273,0.06002997,0.05037192,0.03189199,0.06351605,0.02285565
617.1094,0.06043015,0.04859648,0.03292599,0.06365836,0.02384243
617.5916,0.06116185,0.04717339,0.03394529,0.06421031,0.02526109
618.0737,0.0620483,0.04646335,0.03475741,0.06519912,0.02674856
618.5558,0.06291106,0.04660868,0.03522263,0.06647609,0.02779462
619.0379,0.06361953,0.04750226,0.03531834,0.06778156,0.02796145
619.52,0.06409021,0.04884084,0.0351694,0.06882538,0.02702865
620.0021,0.06427254,0.05020428,0.03505027,0.06936374,0.02510787
620.4843,0.0641343,0.05121144,0.03528227,0.06926784,0.02260491
620.9664,0.0636523,0.05159402,0.03614974,0.06852625,0.02010483
621.4485,0.06282605,0.051277,0.03777036,0.06723978,0.01816292
621.9306,0.06169735,0.05037919,0.04002355,0.06558184,0.01707359
622.4127,0.06036718,0.04915358,0.04254184,0.06378184,0.01680765
622.8948,0.05899328,0.04788244,0.04478984,0.06208718,0.01702579
623.377,0.0577485,0.04675499,0.04625811,0.06070472,0.01726852
623.8591,0.05679595,0.04582407,0.04657351,0.05978687,0.01710739
624.3412,0.0562425,0.044997,0.0456582,0.05938361,0.01632531
624.8233,0.05611339,0.04411405,0.04374176,0.05943631,0.01496837
625.3054,0.05636516,0.04303191,0.04130233,0.059792,0.01328736
625.7875,0.0569142,0.04171886,0.03889576,0.0602538,0.01160484
626.2697,0.05768768,0.04027468,0.03695233,0.0606548,0.01015849
626.7518,0.05864797,0.03889584,0.03571125,0.06089263,0.009043612
627.2339,0.05980651,0.0377833,0.03517347,0.06096291,0.008200835
627.716,0.06119339,0.03705551,0.03518652,0.0609296,0.007498685
628.1981,0.06282111,0.03672752,0.0355391,0.06088226,0.00681758
628.6802,0.06463712,0.03672204,0.03606004,0.06087561,0.006128161
629.1624,0.06651065,0.03693455,0.03666127,0.06089894,0.005502603
629.6445,0.06822456,0.03728028,0.03732087,0.06087638,0.005095206
630.1266,0.06952794,0.03772959,0.03805269,0.06070397,0.0050772
630.6087,0.07019384,0.03828996,0.03886594,0.06030147,0.005579443
631.0908,0.070055,0.03896007,0.03975182,0.05965659,0.006672543
631.5729,0.06906369,0.03968597,0.04069711,0.05884998,0.008348324
632.0551,0.06729545,0.04035192,0.04171273,0.05803633,0.0105319
632.5372,0.06494602,0.04080754,0.042856,0.05741324,0.01307765
633.0193,0.06228251,0.04095077,0.04421549,0.05714789,0.01578181
633.5014,0.05960246,0.04079102,0.04586907,0.05734074,0.01837591
633.9835,0.05719785,0.04048195,0.04782026,0.0580034,0.02053598
634.4656,0.05528485,0.04026278,0.04995199,0.05906148,0.02196609
634.9478,0.0539912,0.04036736,0.05201379,0.0603748,0.02246269
635.4299,0.05334187,0.04090755,0.05365779,0.06175978,0.02199764
635.912,0.05326959,0.04180332,0.05456105,0.06303674,0.02074956
636.3941,0.0536377,0.04280041,0.05449755,0.06403949,0.01907612
636.8762,0.05426956,0.04356313,0.05342471,0.06463933,0.01742679
637.3583,0.05499545,0.0438363,0.05149207,0.06477077,0.01618151
637.8405,0.05565698,0.04353154,0.04900333,0.06443352,0.01558366
638.3226,0.05612813,0.04278395,0.04633229,0.06370462,0.01566736
638.8047,0.05633083,0.04187858,0.04380037,0.06272344,0.01628374
639.2868,0.05622907,0.04116053,0.04163962,0.06168405,0.01716464
639.7689,0.05584163,0.04088873,0.03994356,0.06079207,0.01803282
640.251,0.05523859,0.04114177,0.0386836,0.06020305,0.01871085
640.7332,0.0545459,0.04181843,0.03776108,0.05999503,0.01915045
641.2153,0.05392763,0.04269517,0.03707467,0.06013516,0.01943556
641.6974,0.05354912,0.04354755,0.03657623,0.06050436,0.01971005
642.1795,0.05355801,0.04421262,0.0362875,0.06092932,0.020111
642.6616,0.0540345,0.04463966,0.03628249,0.06125441,0.02069397
643.1437,0.05496302,0.04485692,0.03663105,0.06140166,0.02141364
643.6259,0.05621826,0.04491122,0.03734819,0.06138975,0.02213736
644.108,0.05758068,0.04481135,0.03834676,0.06133122,0.02270202
644.5901,0.05879336,0.04452144,0.0394448,0.06137769,0.02297945
645.0722,0.05960085,0.04399804,0.04038448,0.0616703,0.02290615
645.5543,0.05983919,0.0432576,0.04091922,0.06226888,0.02250937
646.0364,0.05947826,0.04241976,0.0408855,0.06313074,0.02188387
646.5186,0.05863661,0.04171565,0.04024442,0.0641115,0.02116946
647.0007,0.05755245,0.04140516,0.03909879,0.06501098,0.0205058
647.4828,0.05652264,0.04167608,0.037649,0.06562711,0.02000954
647.9649,0.05584126,0.0425549,0.03613196,0.06579264,0.01976458
648.447,0.05569691,0.04386226,0.0347238,0.06542669,0.01980602
648.9291,0.05613143,0.04526028,0.03348983,0.06453542,0.0201218
649.4113,0.05702392,0.04634903,0.03237312,0.06319673,0.02065052
649.8934,0.05814417,0.04683846,0.03124447,0.06152365,0.02129309
650.3755,0.05922126,0.04662745,0.02997835,0.05964183,0.0219241
650.8576,0.06002836,0.04583604,0.02853614,0.05767842,0.02240711
651.3397,0.06046429,0.04472588,0.02700948,0.05574655,0.02263503
651.8218,0.06056495,0.04359891,0.02561589,0.05396419,0.02254353
652.304,0.06048617,0.04268313,0.02464502,0.05245488,0.02213281
652.7861,0.06042132,0.04206015,0.02434851,0.05132895,0.02146591
653.2682,0.06053828,0.04169321,0.02488472,0.05067936,0.02065752
653.7503,0.06090525,0.04149015,0.02626154,0.05055533,0.01984267
654.2324,0.06146843,0.04139512,0.02834761,0.05094563,0.01913191
654.7145,0.06207162,0.0414394,0.03089946,0.05177448,0.0185953
655.1967,0.06251621,0.04174576,0.03361916,0.05290752,0.01824487
655.6788,0.06264747,0.04245899,0.03623165,0.05418657,0.01804867
656.1609,0.06239548,0.043676,0.03849225,0.0554438,0.0179566
656.643,0.06180294,0.0453637,0.04022714,0.05654071,0.01793505
657.1251,0.06099271,0.04735157,0.04134688,0.05739545,0.0179874
657.6072,0.06013206,0.04935356,0.04183561,0.05797958,0.01815386
658.0894,0.05937665,0.0510612,0.04175633,0.05832031,0.01848552
658.5715,0.05883541,0.05224722,0.04123842,0.05847901,0.01900408
659.0536,0.05857826,0.05280788,0.04047669,0.05853763,0.0196714
659.5357,0.05863186,0.05279966,0.03969137,0.05856969,0.02038004
660.0178,0.0589923,0.05239158,0.03908229,0.05862205,0.02098931
660.4999,0.05962298,0.05181043,0.03880532,0.05871224,0.02136294
660.9821,0.06044684,0.05124962,0.0389265,0.05882805,0.02143688
661.4642,0.06134178,0.05082004,0.03942076,0.05894236,0.02124559
661.9463,0.06213499,0.05054693,0.04017993,0.05902697,0.02092309
662.4284,0.06265377,0.05038562,0.04105037,0.05907044,0.02064821
662.9105,0.06277798,0.0502674,0.04187479,0.05908622,0.02057609
663.3926,0.06249226,0.05013653,0.04252367,0.05911447,0.02078124
663.8748,0.06191048,0.04997712,0.04292933,0.05921052,0.02122305
664.3569,0.06124267,0.04980705,0.04308387,0.0594279,0.02177667
664.839,0.06074025,0.04966088,0.04303083,0.05979894,0.02228027
665.3211,0.060597,0.04956286,0.04283886,0.06031251,0.02261032
665.8032,0.06090397,0.04950965,0.0426,0.06089618,0.02271242
666.2853,0.06160795,0.04945891,0.04241701,0.06141225,0.02262351
666.7675,0.06250162,0.04934072,0.04237566,0.06167578,0.02245965
667.2496,0.06326612,0.04909145,0.04248864,0.06153864,0.02237507
667.7317,0.06363378,0.04873836,0.04265259,0.06104204,0.02246014
668.2138,0.06366584,0.04845305,0.04278103,0.0605424,0.02263846
668.6959,0.06374762,0.04849865,0.04288987,0.06051524,0.02271488
669.178,0.06415661,0.04905849,0.04300459,0.0610562,0.02259258
669.6602,0.06479592,0.05012548,0.04303545,0.06181983,0.02237041
670.1423,0.06542959,0.0515627,0.04289702,0.06243124,0.02224441
670.6244,0.06586763,0.05316658,0.04258689,0.06271791,0.02239829
671.1065,0.06598274,0.05472741,0.04214704,0.06265203,0.02295158
671.5886,0.06568398,0.05601752,0.04165858,0.0622609,0.02395864
672.0707,0.06495365,0.05683202,0.04119522,0.0616109,0.02536635
672.5529,0.06387509,0.05704284,0.04080534,0.0608072,0.02701514
673.035,0.0626543,0.05662468,0.04050964,0.06001472,0.02864097
673.5171,0.06156169,0.05569337,0.04030295,0.05941663,0.02996216
673.9992,0.06083675,0.0544619,0.04018086,0.05915651,0.03078153
674.4813,0.06063695,0.05319699,0.04015718,0.05930148,0.03103065
674.9634,0.06099537,0.05212673,0.04028012,0.05981368,0.030791
675.4456,0.06185427,0.0513944,0.04061668,0.06057591,0.03023204
675.9277,0.06310552,0.05106299,0.04122865,0.06142541,0.02955973
676.4098,0.06463394,0.05112523,0.04213412,0.06222661,0.0289402
676.8919,0.06632736,0.05153947,0.0432909,0.06292276,0.02847382
677.374,0.06804566,0.05224948,0.04459681,0.06355634,0.02820937
677.8561,0.06961245,0.05319645,0.0459247,0.0642525,0.02816335
678.3383,0.07081613,0.05431077,0.04715617,0.06516263,0.02835056
678.8204,0.07143418,0.05549307,0.04819865,0.06640562,0.02879409
679.3025,0.07132359,0.05662335,0.04899715,0.06800064,0.0295085
679.7846,0.07048573,0.05757828,0.04951747,0.06984979,0.03047307
680.2667,0.06911837,0.05826614,0.04972868,0.07174594,0.03160616
680.7488,0.06756897,0.05867554,0.04960057,0.0734485,0.03277497
681.231,0.06625238,0.058888,0.04911231,0.07474629,0.03381696
681.7131,0.0655248,0.0590639,0.0482793,0.07551834,0.03457952
682.1952,0.06554952,0.05937274,0.04717092,0.07576512,0.03496941
682.6773,0.06628153,0.05993901,0.04592551,0.07558548,0.03495821
683.1594,0.06749937,0.06078502,0.04473872,0.07513425,0.03458242
683.6415,0.06892921,0.06182296,0.04380495,0.07455546,0.03391969
684.1237,0.07033244,0.06287841,0.04328192,0.07395447,0.03307711
684.6058,0.07159057,0.06375244,0.04323412,0.07337306,0.03218272
685.0879,0.07271051,0.06430196,0.04361913,0.07280114,0.03136981
685.57,0.07376584,0.06446306,0.04431065,0.0722114,0.03078985
686.0521,0.07481493,0.06426261,0.04515406,0.07160249,0.03059431
686.5342,0.07584212,0.06378126,0.04603284,0.0710233,0.03089987
687.0164,0.07675301,0.06312296,0.04689036,0.07058419,0.03176308
687.4985,0.07742496,0.06238398,0.04773723,0.0704284,0.03313562
687.9806,0.07778762,0.06164063,0.04861392,0.07067183,0.03486115
688.4627,0.07787554,0.06096873,0.04954885,0.0713608,0.03668229
688.9448,0.07783461,0.06044818,0.05051973,0.07242538,0.03831499
689.4269,0.07785223,0.06016022,0.05145516,0.07369738,0.03953671
689.9091,0.07808542,0.06017749,0.05225607,0.07493459,0.04022373
690.3912,0.07857232,0.0605313,0.0528476,0.07590307,0.04038665
690.8733,0.07921878,0.06119346,0.05321475,0.07643924,0.04013884
691.3554,0.07982923,0.06206873,0.05341485,0.07647599,0.03965944
691.8375,0.08019757,0.06302045,0.05355887,0.07606559,0.03913213
692.3196,0.08019198,0.06391449,0.05376854,0.07535358,0.03870545
692.8018,0.07979758,0.06465229,0.05414007,0.07455084,0.03848798
693.2839,0.07912277,0.06520808,0.05470522,0.07386613,0.03853674
693.766,0.07834443,0.06561997,0.05543143,0.07346405,0.03887089
694.2481,0.07765802,0.06596151,0.0562431,0.07344824,0.03948087
694.7302,0.07720944,0.06629357,0.05706441,0.07384462,0.04032883
695.2123,0.07707962,0.06663436,0.05785071,0.07461568,0.04134434
695.6945,0.07729061,0.06695083,0.05860264,0.07567275,0.04242062
696.1766,0.07781873,0.06718335,0.05935707,0.07690156,0.04343815
696.6587,0.0786113,0.06728029,0.06016131,0.07817286,0.04428183
697.1408,0.07958889,0.06723152,0.06104205,0.07935761,0.04486679
697.6229,0.08065307,0.06707477,0.061985,0.08035832,0.04515983
698.105,0.08168185,0.06687741,0.06293459,0.08111843,0.04516914
698.5872,0.08254692,0.06669863,0.06381031,0.08164366,0.04492551
699.0693,0.08315539,0.06655423,0.06454074,0.08200318,0.04445521
699.5514,0.08347212,0.06640919,0.06508242,0.08232092,0.04376455
700.0335,0.08354386,0.06619404,0.06543889,0.08274148,0.04284245
700.5156,0.08347584,0.06585011,0.06565614,0.08337227,0.0416824
700.9977,0.08339681,0.06536426,0.06581208,0.08425061,0.04031342
701.4799,0.08339952,0.06479378,0.06599665,0.08531449,0.03882549
701.962,0.08350134,0.0642473,0.06628784,0.08642662,0.03736102
702.4441,0.08364238,0.06385851,0.06674818,0.08740414,0.03611045
702.9262,0.0837184,0.06373051,0.06741091,0.08809064,0.03526416
703.4083,0.08364633,0.06389798,0.06827381,0.08841738,0.0349588
703.8904,0.08341094,0.0643248,0.06929129,0.08842713,0.03526258
704.3726,0.08309709,0.06492942,0.07037328,0.08826751,0.03615388
704.8547,0.08286197,0.06563826,0.07140069,0.08812788,0.03754753
705.3368,0.08289833,0.06642447,0.07223104,0.0881914,0.03931555
705.8189,0.08335857,0.06732932,0.07274313,0.08856143,0.0413226
706.301,0.08430948,0.06843825,0.07287377,0.08924424,0.04344396
706.7831,0.08572406,0.06984197,0.07264267,0.09016551,0.04555427
707.2653,0.08749595,0.07157563,0.07216766,0.09121792,0.04753543
707.7474,0.08948351,0.07358971,0.07163782,0.09231533,0.04928099
708.2295,0.09153304,0.07574633,0.07128684,0.09342164,0.05069947
708.7116,0.09351669,0.07786475,0.07131563,0.09455824,0.05174511
709.1937,0.09533678,0.07977717,0.07184773,0.0957742,0.0524276
709.6758,0.09691805,0.08136791,0.07290219,0.09710513,0.05281964
710.158,0.09821833,0.08261091,0.07438859,0.09853604,0.05303875
710.6401,0.09923515,0.08355866,0.07613491,0.09999301,0.05322405
711.1222,0.1000198,0.08431777,0.07792358,0.1013563,0.05351285
711.6043,0.1006727,0.08499921,0.0795685,0.1025118,0.05400474
712.0864,0.1013299,0.08569092,0.0809512,0.1033909,0.05475755
712.5685,0.1021261,0.08643741,0.08205006,0.1040033,0.05579073
713.0507,0.1031444,0.08724087,0.08293608,0.1044347,0.0570966
713.5328,0.1043974,0.08808343,0.08374468,0.1048253,0.05865488
714.0149,0.1058242,0.08895077,0.0846332,0.1053296,0.06043718
714.497,0.1073273,0.08985065,0.08572613,0.1060637,0.06240935
714.9791,0.1088102,0.09081903,0.08709784,0.1070898,0.06452306
715.4612,0.1102198,0.09191231,0.08875487,0.1084025,0.06671607
715.9434,0.1115573,0.09318462,0.09064811,0.1099463,0.06892568
716.4255,0.1128551,0.09467234,0.09268919,0.1116382,0.07109436
716.9076,0.1141331,0.09637423,0.09477408,0.1133972,0.07318404
717.3897,0.1153639,0.09824848,0.09680715,0.1151691,0.07517897
