absorbance_6.11_1A,6.11_1A,6.11_2A,6.11_3A,6.11_4A,6.11_5A
569.862,0.03756027,0.04975894,0.04121089,0.03012293,0.03426046
570.3441,0.03722749,0.05182877,0.03980927,0.03332999,0.02850365
570.8262,0.03746625,0.05341747,0.03774104,0.03752838,0.02107904
571.3083,0.03855634,0.05355076,0.03588717,0.04214123,0.01424199
571.7905,0.04002634,0.05218559,0.03437087,0.04674869,0.008660186
572.2726,0.04146463,0.04935315,0.03327598,0.05094894,0.004824791
572.7547,0.0416505,0.0467695,0.03135551,0.05537011,0.0004403964
573.2368,0.04286326,0.04167185,0.03111838,0.05869475,0.0005666316
573.7189,0.04457046,0.03602813,0.03128405,0.0619684,0.002689201
574.201,0.04728459,0.03052336,0.03169417,0.06542774,0.006425159
574.6832,0.05136777,0.02589883,0.03220684,0.06896631,0.01115602
575.1653,0.05676805,0.02282556,0.03279863,0.07212816,0.01607056
575.6474,0.06293907,0.0216802,0.03359166,0.07439997,0.020378
576.1295,0.06893724,0.02251913,0.03479664,0.07556359,0.02352082
576.6116,0.07376118,0.02502215,0.03658339,0.07593954,0.0254605
577.0938,0.0767886,0.02863266,0.038965,0.07626253,0.02664996
577.5759,0.07790442,0.03272403,0.041724,0.07732803,0.02785576
578.058,0.0775051,0.03681765,0.04444443,0.07959136,0.02981105
578.5401,0.07623491,0.04064156,0.04663429,0.08285147,0.03290904
579.0222,0.07480478,0.04405838,0.0478445,0.08620346,0.03709467
579.5043,0.07380056,0.04703458,0.04785774,0.08839713,0.04182193
579.9865,0.07357126,0.04961728,0.04676179,0.08839846,0.04627037
580.4686,0.07425795,0.05188658,0.04494079,0.08587468,0.04954096
580.9507,0.07578447,0.05390435,0.04291687,0.08135174,0.05106791
581.4328,0.07794645,0.05567794,0.04114164,0.07592173,0.05080854
581.9149,0.08049256,0.05714666,0.03988485,0.0708745,0.04919462
582.397,0.0832025,0.05819372,0.03917912,0.06717905,0.04691485
582.8792,0.08590804,0.05868373,0.03889672,0.06525004,0.04459704
583.3613,0.08844125,0.05851965,0.03886074,0.0649581,0.04267473
583.8434,0.09061032,0.05773764,0.03892156,0.06580273,0.04124472
584.3255,0.09217214,0.05654021,0.03900763,0.06719876,0.04015821
584.8076,0.09281391,0.05528531,0.03907417,0.06861728,0.0391445
585.2897,0.09223631,0.05436302,0.03906929,0.06976791,0.03797238
585.7719,0.09023768,0.05407894,0.03888567,0.07056651,0.0365664
586.254,0.08679259,0.0545674,0.03835622,0.07107148,0.03502046
586.7361,0.08212103,0.05573082,0.03731034,0.07135561,0.03355431
587.2182,0.07655158,0.05683824,0.03507128,0.07003078,0.03233646
587.7003,0.07090709,0.05823192,0.03226764,0.06919751,0.03146112
588.1824,0.06582714,0.05964057,0.02905447,0.06895614,0.03095522
588.6646,0.06186213,0.06077041,0.02570223,0.0692881,0.03064535
589.1467,0.05939538,0.0613784,0.02256187,0.07013068,0.03017631
589.6288,0.0585774,0.061353,0.01996211,0.07142533,0.02913505
590.1109,0.05935525,0.0607388,0.01817559,0.07310701,0.02713071
590.593,0.06148302,0.05973367,0.01735675,0.07502819,0.02392938
591.0751,0.06459431,0.05860209,0.01751193,0.076916,0.01956437
591.5573,0.06823497,0.05759104,0.01851973,0.0783463,0.01439577
592.0394,0.07194715,0.05682456,0.02018148,0.07886495,0.009090899
592.5215,0.07537222,0.05627436,0.022305,0.07820354,0.004432503
593.0036,0.07824464,0.05581202,0.02473639,0.07641198,0.001206037
593.4857,0.08038987,0.05531489,0.02736188,0.07392295,0.0
593.9678,0.0816971,0.05476342,0.03007393,0.07139751,0.001073036
594.45,0.08207309,0.05427605,0.0327028,0.06960011,0.00435969
594.9321,0.08146352,0.05408065,0.03500523,0.06913719,0.009443635
595.4142,0.07989721,0.05440254,0.03671715,0.07025281,0.01565922
595.8963,0.07753354,0.05536588,0.03761132,0.07277127,0.02213786
596.3784,0.07467861,0.05687804,0.03760846,0.0761012,0.02802349
596.8605,0.07171953,0.05863462,0.03680985,0.07945708,0.03268687
597.3427,0.06907908,0.06015845,0.03547373,0.08201041,0.03578338
597.8248,0.06708318,0.06097099,0.03391504,0.08319047,0.03735051
598.3069,0.0658886,0.06074122,0.03237851,0.08281305,0.0377185
598.789,0.0654604,0.05936851,0.03097725,0.08109052,0.03740866
599.2711,0.0655783,0.05704208,0.02964952,0.07854618,0.03692757
599.7532,0.06591845,0.05417971,0.02822321,0.07581437,0.03660893
600.2354,0.0661383,0.05134412,0.02650472,0.07348645,0.03655071
600.7175,0.06603234,0.04904091,0.02441042,0.07190041,0.03661153
601.1996,0.06560338,0.04759627,0.02201504,0.07110618,0.03652629
601.6817,0.0650697,0.0471107,0.01954587,0.07091916,0.03602306
602.1638,0.06476377,0.04746716,0.01728703,0.07104493,0.03494992
602.6459,0.06500844,0.04841708,0.01549106,0.07119779,0.03330216
603.1281,0.06599692,0.04965719,0.01430772,0.07117352,0.03120837
603.6102,0.06769311,0.05093175,0.01373816,0.07089638,0.02885978
604.0923,0.06982751,0.05205521,0.01366251,0.07038706,0.02644486
604.5744,0.0719408,0.05292357,0.0138989,0.06971652,0.02409653
605.0565,0.07355659,0.05350377,0.01429986,0.06894832,0.02186535
605.5386,0.07429149,0.05379869,0.01480031,0.06810843,0.01974734
606.0208,0.0739854,0.05382532,0.0154392,0.06718156,0.0177183
606.5029,0.07273521,0.05360753,0.0163171,0.06614325,0.01576996
606.985,0.07084459,0.05318616,0.01753618,0.0649996,0.01391948
607.4671,0.06871334,0.05263677,0.01913259,0.06382778,0.01220261
607.9492,0.06668063,0.05206305,0.02104905,0.06277178,0.01065285
608.4313,0.06497389,0.05159143,0.02314229,0.06202939,0.009290593
608.9135,0.06366213,0.05132377,0.02522235,0.06179157,0.008120995
609.3956,0.06270002,0.05129105,0.02711649,0.06217197,0.007148866
609.8777,0.06199909,0.051422,0.02868067,0.06317331,0.006393701
610.3598,0.0614948,0.05154139,0.02983303,0.06466421,0.005903974
610.8419,0.06117468,0.051427,0.03056,0.06642146,0.005748514
611.324,0.06105602,0.05086235,0.03091566,0.06816204,0.0060133
611.8062,0.06113625,0.04973673,0.03101916,0.06962841,0.006779412
612.2883,0.06135513,0.04809473,0.03103378,0.07065111,0.008106422
612.7704,0.06158082,0.04613915,0.03115921,0.07115162,0.01002962
613.2525,0.06165472,0.04417056,0.0315821,0.07114222,0.01254427
613.7346,0.06146309,0.0424838,0.03243336,0.07068265,0.01559585
614.2167,0.06098825,0.04131523,0.03376148,0.06984235,0.01905075
614.6989,0.06034287,0.04076638,0.0355009,0.06867085,0.02268352
615.181,0.05972854,0.04081021,0.03748693,0.06719643,0.02618207
615.6631,0.05937207,0.04132217,0.03947468,0.0654454,0.02914667
616.1452,0.05940777,0.04214849,0.04121899,0.06346461,0.03119647
616.6273,0.0598135,0.04316358,0.04253109,0.06134261,0.03205962
617.1094,0.06039647,0.0442954,0.04329889,0.05922209,0.03165546
617.5916,0.06086741,0.04553031,0.04349095,0.05727921,0.03014855
618.0737,0.06093789,0.04687066,0.04310877,0.05570812,0.02791113
618.5558,0.06041121,0.04829465,0.04214224,0.05470634,0.02545233
619.0379,0.05925368,0.04973818,0.04055496,0.05442895,0.02325671
619.52,0.05758261,0.05110353,0.03830722,0.05497646,0.02171706
620.0021,0.05563221,0.05228856,0.03541577,0.05636548,0.02107466
620.4843,0.05366541,0.0532269,0.03200977,0.05850937,0.02138176
620.9664,0.05192652,0.05389914,0.02837049,0.06121321,0.02253763
621.4485,0.05059493,0.05433441,0.02491112,0.06418756,0.0243197
621.9306,0.04975531,0.05458734,0.02205406,0.06712656,0.02645493
622.4127,0.04942055,0.05471093,0.0201591,0.06974497,0.02863812
622.8948,0.04954544,0.05473998,0.01940064,0.07185364,0.03057213
623.377,0.05005113,0.05469237,0.01971704,0.07340287,0.03201735
623.8591,0.05083298,0.05459484,0.02083139,0.07446646,0.03279022
624.3412,0.05177545,0.05450918,0.0223384,0.07519913,0.0328038
624.8233,0.05277784,0.05453642,0.0238653,0.07574826,0.03208386
625.3054,0.05376615,0.05480636,0.02515717,0.07619847,0.03076684
625.7875,0.0547224,0.0554219,0.02616592,0.07652186,0.02906717
626.2697,0.05568422,0.05640063,0.02702023,0.07660813,0.02720675
626.7518,0.05673013,0.05764006,0.02794432,0.07631245,0.02538192
627.2339,0.0579336,0.05891987,0.02912944,0.0755403,0.02371774
627.716,0.05931691,0.05996903,0.03063539,0.07429415,0.0222716
628.1981,0.06082166,0.06050834,0.03236258,0.07268332,0.02107436
628.6802,0.0623076,0.06035107,0.03407495,0.07088852,0.02016146
629.1624,0.0635916,0.05945144,0.03549346,0.06909929,0.01958998
629.6445,0.06448139,0.05791461,0.0363578,0.06748063,0.01943701
630.1266,0.06484525,0.05597118,0.03652598,0.06613238,0.01975583
630.6087,0.06464076,0.05390581,0.03599524,0.06509715,0.02053491
631.0908,0.06391257,0.05200972,0.03489247,0.0643957,0.02166803
631.5729,0.06276681,0.05048925,0.03342266,0.06404922,0.02296623
632.0551,0.0613287,0.04944258,0.03180889,0.0640888,0.02420115
632.5372,0.05972322,0.04885906,0.03025777,0.06453598,0.02515105
633.0193,0.05805814,0.04864416,0.02890477,0.06536662,0.02567706
633.5014,0.05644178,0.04866125,0.02781008,0.06648265,0.02574409
633.9835,0.05500986,0.04876684,0.02696033,0.06770536,0.02541807
634.4656,0.05391404,0.04885732,0.02628697,0.06883206,0.02482268
634.9478,0.05330666,0.04888035,0.02568964,0.06968996,0.02409359
635.4299,0.05329628,0.04883788,0.02506402,0.07019389,0.02334229
635.912,0.05389416,0.04877082,0.02433845,0.07037363,0.02263382
636.3941,0.05499803,0.04873944,0.02348616,0.07033927,0.0220075
636.8762,0.05640305,0.04880054,0.02253859,0.07022396,0.0214959
637.3583,0.05787695,0.04898701,0.02157463,0.07011098,0.02113477
637.8405,0.05920792,0.04930388,0.02070944,0.07001424,0.02095707
638.3226,0.06027119,0.04972447,0.02006712,0.069888,0.02096758
638.8047,0.0610559,0.050199,0.01974436,0.06968111,0.02112337
639.2868,0.06164208,0.05065926,0.01979516,0.06938738,0.02133046
639.7689,0.0621529,0.05102924,0.02021132,0.06907673,0.02147509
640.251,0.06268834,0.05124244,0.02092694,0.06886867,0.02148432
640.7332,0.06329278,0.05124499,0.0218284,0.06888697,0.02136846
641.2153,0.06394157,0.05101117,0.02278463,0.06918684,0.02125298
641.6974,0.06457137,0.05055301,0.02368656,0.06972193,0.0213377
642.1795,0.06511231,0.04992812,0.02446247,0.07035434,0.02185063
642.6616,0.06552444,0.04924355,0.02510059,0.07091881,0.02294102
643.1437,0.06580295,0.04863767,0.02564239,0.07130514,0.02460518
643.6259,0.06596091,0.04827411,0.02616694,0.07150379,0.02664755
644.108,0.06600412,0.04828709,0.02675804,0.07161772,0.02871319
644.5901,0.06591559,0.04873535,0.02747286,0.07180424,0.03039539
645.0722,0.06565963,0.04956915,0.02832642,0.07220548,0.03131707
645.5543,0.06521272,0.05062069,0.02928741,0.07286411,0.0312707
646.0364,0.06459636,0.05164414,0.03029564,0.07370469,0.03025633
646.5186,0.06390424,0.05235688,0.03128502,0.07455983,0.02846742
647.0007,0.06328738,0.05253778,0.03221256,0.0752548,0.02621466
647.4828,0.06291576,0.05208458,0.03307045,0.07568704,0.02383777
647.9649,0.06293129,0.05104451,0.03387569,0.07586729,0.02165372
648.447,0.06338199,0.04960179,0.03464391,0.07591111,0.01988274
648.9291,0.06420664,0.04801624,0.03535087,0.07597563,0.01865228
649.4113,0.06524776,0.04655214,0.03590371,0.076181,0.01801441
649.8934,0.06632086,0.04537828,0.03615043,0.07653878,0.0179673
650.3755,0.06726584,0.04454359,0.03590945,0.07694389,0.01848136
650.8576,0.0679924,0.04397962,0.03502754,0.07720786,0.01950365
651.3397,0.06849693,0.04355633,0.03345602,0.07714874,0.0209536
651.8218,0.06883235,0.04314216,0.03128503,0.07664906,0.02270448
652.304,0.06906942,0.04266636,0.0287559,0.07570606,0.02457403
652.7861,0.06925369,0.04214776,0.02618248,0.07442351,0.02635986
653.2682,0.06939058,0.04168279,0.02389885,0.07298072,0.02785722
653.7503,0.06944679,0.04140383,0.02215842,0.07158182,0.02891366
654.2324,0.06937744,0.04141507,0.02106313,0.07039792,0.02947705
654.7145,0.06914864,0.04176021,0.02057249,0.06956678,0.02960425
655.1967,0.06875648,0.04239696,0.02054039,0.06917477,0.02945573
655.6788,0.06822857,0.04321507,0.02080669,0.06925055,0.02923286
656.1609,0.0676131,0.04405824,0.02125771,0.06976048,0.02913772
656.643,0.06696272,0.04476923,0.02187482,0.07059645,0.02929513
657.1251,0.06632258,0.04523419,0.02271343,0.07159094,0.02971299
657.6072,0.06573812,0.04538765,0.02384829,0.07252213,0.03027572
658.0894,0.0652609,0.04522801,0.02529161,0.07317404,0.03077766
658.5715,0.06495175,0.04480248,0.0269443,0.07339976,0.03100175
659.0536,0.06488188,0.04419869,0.02857777,0.07315852,0.03077598
659.5357,0.06510901,0.04352233,0.0298957,0.07254463,0.0300536
660.0178,0.06565474,0.04287753,0.0306388,0.07174937,0.028925
660.4999,0.06648846,0.04236221,0.03065708,0.07101229,0.0275983
660.9821,0.06752636,0.04204857,0.02998847,0.07052493,0.02632592
661.4642,0.06865357,0.04197616,0.02883785,0.07037331,0.02532909
661.9463,0.06974348,0.04215028,0.02753221,0.07052783,0.02476275
662.4284,0.07069958,0.04253914,0.02639794,0.07086404,0.02467334
662.9105,0.07147238,0.04308233,0.0256694,0.07122195,0.02501346
663.3926,0.07206202,0.04370046,0.02544124,0.07145438,0.02567165
663.8748,0.07250526,0.04432286,0.02565286,0.07147504,0.02652624
664.3569,0.0728519,0.04490163,0.02614427,0.07125994,0.02747932
664.839,0.0731433,0.04541688,0.02671568,0.07084487,0.02846537
665.3211,0.07340226,0.04587333,0.02720269,0.07030538,0.02944629
665.8032,0.07363456,0.04628489,0.02749117,0.06976527,0.03037605
666.2853,0.07383113,0.04666641,0.02752015,0.06938717,0.03117513
666.7675,0.07398219,0.04701548,0.02728147,0.06934708,0.03172518
667.2496,0.07408279,0.04731808,0.02680926,0.06972513,0.03191874
667.7317,0.07413577,0.04756963,0.02618503,0.07038096,0.03178013
668.2138,0.07408906,0.04785548,0.0255085,0.07100024,0.03158201
668.6959,0.07388452,0.04830645,0.02488318,0.07129617,0.03172952
669.178,0.07362138,0.04888771,0.02441297,0.07125255,0.03237993
669.6602,0.07353559,0.04938936,0.02417698,0.07103003,0.03333679
670.1423,0.07377362,0.04967159,0.02419426,0.07078635,0.03432174
670.6244,0.07429989,0.0497721,0.02443912,0.07061312,0.03514528
671.1065,0.07499791,0.04980962,0.02489251,0.0705769,0.03569873
671.5886,0.07573186,0.04992387,0.0255707,0.07079501,0.03589612
672.0707,0.0763971,0.05022055,0.02651556,0.07139243,0.03567931
672.5529,0.07694227,0.05074945,0.0277672,0.0724427,0.03504115
673.035,0.07736457,0.05150284,0.02932852,0.07390842,0.03404606
673.5171,0.07771647,0.05240902,0.03114005,0.07562224,0.03282701
673.9992,0.07807987,0.05335753,0.03308315,0.07734886,0.03154272
674.4813,0.07854771,0.05421077,0.03498387,0.07883643,0.03034924
674.9634,0.07918124,0.05484691,0.03666048,0.0799195,0.02935573
675.4456,0.07998831,0.05518732,0.03797005,0.08055548,0.0286168
675.9277,0.08091585,0.0552084,0.03883613,0.08081447,0.02814782
676.4098,0.08186068,0.05495722,0.03928836,0.08083764,0.02793936
676.8919,0.08270118,0.05454008,0.03945664,0.08077361,0.02797625
677.374,0.08332486,0.05410507,0.0395494,0.08074012,0.0282446
677.8561,0.08367015,0.05379239,0.03977522,0.08079104,0.02873421
678.3383,0.08373904,0.05369738,0.0402794,0.08093091,0.02943395
678.8204,0.08359797,0.05385228,0.04109897,0.08114439,0.03032093
679.3025,0.08335403,0.05422074,0.04214226,0.08142094,0.03135467
679.7846,0.08312826,0.05472364,0.04321795,0.0817608,0.03247268
680.2667,0.08302653,0.05527148,0.04408066,0.08215936,0.03358639
680.7488,0.0831005,0.05580897,0.04452815,0.08258682,0.03459993
681.231,0.08333412,0.05633356,0.04445674,0.08297466,0.03542134
681.7131,0.08363999,0.0568924,0.04390281,0.08322315,0.035978
682.1952,0.08389008,0.05754858,0.04302854,0.08324292,0.03623773
682.6773,0.08394074,0.05834346,0.04208758,0.08298963,0.03621146
683.1594,0.0836781,0.05925979,0.04136181,0.0824995,0.03595718
683.6415,0.08305998,0.06021715,0.04107038,0.08188797,0.03556377
684.1237,0.08213302,0.06108787,0.04133615,0.08133147,0.03514249
684.6058,0.08103584,0.06174307,0.04214391,0.08101598,0.03480005
685.0879,0.07995398,0.06211128,0.04335842,0.0810699,0.03460923
685.57,0.07909113,0.06219935,0.04475769,0.08154419,0.03460348
686.0521,0.07861195,0.06209553,0.04609365,0.08239582,0.03477378
686.5342,0.07860011,0.06192571,0.04716514,0.0835171,0.03508356
687.0164,0.07905313,0.0618182,0.04783354,0.08475644,0.03548605
687.4985,0.07987717,0.06185212,0.04805776,0.08595794,0.035942
687.9806,0.0809208,0.06203767,0.0478862,0.08699786,0.03643088
688.4627,0.08199046,0.06232686,0.04743868,0.08778986,0.03694966
688.9448,0.08290294,0.06264688,0.04686231,0.08830807,0.03750873
689.4269,0.08352531,0.06294685,0.04628287,0.08858261,0.03812171
689.9091,0.0837829,0.06321763,0.04579394,0.08869344,0.03879957
690.3912,0.08367723,0.06349489,0.04544454,0.08874653,0.03954656
690.8733,0.08327401,0.06382929,0.04525693,0.08884176,0.04035676
691.3554,0.08269424,0.06425438,0.04525126,0.08905161,0.04121128
691.8375,0.08208531,0.06475995,0.04545119,0.08938737,0.04207418
692.3196,0.08158975,0.06529443,0.0458769,0.08979543,0.04289281
692.8018,0.08132805,0.06578226,0.04652541,0.09016273,0.0435965
693.2839,0.08136452,0.0661643,0.04734952,0.09036473,0.04411439
693.766,0.08170433,0.06642286,0.04825128,0.09031221,0.04439361
694.2481,0.08230047,0.06658691,0.04908833,0.08999076,0.04441748
694.7302,0.08307575,0.06671239,0.04971708,0.08947849,0.04422417
695.2123,0.08394521,0.06684817,0.05002676,0.0889249,0.04390623
695.6945,0.08482853,0.06700584,0.0499703,0.08850752,0.04360146
696.1766,0.0856657,0.06714749,0.04958209,0.08835626,0.04344564
696.6587,0.08640889,0.06720162,0.04896326,0.08851475,0.04353906
697.1408,0.08701712,0.06710067,0.04825671,0.08892283,0.04391152
697.6229,0.08745894,0.06682917,0.04759875,0.08944964,0.04451354
698.105,0.08771768,0.06644927,0.0471068,0.08994217,0.04523332
698.5872,0.08781035,0.06610441,0.04687148,0.09028634,0.04593626
699.0693,0.08779567,0.06596982,0.04695464,0.09045476,0.04652043
699.5514,0.08777818,0.06621215,0.047402,0.09050671,0.04694398
700.0335,0.08788173,0.06692655,0.04823502,0.09056458,0.04724291
700.5156,0.08819934,0.06810175,0.04943306,0.09075215,0.04750945
700.9977,0.08875847,0.06962362,0.05091063,0.09116299,0.04786458
701.4799,0.08948943,0.07130276,0.05250296,0.09182801,0.04841087
701.962,0.09024622,0.07294081,0.0539985,0.09272176,0.04919441
702.4441,0.09083697,0.07435491,0.05515729,0.09378318,0.05018855
702.9262,0.09110355,0.07542805,0.05579219,0.09494245,0.05128987
703.4083,0.09099097,0.07612685,0.05583684,0.09614162,0.05234721
703.8904,0.09057614,0.07649547,0.05537537,0.09732789,0.05317904
704.3726,0.09005415,0.07663961,0.05463691,0.09844591,0.05362765
704.8547,0.08965508,0.07668726,0.05391318,0.09942859,0.05360418
705.3368,0.08957712,0.07677062,0.05350011,0.1001888,0.05310766
705.8189,0.08989537,0.07698648,0.0535903,0.1006419,0.05224546
706.301,0.09054511,0.07737999,0.0542308,0.1007373,0.05121007
706.7831,0.09134701,0.07794277,0.05532964,0.1004869,0.05026871
707.2653,0.09209009,0.07861798,0.05670137,0.09998274,0.0496924
707.7474,0.09261668,0.07932361,0.05814391,0.0993809,0.04969507
708.2295,0.09287237,0.07997577,0.05948439,0.0988778,0.05039844
708.7116,0.09292477,0.08052554,0.06063106,0.09864379,0.05178789
709.1937,0.09292373,0.08097675,0.06156516,0.09878486,0.05372575
709.6758,0.09305099,0.08139274,0.06231681,0.09932248,0.05597213
710.158,0.09344515,0.08187588,0.0629338,0.1001927,0.05825994
710.6401,0.0941719,0.08253719,0.06346398,0.101275,0.06034809
711.1222,0.09521934,0.08346084,0.06395239,0.1024253,0.06206711
711.6043,0.09652117,0.08466461,0.06444408,0.1035305,0.06336548
712.0864,0.09799156,0.08608976,0.06499018,0.1045303,0.06429986
712.5685,0.09955085,0.08760713,0.06564431,0.10543,0.06501173
713.0507,0.101147,0.089063,0.06644087,0.1062857,0.06566705
713.5328,0.1027479,0.09031457,0.06738165,0.1071836,0.06642368
714.0149,0.1043357,0.09127656,0.06842409,0.1082102,0.06739673
714.497,0.105906,0.09195219,0.0694979,0.1094235,0.06863613
714.9791,0.1074696,0.09243467,0.07052694,0.1108459,0.07013386
715.4612,0.1090571,0.0928875,0.07146522,0.1124589,0.07183009
715.9434,0.1107113,0.09348486,0.07231891,0.1142143,0.07363623
716.4255,0.1124702,0.09438403,0.07314377,0.1160399,0.07544313
716.9076,0.1143353,0.09567763,0.07401966,0.1178514,0.07714201
717.3897,0.1162532,0.0973762,0.07500787,0.1195666,0.07864669
