absorbance_2.7_1A,2.7_1A,2.7_2A,2.7_3A,2.7_4A
1176.365,0.1199248,0.1326378,0.1958946,0.1532252
1176.847,0.1184686,0.131287,0.1944831,0.1518434
1177.329,0.11703,0.1300364,0.1931328,0.1504594
1177.811,0.1156215,0.1288452,0.191828,0.149068
1178.293,0.1142549,0.1276782,0.190554,0.1476682
1178.775,0.1129381,0.1265141,0.1893052,0.1462607
1179.258,0.1116698,0.1253395,0.188083,0.1448457
1179.74,0.1104353,0.1241439,0.1868911,0.143421
1180.222,0.1092104,0.1229159,0.185728,0.141985
1180.704,0.1079671,0.1216421,0.1845853,0.1405406
1181.186,0.1066882,0.120316,0.1834517,0.1391007
1181.668,0.1053775,0.1189442,0.1823199,0.1376867
1182.15,0.1040618,0.1175519,0.1811924,0.1363267
1182.632,0.1027825,0.1161779,0.1800821,0.1350459
1183.115,0.1015774,0.1148626,0.1790055,0.1338581
1183.597,0.1004676,0.1136393,0.1779744,0.1327637
1184.079,0.09944602,0.1125225,0.1769871,0.1317505
1184.561,0.09848149,0.1115064,0.1760268,0.1308025
1185.043,0.0975294,0.1105691,0.1750686,0.1299051
1185.525,0.09655214,0.1096813,0.1740888,0.1290511
1186.007,0.0955327,0.1088146,0.173075,0.1282374
1186.489,0.09447925,0.1079441,0.1720301,0.1274577
1186.971,0.09341891,0.1070513,0.1709708,0.1266966
1187.453,0.09238517,0.1061226,0.1699182,0.1259268
1187.936,0.09140611,0.1051483,0.1688915,0.1251126
1188.418,0.09049387,0.104126,0.1679005,0.1242252
1188.9,0.08964614,0.1030635,0.166947,0.1232538
1189.382,0.08885197,0.1019827,0.1660289,0.1222152
1189.864,0.08809924,0.1009144,0.1651458,0.1211511
1190.346,0.08737929,0.09989382,0.1643001,0.120118
1190.828,0.08668631,0.09895018,0.1634959,0.1191722
1191.31,0.08601308,0.09809564,0.162733,0.1183492
1191.792,0.08534736,0.09732331,0.1620016,0.1176582
1192.275,0.08467013,0.09660904,0.1612817,0.1170789
1192.757,0.08396103,0.09592216,0.1605497,0.1165741
1193.239,0.08320367,0.09523466,0.1597851,0.116098
1193.721,0.0823942,0.09453036,0.1589809,0.1156091
1194.203,0.08154346,0.09380744,0.158148,0.1150801
1194.685,0.08067742,0.09307539,0.1573129,0.1144981
1195.167,0.07983042,0.09234841,0.1565104,0.113865
1195.649,0.07903598,0.09163888,0.1557706,0.1131946
1196.132,0.0783229,0.09095642,0.1551128,0.1125126
1196.614,0.07770935,0.09030879,0.1545405,0.1118522
1197.096,0.07719965,0.08970454,0.1540436,0.1112465
1197.578,0.07678521,0.08915526,0.1536036,0.1107239
1198.06,0.0764444,0.08867286,0.1532004,0.1102946
1198.542,0.07614779,0.08826414,0.1528179,0.1099464
1199.024,0.07585859,0.08792557,0.1524427,0.1096425
1199.506,0.07554346,0.08763841,0.1520644,0.1093326
1199.989,0.07517995,0.08737263,0.1516736,0.1089698
1200.471,0.0747619,0.08708976,0.1512614,0.1085228
1200.953,0.07430374,0.08675495,0.1508215,0.107989
1201.435,0.07383526,0.08634633,0.1503534,0.1073928
1201.917,0.07339553,0.08585908,0.1498642,0.106777
1202.399,0.07301727,0.08530711,0.1493684,0.1061836
1202.881,0.07271761,0.08471777,0.1488839,0.1056406
1203.363,0.07249431,0.08412878,0.1484298,0.1051569
1203.845,0.07232743,0.08357796,0.148021,0.1047238
1204.328,0.0721882,0.0830996,0.1476665,0.104326
1204.81,0.07204893,0.08272132,0.1473701,0.1039502
1205.292,0.07189284,0.08245815,0.1471306,0.1035939
1205.774,0.07171674,0.08231279,0.1469443,0.1032616
1206.256,0.0715285,0.08227342,0.1468039,0.1029602
1206.738,0.07134108,0.08231789,0.1467,0.1026907
1207.22,0.07116736,0.08241592,0.1466196,0.102447
1207.702,0.07101601,0.08253564,0.1465468,0.1022186
1208.185,0.07089026,0.08265138,0.1464666,0.101999
1208.667,0.07078847,0.08274551,0.1463668,0.1017916
1209.149,0.0707046,0.08280849,0.1462413,0.1016105
1209.631,0.07062815,0.08283649,0.1460912,0.1014736
1210.113,0.07054271,0.08282474,0.1459243,0.1013925
1210.595,0.07042682,0.08276418,0.1457518,0.1013618
1211.077,0.07026012,0.08264157,0.1455854,0.1013591
1211.559,0.07002707,0.08244362,0.1454358,0.1013498
1212.042,0.06972602,0.08216566,0.1453129,0.1013032
1212.524,0.06937104,0.0818166,0.1452252,0.1012085
1213.006,0.0689915,0.08142367,0.1451811,0.1010805
1213.488,0.0686224,0.081027,0.1451876,0.100956
1213.97,0.06829208,0.08066882,0.1452461,0.100876
1214.452,0.06801741,0.08038707,0.1453503,0.100872
1214.934,0.06780018,0.0802054,0.1454832,0.1009503
1215.416,0.06763357,0.08013002,0.1456208,0.1010918
1215.898,0.06751187,0.08015279,0.1457337,0.1012611
1216.38,0.06743936,0.08025585,0.1457976,0.1014235
1216.863,0.06743126,0.08041884,0.1458004,0.1015612
1217.345,0.06750917,0.08062145,0.1457463,0.1016775
1217.827,0.06768838,0.08084756,0.1456565,0.1017931
1218.309,0.06796609,0.08108446,0.1455622,0.1019321
1218.791,0.06831562,0.08132205,0.1455005,0.1021093
1219.273,0.06869358,0.08155273,0.1455026,0.1023205
1219.755,0.06905189,0.08177157,0.1455902,0.1025458
1220.237,0.06935302,0.0819769,0.1457738,0.1027569
1220.719,0.06958493,0.08217011,0.1460514,0.102933
1221.202,0.06976138,0.08235393,0.1464115,0.1030667
1221.684,0.06991445,0.08252978,0.1468333,0.1031663
1222.166,0.0700763,0.08269598,0.1472902,0.1032479
1222.648,0.07026737,0.08284721,0.1477501,0.1033287
1223.13,0.0704879,0.08297735,0.1481767,0.1034201
1223.612,0.07072164,0.08308317,0.1485374,0.1035267
1224.094,0.07094572,0.08316864,0.1488061,0.1036509
1224.576,0.07114352,0.08324571,0.1489693,0.1037981
1225.059,0.07131363,0.08333132,0.1490294,0.1039779
1225.541,0.07146997,0.08344391,0.1490038,0.104201
1226.023,0.07163393,0.0835966,0.1489205,0.1044709
1226.505,0.07182227,0.08379275,0.148809,0.1047778
1226.987,0.07203989,0.08402713,0.1486991,0.1050967
1227.469,0.07227731,0.08428741,0.1486146,0.1053934
1227.951,0.07251511,0.08455941,0.1485713,0.105639
1228.433,0.07273091,0.08482897,0.1485797,0.1058191
1228.916,0.07290718,0.08508553,0.1486445,0.1059428
1229.398,0.07303551,0.08532165,0.1487647,0.1060374
1229.88,0.07311581,0.08553202,0.1489351,0.1061415
1230.362,0.07315433,0.08571453,0.1491469,0.1062863
1230.844,0.07316129,0.08587033,0.1493899,0.106485
1231.326,0.0731516,0.08600561,0.149655,0.1067289
1231.808,0.07314406,0.08613087,0.1499364,0.1069922
1232.29,0.07315918,0.0862579,0.1502326,0.1072423
1232.772,0.07321738,0.08639613,0.1505439,0.1074492
1233.255,0.07333116,0.08654779,0.1508679,0.107595
1233.737,0.07349946,0.08670577,0.1511965,0.1076737
1234.219,0.07370417,0.0868552,0.1515119,0.1076883
1234.701,0.07391501,0.08698021,0.1517894,0.1076467
1235.183,0.07409792,0.0870693,0.1520025,0.1075589
1235.665,0.07422365,0.08711985,0.1521286,0.1074369
1236.147,0.07427993,0.08713724,0.1521572,0.1072951
1236.629,0.07427247,0.08713067,0.1520923,0.1071497
1237.112,0.07422143,0.08710483,0.1519511,0.1070155
1237.594,0.07415025,0.08705568,0.1517571,0.1069007
1238.076,0.07407792,0.08697045,0.1515355,0.1068024
1238.558,0.07401344,0.08683231,0.1513074,0.1067058
1239.04,0.07395557,0.08663107,0.1510848,0.1065889
1239.522,0.07389706,0.08636901,0.1508705,0.1064284
1240.004,0.07382894,0.08606455,0.1506585,0.1062082
1240.486,0.07374355,0.08574366,0.150435,0.1059253
1240.969,0.07363211,0.0854319,0.15018,0.1055894
1241.451,0.07348021,0.08514014,0.149871,0.1052178
1241.933,0.07326845,0.08485913,0.149489,0.1048254
1242.415,0.07297224,0.08456047,0.1490227,0.1044208
1242.897,0.07257164,0.08420844,0.1484747,0.1040036
1243.379,0.07206167,0.08377551,0.1478609,0.1035687
1243.861,0.0714576,0.08324867,0.1472095,0.1031125
1244.343,0.07079496,0.08263528,0.1465534,0.1026382
1244.825,0.0701177,0.08195598,0.1459189,0.1021566
1245.307,0.06946923,0.0812385,0.1453232,0.1016831
1245.79,0.06887621,0.0805077,0.1447698,0.1012315
1246.272,0.06834292,0.0797812,0.1442529,0.1008089
1246.754,0.06785324,0.07907259,0.1437631,0.1004135
1247.236,0.06738038,0.0783929,0.1432957,0.1000362
1247.718,0.06689972,0.07775472,0.1428535,0.09966514
1248.2,0.0663964,0.07717332,0.1424465,0.09928925
1248.682,0.0658711,0.07666198,0.1420854,0.09890141
1249.164,0.06533585,0.07622795,0.1417745,0.0984973
1249.646,0.06480844,0.07586847,0.1415072,0.09807403
1250.129,0.06430493,0.07557139,0.1412673,0.0976283
1250.611,0.06383613,0.07531816,0.1410338,0.09715642
1251.093,0.06340852,0.07508974,0.1407878,0.09665757
1251.575,0.06302513,0.07487196,0.14052,0.09613593
1252.057,0.06268668,0.07465602,0.1402301,0.09560285
1252.539,0.06239045,0.07443748,0.1399245,0.09507576
1253.021,0.06212861,0.07421272,0.1396098,0.09457353
1253.503,0.0618858,0.0739772,0.1392893,0.09411263
1253.986,0.06164167,0.0737258,0.138964,0.09370234
1254.468,0.06137792,0.07345623,0.1386357,0.09334331
1254.95,0.06108498,0.07317105,0.1383123,0.09302917
1255.432,0.06076768,0.07287853,0.1380094,0.0927492
1255.914,0.06044486,0.07258813,0.1377466,0.09249401
1256.396,0.06014393,0.07230598,0.1375397,0.09225704
1256.878,0.05989005,0.07203011,0.1373917,0.09203576
1257.36,0.05969485,0.07174946,0.1372889,0.0918308
1257.843,0.05955292,0.07144795,0.1372008,0.09164308
1258.325,0.0594422,0.07111259,0.137092,0.09147204
1258.807,0.05933363,0.0707417,0.1369381,0.09131482
1259.289,0.05919801,0.07034916,0.1367345,0.09116554
1259.771,0.05901682,0.06996177,0.1365038,0.09101585
1260.253,0.05878448,0.06960869,0.136284,0.09085725
1260.735,0.0585054,0.06931318,0.1361155,0.09068165
1261.217,0.05818947,0.06908286,0.1360191,0.09048432
1261.699,0.05784707,0.06890987,0.1359867,0.09026566
1262.182,0.05749,0.06877592,0.1359801,0.09003218
1262.664,0.0571329,0.06866188,0.1359464,0.08979543
1263.146,0.05679431,0.06855415,0.1358364,0.08956841
1263.628,0.05649737,0.06844501,0.1356157,0.089362
1264.11,0.05626257,0.06833063,0.1352766,0.08917898
1264.592,0.05609944,0.06820515,0.1348339,0.08901225
1265.074,0.056001,0.06805745,0.134318,0.08884518
1265.556,0.05594313,0.06787279,0.1337629,0.08865795
1266.039,0.05589145,0.06763791,0.133199,0.08843558
1266.521,0.05581107,0.06734684,0.1326517,0.08817465
1267.003,0.05568166,0.06700531,0.1321403,0.08788729
1267.485,0.05550028,0.066629,0.1316825,0.08759869
1267.967,0.05528081,0.06623954,0.1312959,0.08734083
1268.449,0.05504299,0.06585614,0.1309943,0.08714005
1268.931,0.05480357,0.06549372,0.130784,0.08701134
1269.413,0.05456872,0.06516311,0.1306586,0.08695123
1269.896,0.05433417,0.06487404,0.1305981,0.0869403
1270.378,0.05409173,0.06464069,0.1305708,0.08694632
1270.86,0.05383871,0.06448273,0.1305416,0.0869329
1271.342,0.05358423,0.06441894,0.1304841,0.0868708
1271.824,0.05334879,0.06445993,0.1303855,0.08674183
1272.306,0.05315603,0.06459711,0.1302487,0.08654405
1272.788,0.05302021,0.0648016,0.1300873,0.08629027
1273.27,0.05293873,0.06502406,0.1299194,0.08600665
1273.752,0.05288938,0.06520881,0.1297589,0.08572675
1274.234,0.05283919,0.06531122,0.1296122,0.08548273
1274.717,0.05275209,0.06530471,0.1294792,0.08530226
1275.199,0.05260336,0.06519012,0.1293568,0.08519863
1275.681,0.05238676,0.06499022,0.1292438,0.08516767
1276.163,0.05211464,0.06474294,0.1291441,0.08518635
1276.645,0.05181311,0.06448777,0.1290666,0.0852181
1277.127,0.05151125,0.06425394,0.1290214,0.085224
1277.609,0.05123538,0.06405836,0.1290145,0.08517069
1278.091,0.05100035,0.0639016,0.1290421,0.08504369
1278.573,0.05080895,0.06377256,0.1290872,0.08484965
1279.056,0.05065306,0.06365106,0.129118,0.08461449
1279.538,0.05051706,0.06351304,0.1290953,0.08437154
1280.02,0.05038176,0.06333406,0.1289803,0.08414999
1280.502,0.05022599,0.06309086,0.1287432,0.08396575
1280.984,0.05003148,0.06276874,0.1283754,0.08381565
1281.466,0.04978561,0.06236643,0.1278935,0.08368116
1281.948,0.04948301,0.06189907,0.1273396,0.0835342
1282.43,0.04912826,0.06139724,0.1267686,0.08334989
1282.913,0.04873386,0.06090153,0.1262375,0.08311159
1283.395,0.04831783,0.06045284,0.1257922,0.08281431
1283.877,0.04789774,0.06007876,0.125453,0.08246312
1284.359,0.04748881,0.05978753,0.1252148,0.0820688
1284.841,0.04710176,0.05956503,0.1250488,0.08164396
1285.323,0.04674378,0.05938252,0.124916,0.08119839
1285.805,0.04642232,0.05920426,0.1247766,0.08073977
1286.287,0.04614757,0.05900068,0.124603,0.08027448
1286.77,0.04593177,0.05875857,0.1243857,0.07980886
1287.252,0.04578657,0.05848169,0.1241321,0.07935245
1287.734,0.04571644,0.05818757,0.1238594,0.07891833
1288.216,0.04571348,0.05789692,0.1235857,0.07852159
1288.698,0.0457546,0.05762579,0.1233241,0.0781787
1289.18,0.04580626,0.0573799,0.123081,0.07790354
1289.662,0.04583527,0.05715541,0.1228577,0.07770354
1290.144,0.04581536,0.05694387,0.122657,0.07757777
1290.626,0.04573615,0.05673925,0.1224851,0.07751504
1291.109,0.04560471,0.0565415,0.122351,0.07749555
1291.591,0.04544067,0.05635706,0.1222622,0.07749187
1292.073,0.0452693,0.05619542,0.1222182,0.07747617
1292.555,0.04511195,0.05606383,0.1222073,0.07742807
1293.037,0.04498331,0.05596584,0.122206,0.07733817
1293.519,0.04488736,0.05589908,0.1221869,0.07721309
1294.001,0.04482001,0.05585878,0.1221279,0.07707153
1294.483,0.04477239,0.05584015,0.1220192,0.07693936
1294.966,0.04473437,0.05584115,0.1218675,0.07683933
1295.448,0.04469601,0.05586181,0.1216929,0.07678338
1295.93,0.044647,0.05590174,0.1215227,0.07676948
1296.412,0.04457811,0.05595657,0.1213795,0.07678258
1296.894,0.04448222,0.05601571,0.1212743,0.07680088
1297.376,0.04435585,0.05606234,0.1212049,0.07680329
1297.858,0.04420228,0.05607808,0.1211585,0.07677732
1298.34,0.04403145,0.05604728,0.1211204,0.07671993
1298.823,0.04385944,0.05596151,0.1210788,0.07663555
1299.305,0.04370234,0.05582259,0.1210311,0.07653135
1299.787,0.04357279,0.05564238,0.1209809,0.07641248
1300.269,0.04347523,0.05544026,0.1209345,0.07628132
1300.751,0.04340452,0.05523675,0.1208955,0.07613797
1301.233,0.04334858,0.05505059,0.1208616,0.07598391
1301.715,0.04329255,0.05489351,0.120825,0.07582381
1302.197,0.04322586,0.05476821,0.1207755,0.07566585
1302.679,0.04314385,0.05466934,0.1207053,0.07551959
1303.161,0.04304961,0.05458588,0.1206118,0.07539216
1303.644,0.04295056,0.05450579,0.1204986,0.0752845
1304.126,0.0428554,0.05441905,0.1203724,0.07519183
1304.608,0.04276973,0.05432073,0.120241,0.0751049
1305.09,0.04269458,0.05421264,0.1201086,0.07501467
1305.572,0.04262677,0.05410212,0.1199757,0.0749148
1306.054,0.04256015,0.05400014,0.1198414,0.07480396
1306.536,0.04248812,0.05391703,0.1197052,0.07468481
1307.018,0.04240447,0.05386009,0.1195706,0.07456215
1307.5,0.04230423,0.05383039,0.1194452,0.07444017
1307.983,0.04218522,0.05382278,0.119338,0.07432156
1308.465,0.04204842,0.05382603,0.1192565,0.07420835
1308.947,0.0418992,0.05382632,0.1192015,0.07410315
1309.429,0.041747,0.05381083,0.1191662,0.07400896
1309.911,0.04160532,0.0537685,0.1191368,0.07392929
1310.393,0.04148812,0.05369239,0.1190967,0.07386469
1310.875,0.04140638,0.05357978,0.1190312,0.07381147
1311.357,0.04136469,0.05343246,0.1189307,0.07375958
1311.84,0.0413585,0.05325793,0.1187938,0.07369633
1312.322,0.04137433,0.05306955,0.1186286,0.07361124
1312.804,0.04139194,0.05288759,0.1184509,0.07350194
1313.286,0.04139421,0.0527342,0.1182782,0.07337832
1313.768,0.04137046,0.05262947,0.1181261,0.0732599
1314.25,0.0413193,0.05258663,0.1180041,0.07316916
1314.732,0.04124592,0.05260707,0.1179131,0.07312056
1315.214,0.04115647,0.05268026,0.1178473,0.07311564
1315.697,0.04105354,0.05278387,0.1177957,0.07314045
1316.179,0.04093428,0.05288955,0.1177446,0.07317187
1316.661,0.04079278,0.05296621,0.1176792,0.07318308
1317.143,0.04062578,0.05298674,0.1175857,0.07315323
1317.625,0.04043663,0.05293613,0.1174564,0.07307507
1318.107,0.04023929,0.05281423,0.1172907,0.07295561
1318.589,0.04005491,0.05263642,0.1170992,0.07281267
1319.071,0.03990316,0.05242699,0.1169017,0.07266567
1319.553,0.03979442,0.05221205,0.1167229,0.07252932
1320.036,0.03972273,0.05200964,0.1165855,0.07240855
1320.518,0.0396691,0.05182483,0.1165014,0.07230049
1321.0,0.0396054,0.05165145,0.1164685,0.07219899
1321.482,0.03950663,0.05147706,0.1164702,0.07209916
1321.964,0.03935725,0.05129013,0.1164804,0.07199845
1322.446,0.0391536,0.05108424,0.1164672,0.07189528
1322.928,0.03890402,0.05086109,0.1164023,0.07178634
1323.41,0.03862323,0.05062942,0.116269,0.07166475
1323.893,0.03832968,0.05040259,0.1160658,0.07152055
1324.375,0.03803916,0.05019321,0.1158088,0.0713443
1324.857,0.0377627,0.05000845,0.1155265,0.07113138
1325.339,0.03750721,0.04984918,0.1152537,0.07088462
1325.821,0.03727641,0.04970992,0.1150194,0.07061411
1326.303,0.03707203,0.04958174,0.1148401,0.07033421
1326.785,0.03689349,0.04945406,0.1147175,0.07005942
1327.267,0.03673758,0.04931767,0.1146403,0.06979941
1327.75,0.03659629,0.04916485,0.11459,0.06955919
1328.232,0.03645869,0.04898905,0.1145479,0.06934
1328.714,0.03631482,0.04878578,0.114504,0.06914411
1329.196,0.03616036,0.04855391,0.1144578,0.06897784
1329.678,0.03600183,0.04829867,0.1144177,0.06885394
1330.16,0.03585631,0.04803373,0.1143948,0.06878699
1330.642,0.03574947,0.04778345,0.1143962,0.06878889
1331.124,0.03570704,0.04758023,0.1144202,0.06886148
1331.606,0.03574426,0.04745593,0.1144567,0.06899295
1332.089,0.0358606,0.04743524,0.1144898,0.06915819
1332.571,0.03603672,0.04752695,0.1145056,0.06932546
1333.053,0.03624242,0.04772094,0.1144986,0.06946785
1333.535,0.03644203,0.04799008,0.1144741,0.06956904
1334.017,0.03660505,0.04829683,0.1144481,0.06962954
1334.499,0.03671422,0.04860645,0.1144397,0.06966543
1334.981,0.03676691,0.04889133,0.1144684,0.06970495
1335.463,0.03677626,0.04914062,0.1145461,0.06978061
1335.945,0.0367656,0.04936211,0.1146761,0.06991997
1336.427,0.03676682,0.04957933,0.1148529,0.07014109
1336.91,0.03681329,0.04982414,0.1150667,0.07044618
1337.392,0.03693476,0.05012401,0.1153082,0.07082072
1337.874,0.03715274,0.05049298,0.1155688,0.07123049
1338.356,0.03747139,0.05091988,0.1158403,0.0716255
1338.838,0.03787181,0.05136741,0.1161117,0.07195038
1339.32,0.0383081,0.05177951,0.116368,0.07215968
1339.802,0.03872404,0.05210707,0.1165941,0.07224081
1340.284,0.03907562,0.05232889,0.1167833,0.0722194
1340.767,0.03934483,0.05245648,0.1169405,0.07214804
1341.249,0.03954027,0.0525201,0.1170787,0.07207976
1341.731,0.03968384,0.05255079,0.1172128,0.07205188
1342.213,0.03980147,0.05257245,0.1173554,0.07208447
1342.695,0.03991411,0.05259801,0.117512,0.07218025
1343.177,0.04003682,0.0526329,0.117682,0.07233095
1343.659,0.0401784,0.052679,0.1178588,0.07252148
1344.141,0.04034144,0.05273643,0.1180328,0.07273524
1344.624,0.04052232,0.05280388,0.1181949,0.07295698
1345.106,0.04071324,0.05287825,0.1183389,0.07317577
1345.588,0.04090586,0.05295485,0.1184641,0.07338626
1346.07,0.0410925,0.05302827,0.1185739,0.07358707
1346.552,0.04126839,0.05309636,0.118673,0.07377896
1347.034,0.04143242,0.05316313,0.1187644,0.07396142
1347.516,0.04158586,0.05324113,0.1188493,0.07413172
1347.998,0.04173095,0.05334952,0.1189276,0.07428556
1348.48,0.04186942,0.053506,0.1190003,0.07441809
1348.963,0.04200079,0.05372027,0.1190718,0.07452621
1349.445,0.04212206,0.05398524,0.1191492,0.07460972
1349.927,0.04222909,0.05427774,0.1192388,0.07467195
1350.409,0.04231767,0.05456313,0.1193438,0.07471893
1350.891,0.04238628,0.0548071,0.1194607,0.0747581
1351.373,0.04243737,0.05498893,0.1195811,0.07479568
1351.855,0.04247699,0.05510398,0.1196935,0.07483618
1352.337,0.04251318,0.05516434,0.1197891,0.07487998
1352.82,0.04255209,0.05519021,0.1198651,0.07492354
1353.302,0.04259513,0.05520217,0.1199261,0.07495889
1353.784,0.04263702,0.05521132,0.1199824,0.07497726
1354.266,0.04266727,0.05521736,0.120044,0.07497358
1354.748,0.04267313,0.0552123,0.1201176,0.07494979
1355.23,0.04264732,0.05518926,0.1202012,0.07491808
1355.712,0.04259221,0.05515036,0.120286,0.07489702
1356.194,0.042521,0.05511005,0.1203598,0.0749075
1356.677,0.04245364,0.05508997,0.1204125,0.07496265
1357.159,0.04240944,0.05511066,0.1204403,0.07506406
1357.641,0.04240315,0.05518394,0.1204464,0.07519956
1358.123,0.04243932,0.05530791,0.1204389,0.07534839
1358.605,0.04251236,0.05546902,0.1204272,0.07548831
1359.087,0.04261027,0.05564685,0.120419,0.0756027
1359.569,0.04271926,0.05582236,0.1204178,0.07568862
1360.051,0.04282839,0.05598329,0.1204226,0.07575881
1360.533,0.04293115,0.05612361,0.1204292,0.07583984
1361.016,0.04302545,0.05624016,0.1204331,0.0759617
1361.498,0.04310951,0.05632642,0.1204311,0.07614707
1361.98,0.04317838,0.05636833,0.1204239,0.076395
1362.462,0.04322642,0.05635022,0.120417,0.07667596
1362.944,0.0432536,0.05626758,0.120419,0.07694169
1363.426,0.04327191,0.0561383,0.1204376,0.07715168
1363.908,0.04330102,0.05599741,0.1204748,0.07729389
1364.39,0.04336051,0.05588502,0.1205263,0.07738274
1364.872,0.04346159,0.05583243,0.1205843,0.07744585
1365.354,0.04360284,0.05585411,0.1206414,0.07750905
1365.837,0.04377322,0.05594971,0.1206944,0.07759187
1366.319,0.04395134,0.05610482,0.1207461,0.07770466
1366.801,0.04411214,0.05629607,0.1208059,0.07784969
1367.283,0.04422875,0.05649423,0.1208901,0.0780211
1367.765,0.04428411,0.05667411,0.1210162,0.07820606
1368.247,0.04427959,0.05682338,0.121197,0.07838543
1368.729,0.04423686,0.05694459,0.1214334,0.07853598
1369.211,0.04419241,0.05705245,0.1217109,0.07863617
1369.694,0.04418116,0.05716445,0.1220038,0.07867299
1370.176,0.04422996,0.05729447,0.1222819,0.0786455
1370.658,0.04435058,0.05744966,0.1225208,0.07856803
1371.14,0.04454548,0.05763403,0.1227092,0.07846767
1371.622,0.04481696,0.05785406,0.1228526,0.07838692
1372.104,0.04517391,0.05812295,0.1229769,0.07837554
1372.586,0.04563182,0.05846073,0.1231267,0.07848589
1373.068,0.04620484,0.05888724,0.1233613,0.07876104
1373.551,0.04688961,0.05940825,0.1237332,0.07921301
1374.033,0.04764966,0.06000149,0.1242631,0.07980657
1374.515,0.04841843,0.06061609,0.1249194,0.08046252
1374.997,0.04912762,0.06119337,0.1256293,0.08109453
1375.479,0.04973053,0.06169059,0.1263086,0.08164015
1375.961,0.05020681,0.06208738,0.1268871,0.0820682
1376.443,0.05054803,0.06237727,0.1273174,0.08236486
1376.925,0.05074114,0.06255136,0.1275616,0.08251051
1377.407,0.05076115,0.0625907,0.127584,0.0824727
1377.89,0.05057804,0.06247031,0.1273567,0.08221915
1378.372,0.05016746,0.06216699,0.1268661,0.0817346
1378.854,0.04952537,0.06167252,0.126126,0.08104286
1379.336,0.04867394,0.06099829,0.1251777,0.0802055
1379.818,0.04765551,0.06017118,0.1240816,0.07930755
1380.3,0.0465176,0.0592211,0.1228995,0.07842467
1380.782,0.04529937,0.05817118,0.1216794,0.07759456
1381.264,0.04403466,0.05704109,0.1204602,0.07681645
1381.747,0.04275628,0.05585515,0.1192749,0.07605831
1382.229,0.04149878,0.054646,0.1181531,0.07527982
1382.711,0.04030331,0.05346064,0.1171228,0.07444963
1383.193,0.03920565,0.05234773,0.1162015,0.07355716
1383.675,0.03822541,0.05134103,0.1153876,0.07261018
1384.157,0.03736515,0.05045536,0.1146623,0.07162867
1384.639,0.0366091,0.04967975,0.113993,0.07063234
1385.121,0.03593254,0.04898258,0.1133451,0.06963613
1385.604,0.03530865,0.04831798,0.1126908,0.06865746
1386.086,0.03471788,0.04763924,0.1120239,0.06772011
1386.568,0.03415286,0.04691569,0.1113651,0.06685829
1387.05,0.03361465,0.0461443,0.1107569,0.06610815
1387.532,0.03311022,0.04535493,0.1102416,0.06549083
1388.014,0.03264603,0.04459302,0.1098369,0.06500073
1388.496,0.03222299,0.04389751,0.1095282,0.06460776
1388.978,0.03184058,0.04328994,0.1092821,0.06427889
1389.46,0.03149898,0.04277866,0.1090654,0.06398962
1389.943,0.03120109,0.04236566,0.1088536,0.06372838
1390.425,0.03094876,0.04205008,0.1086351,0.06349296
1390.907,0.03074015,0.04182939,0.1084083,0.06328502
1391.389,0.03056679,0.04169908,0.1081778,0.0631034
1391.871,0.03041236,0.04165225,0.1079491,0.06294034
1392.353,0.03025674,0.0416787,0.1077281,0.06278013
1392.835,0.03008254,0.04176578,0.1075182,0.06260201
1393.317,0.02988613,0.04189911,0.1073205,0.06238797
1393.799,0.02968343,0.04205637,0.107132,0.06213423
1394.281,0.02950794,0.04220512,0.1069454,0.06186303
1394.764,0.02939375,0.04230791,0.1067545,0.06161911
1395.246,0.0293516,0.0423319,0.1065589,0.06144901
1395.728,0.02935901,0.04226444,0.1063674,0.061372
1396.21,0.02937493,0.04211527,0.1061955,0.06137165
1396.692,0.02935649,0.04191101,0.1060642,0.06140824
1397.174,0.02927745,0.04168642,0.1059973,0.06144062
1397.656,0.0291362,0.04147756,0.1060161,0.06144294
1398.138,0.02895889,0.04132047,0.1061326,0.06140908
1398.621,0.02879462,0.04123773,0.1063352,0.06135643
1399.103,0.02869459,0.04122739,0.1065854,0.06131328
1399.585,0.02869049,0.04126083,0.1068281,0.06130432
1400.067,0.0287786,0.04129769,0.1070188,0.06133399
1400.549,0.02892777,0.04130707,0.1071396,0.06138845
1401.031,0.02909631,0.04127433,0.1071945,0.06144496
1401.513,0.0292476,0.04120206,0.1071984,0.06148431
1401.995,0.02935521,0.04110112,0.1071684,0.0614964
1402.478,0.02940057,0.04098623,0.1071194,0.06148115
1402.96,0.0293724,0.04086971,0.1070603,0.06144908
1403.442,0.02926546,0.04075889,0.1069949,0.0614175
1403.924,0.02908173,0.04065503,0.1069224,0.06140798
1404.406,0.02883319,0.04055471,0.1068406,0.06143497
1404.888,0.02854313,0.0404533,0.1067499,0.06149945
1405.37,0.02824357,0.04035045,0.1066546,0.06158596
1405.852,0.02796727,0.04025229,0.1065611,0.06167179
1406.334,0.02774341,0.0401681,0.1064737,0.06173578
1406.817,0.02759738,0.04010715,0.1063944,0.0617649
1407.299,0.02755085,0.04007506,0.1063244,0.06175594
1407.781,0.02762706,0.04007565,0.1062698,0.06171271
1408.263,0.02785087,0.04011344,0.1062462,0.06164554
1408.745,0.0282413,0.04019664,0.1062773,0.06157117
1409.227,0.02880474,0.04034089,0.1063943,0.06151647
