absorbance_2.6_1A,2.6_1A,2.6_2A,2.6_3A,2.6_4A
988.8214,0.05434983,0.08124074,0.07619873,0.08390203
989.3035,0.05446004,0.08132035,0.07599032,0.08407748
989.7856,0.05470237,0.08151962,0.07574067,0.0842278
990.2678,0.05503134,0.08183266,0.07548563,0.0843402
990.7499,0.05538355,0.08222915,0.07526088,0.0844014
991.232,0.05568944,0.08265354,0.075096,0.0843993
991.7141,0.05589163,0.08303552,0.07500671,0.08432924
992.1962,0.05596224,0.08331147,0.07499141,0.08420002
992.6783,0.05590599,0.08343592,0.07503616,0.0840364
993.1605,0.05575977,0.08339807,0.07512212,0.08387625
993.6426,0.05557786,0.08322451,0.07523569,0.08375748
994.1247,0.05542246,0.08297588,0.07537141,0.08371122
994.6068,0.05534581,0.08273129,0.07553081,0.08375071
995.0889,0.05537609,0.0825643,0.07571572,0.08387053
995.571,0.05551529,0.08253241,0.07591996,0.0840511
996.0532,0.05573662,0.08265975,0.07612484,0.08426809
996.5353,0.05599597,0.0829342,0.07630407,0.08450238
997.0174,0.05623716,0.08331119,0.07642907,0.08474065
997.4995,0.05641021,0.08372618,0.0764829,0.08497299
997.9816,0.05648316,0.08411278,0.07646709,0.08518626
998.4637,0.05644724,0.08441044,0.07640348,0.08535668
998.9459,0.05632181,0.08458024,0.07632719,0.08545142
999.428,0.05614631,0.08461031,0.07627359,0.08544077
999.9101,0.05597573,0.08451536,0.07627097,0.08531001
1000.392,0.05586311,0.0843337,0.07633148,0.08507636
1000.874,0.05584739,0.0841159,0.07645267,0.08478987
1001.356,0.05594715,0.08391955,0.07662281,0.08452959
1001.839,0.05615541,0.08379208,0.07682852,0.08437531
1002.321,0.05644522,0.08376377,0.07705951,0.08438255
1002.803,0.05677597,0.08384362,0.0773067,0.08456457
1003.285,0.05710685,0.08401851,0.07755992,0.08488439
1003.767,0.05740407,0.08425875,0.07780326,0.08526823
1004.249,0.0576442,0.08452487,0.07801376,0.08562791
1004.731,0.05781699,0.08478023,0.07816812,0.08589873
1005.213,0.05792191,0.08499622,0.07824989,0.08605743
1005.695,0.05796572,0.08515643,0.07825823,0.08613066
1006.178,0.0579606,0.08525805,0.07821088,0.08617818
1006.66,0.05792498,0.08530831,0.0781417,0.08627079
1007.142,0.05788514,0.0853218,0.07809155,0.08646042
1007.624,0.05787184,0.08531573,0.07809275,0.08675809
1008.106,0.05791842,0.0853085,0.07816263,0.0871302
1008.588,0.05805226,0.08531773,0.07829812,0.08750875
1009.07,0.05828411,0.08535644,0.07848164,0.08782034
1009.552,0.05860218,0.08543205,0.07868917,0.08800415
1010.035,0.05896978,0.0855433,0.07890052,0.08803475
1010.517,0.05933538,0.08568053,0.07910625,0.08792681
1010.999,0.05964056,0.08582633,0.0793059,0.08772951
1011.481,0.05983941,0.08596131,0.07950324,0.08751008
1011.963,0.05991314,0.08607187,0.07969874,0.08733013
1012.445,0.05987485,0.0861542,0.07988521,0.0872364
1012.927,0.05976783,0.0862182,0.08004809,0.08724701
1013.409,0.05964993,0.08628342,0.08017145,0.08735473
1013.891,0.05958301,0.08637456,0.08024515,0.08753483
1014.374,0.0596125,0.08651096,0.08027255,0.08775793
1014.856,0.05975723,0.08669993,0.08027143,0.08800285
1015.338,0.06000762,0.08693503,0.08027326,0.08826162
1015.82,0.06032997,0.08719772,0.08031271,0.0885408
1016.302,0.06067921,0.08746556,0.08041803,0.08885408
1016.784,0.06100651,0.08771669,0.0806054,0.08921269
1017.266,0.06127413,0.08793657,0.08087324,0.08961401
1017.748,0.06146037,0.08811815,0.08120479,0.09003663
1018.231,0.06156053,0.08825812,0.0815715,0.09044001
1018.713,0.06158553,0.08835411,0.08194208,0.09077677
1019.195,0.06155889,0.08840327,0.08228692,0.09100501
1019.677,0.061513,0.08840542,0.0825813,0.09110083
1020.159,0.06148124,0.08836723,0.08280841,0.09106754
1020.641,0.06149319,0.08830813,0.08295615,0.09093486
1021.123,0.06156916,0.08826116,0.08301548,0.09075257
1021.605,0.06171316,0.08826417,0.08297952,0.09057337
1022.087,0.06191184,0.08835186,0.08284403,0.09044717
1022.57,0.06213413,0.08854333,0.08261061,0.0904128
1023.052,0.06234147,0.08883254,0.0822906,0.0904934
1023.534,0.06249471,0.08918851,0.08190882,0.09069936
1024.016,0.06256709,0.08956213,0.08150545,0.09102722
1024.498,0.06255407,0.08990453,0.08112764,0.0914603
1024.98,0.06247665,0.09017608,0.08082695,0.09196448
1025.462,0.06237764,0.09035848,0.08064716,0.09248729
1025.944,0.0623063,0.09045596,0.08061294,0.09296671
1026.427,0.06230924,0.09048846,0.08072619,0.09333374
1026.909,0.06241243,0.09048165,0.08096306,0.09353146
1027.391,0.06261377,0.09045458,0.08128329,0.09353173
1027.873,0.06288446,0.09041703,0.08163685,0.09334107
1028.355,0.0631797,0.09036902,0.08198018,0.09300096
1028.837,0.06345704,0.09030758,0.08228763,0.09257098
1029.319,0.06368607,0.09023386,0.08255339,0.09211753
1029.801,0.06386039,0.09015766,0.08279009,0.09169254
1030.283,0.0639931,0.09009551,0.08301882,0.09132519
1030.766,0.0641089,0.09006675,0.0832593,0.09102584
1031.248,0.06422901,0.09008446,0.083519,0.09079247
1031.73,0.06435971,0.09014978,0.08378939,0.09062171
1032.212,0.06448843,0.09025104,0.08404596,0.09051631
1032.694,0.06458908,0.09036868,0.08425714,0.09048423
1033.176,0.06463379,0.09048292,0.08439396,0.09053288
1033.658,0.06460511,0.09058003,0.08443666,0.09065981
1034.14,0.06450648,0.09065767,0.08438289,0.09084825
1034.623,0.06436187,0.09072231,0.08424691,0.09106865
1035.105,0.06420851,0.09078352,0.08405699,0.09128492
1035.587,0.06408041,0.09084613,0.08384525,0.09147015
1036.069,0.06399722,0.09090482,0.08364183,0.09161454
1036.551,0.06395674,0.0909428,0.08346879,0.09172879
1037.033,0.06393827,0.0909377,0.08333615,0.09183696
1037.515,0.06391211,0.09086899,0.08324386,0.09196663
1037.997,0.06385213,0.09072746,0.08318434,0.09213496
1038.479,0.06374823,0.09052096,0.08314698,0.09234001
1038.962,0.06360812,0.09027518,0.08312014,0.09256046
1039.444,0.06345506,0.09002873,0.08309285,0.09276054
1039.926,0.06331578,0.08981941,0.08305575,0.09290453
1040.408,0.06321405,0.08967824,0.08300093,0.092963
1040.89,0.06316265,0.08961922,0.08292319,0.09292278
1041.372,0.06316191,0.08963798,0.08282226,0.09278933
1041.854,0.06320247,0.08971439,0.08270526,0.09258518
1042.336,0.06326959,0.08982083,0.08258758,0.09234622
1042.818,0.0633476,0.08993228,0.08248938,0.09211279
1043.301,0.06341969,0.09003286,0.08243314,0.09192609
1043.783,0.06346998,0.09012044,0.08243488,0.09181812
1044.265,0.06348562,0.09020607,0.08249806,0.09180451
1044.747,0.06345823,0.09030858,0.08261243,0.09188218
1045.229,0.06338858,0.09044635,0.08275583,0.09202832
1045.711,0.06328932,0.0906304,0.08290447,0.0922081
1046.193,0.06318571,0.09086104,0.08303976,0.09237953
1046.675,0.06310862,0.09112753,0.08315786,0.09250854
1047.157,0.06308645,0.09141408,0.08327059,0.0925771
1047.64,0.06313711,0.09170385,0.08340155,0.09258494
1048.122,0.06326233,0.09198622,0.08357345,0.09254716
1048.604,0.06345071,0.0922576,0.08379847,0.09248471
1049.086,0.06368423,0.09252006,0.0840723,0.09241721
1049.568,0.06395056,0.09277646,0.0843754,0.0923565
1050.05,0.06424913,0.0930265,0.08468159,0.09230854
1050.532,0.06459235,0.09326464,0.08496956,0.0922813
1051.014,0.0649972,0.09348345,0.08523395,0.0922908
1051.497,0.06547422,0.09367777,0.0854862,0.09236605
1051.979,0.06601505,0.0938517,0.08574977,0.0925467
1052.461,0.06658971,0.09401936,0.08604439,0.09286863
1052.943,0.06714934,0.09420516,0.08637595,0.09335134
1053.425,0.06763882,0.09443554,0.08672886,0.09398329
1053.907,0.06801732,0.0947286,0.08707296,0.09471986
1054.389,0.06826751,0.09508687,0.08737323,0.09548558
1054.871,0.06840304,0.09549367,0.08760846,0.0961908
1055.354,0.06845933,0.09591945,0.08778328,0.09675974
1055.836,0.06848414,0.09632885,0.08793043,0.09714063
1056.318,0.06852137,0.09669495,0.08810158,0.09732148
1056.8,0.06859772,0.09700845,0.08834554,0.09732858
1057.282,0.06872359,0.09728121,0.08869473,0.09722017
1057.764,0.0688954,0.09754128,0.08914913,0.09707226
1058.246,0.06910379,0.09782006,0.08967918,0.09695797
1058.728,0.06934182,0.0981428,0.09023355,0.09694233
1059.21,0.0696085,0.09851637,0.09075934,0.09706789
1059.693,0.06990764,0.09892689,0.09122103,0.09735034
1060.175,0.07024449,0.09934248,0.0916048,0.09777964
1060.657,0.07062036,0.09972277,0.09192139,0.09832121
1061.139,0.07103118,0.1000306,0.09219462,0.0989243
1061.621,0.07146724,0.1002367,0.09245266,0.09952462
1062.103,0.07191674,0.1003285,0.09271389,0.1000594
1062.585,0.07236898,0.1003085,0.09298414,0.1004803
1063.067,0.07281491,0.1001934,0.09325552,0.1007596
1063.55,0.07324655,0.1000103,0.0935116,0.1008991
1064.032,0.07365504,0.09979264,0.09373403,0.1009278
1064.514,0.07402738,0.09958018,0.09390673,0.1008961
1064.996,0.07434668,0.09941214,0.09402169,0.1008603
1065.478,0.07459335,0.09932388,0.09408037,0.1008696
1065.96,0.07474767,0.09934029,0.09409616,0.1009566
1066.442,0.0747969,0.09946865,0.09409057,0.1011272
1066.924,0.07473753,0.09969601,0.09409174,0.1013638
1067.406,0.07458102,0.09999011,0.09412853,0.1016319
1067.889,0.07435432,0.1003109,0.09422097,0.1018964
1068.371,0.07410123,0.1006182,0.09437627,0.1021309
1068.853,0.07388173,0.1008833,0.09458369,0.1023283
1069.335,0.07375856,0.1010976,0.09481791,0.1025009
1069.817,0.07379118,0.1012721,0.09504457,0.1026766
1070.299,0.07401859,0.1014344,0.0952326,0.1028866
1070.781,0.07444531,0.1016165,0.09536859,0.1031517
1071.263,0.07503592,0.1018483,0.09546356,0.1034754
1071.745,0.07571689,0.1021476,0.09555609,0.1038393
1072.228,0.07639959,0.1025172,0.09569997,0.1042118
1072.71,0.07699333,0.1029457,0.0959556,0.1045546
1073.192,0.07743642,0.1034116,0.09636761,0.1048379
1073.674,0.07771477,0.1038911,0.09694923,0.1050489
1074.156,0.07786576,0.1043615,0.09767659,0.1051945
1074.638,0.07796986,0.1048092,0.09849006,0.1052987
1075.12,0.07812205,0.1052328,0.09931339,0.1053938
1075.602,0.07841556,0.1056442,0.1000653,0.1055184
1076.084,0.07891043,0.1060669,0.1006867,0.1057112
1076.567,0.079622,0.1065293,0.1011562,0.1060102
1077.049,0.08051895,0.107059,0.1014947,0.1064561
1077.531,0.08153181,0.107671,0.1017616,0.1070847
1078.013,0.08257394,0.1083617,0.1020349,0.1079187
1078.495,0.08355211,0.1091063,0.1023939,0.1089577
1078.977,0.08439347,0.109865,0.1028894,0.1101673
1079.459,0.08505654,0.1105952,0.1035298,0.111481
1079.941,0.0855365,0.1112625,0.1042779,0.1128037
1080.424,0.08586714,0.1118557,0.1050661,0.1140412
1080.906,0.08611423,0.1123901,0.1058181,0.1151224
1081.388,0.08636552,0.1129062,0.1064744,0.1160196
1081.87,0.08670355,0.1134536,0.1070189,0.1167579
1082.352,0.08719201,0.1140805,0.1074837,0.1174039
1082.834,0.08786009,0.1148209,0.1079443,0.1180425
1083.316,0.08869703,0.1156874,0.1084893,0.1187399
1083.798,0.08966014,0.1166766,0.1091985,0.1195267
1084.281,0.09069017,0.1177751,0.1101161,0.1203893
1084.763,0.0917347,0.1189689,0.1112366,0.1212844
1085.245,0.09275852,0.1202455,0.1125091,0.1221601
1085.727,0.09375077,0.1215912,0.1138517,0.1229819
1086.209,0.09471859,0.1229863,0.1151846,0.1237475
1086.691,0.09567548,0.1243969,0.1164428,0.1244842
1087.173,0.0966291,0.1257747,0.1175951,0.1252358
1087.655,0.09757631,0.1270678,0.1186457,0.1260394
1088.137,0.09850768,0.1282297,0.1196258,0.1269146
1088.62,0.09941766,0.1292372,0.1205797,0.1278569
1089.102,0.1003137,0.1300983,0.1215462,0.1288458
1089.584,0.10122,0.130851,0.1225477,0.1298541
1090.066,0.1021682,0.1315488,0.1235793,0.1308599
1090.548,0.1031808,0.1322367,0.124609,0.1318513
1091.03,0.1042577,0.1329397,0.1255809,0.1328209
1091.512,0.1053671,0.133651,0.1264321,0.1337608
1091.994,0.1064542,0.1343408,0.1271127,0.1346598
1092.477,0.1074511,0.1349696,0.1275987,0.1355041
1092.959,0.1083041,0.135509,0.1279077,0.136284
1093.441,0.1089852,0.135952,0.1280943,0.1369978
1093.923,0.1094959,0.136315,0.1282421,0.1376507
1094.405,0.1098566,0.1366254,0.1284323,0.1382459
1094.887,0.1100908,0.1369069,0.1287208,0.1387739
1095.369,0.1102145,0.1371686,0.1291235,0.1392057
1095.851,0.1102327,0.1374028,0.1296124,0.1394987
1096.333,0.1101482,0.1375909,0.1301298,0.1396131
1096.816,0.1099761,0.1377158,0.1306078,0.1395312
1097.298,0.1097491,0.1377734,0.130996,0.1392747
1097.78,0.1095145,0.1377739,0.1312715,0.1389041
1098.262,0.1093218,0.1377379,0.1314369,0.1385057
1098.744,0.1091992,0.1376842,0.1315076,0.1381554
1099.226,0.109142,0.1376216,0.1314951,0.1378977
1099.708,0.1091087,0.1375438,0.131396,0.1377273
1100.19,0.1090401,0.1374332,0.131192,0.1375942
1100.672,0.1088775,0.1372682,0.1308608,0.1374218
1101.155,0.1085893,0.1370329,0.1303915,0.1371387
1101.637,0.1081861,0.1367241,0.1297975,0.136709
1102.119,0.1077176,0.1363526,0.1291201,0.1361422
1102.601,0.1072584,0.1359421,0.1284208,0.1354928
1103.083,0.1068783,0.1355235,0.1277641,0.1348369
1103.565,0.1066289,0.1351334,0.1272092,0.1342588
1104.047,0.1065285,0.1348085,0.1267976,0.1338281
1104.529,0.106565,0.1345794,0.1265497,0.1335859
1105.011,0.1067061,0.1344675,0.1264699,0.133549
1105.494,0.1069161,0.1344783,0.1265488,0.1337089
1105.976,0.1071701,0.1346003,0.1267673,0.1340395
1106.458,0.1074584,0.1348067,0.1270952,0.1344989
1106.94,0.1077869,0.1350652,0.1274923,0.1350368
1107.422,0.1081699,0.1353515,0.1279153,0.1356028
1107.904,0.1086233,0.1356569,0.1283219,0.136153
1108.386,0.109155,0.1359964,0.1286884,0.1366663
1108.868,0.1097619,0.1364036,0.1290201,0.1371514
1109.351,0.1104286,0.1369221,0.1293577,0.13765
1109.833,0.1111312,0.1375876,0.1297675,0.1382235
1110.315,0.1118438,0.1384147,0.1303225,0.1389326
1110.797,0.1125419,0.1393905,0.1310832,0.139819
1111.279,0.1132106,0.1404755,0.1320683,0.1408821
1111.761,0.1138451,0.1416119,0.133247,0.1420762
1112.243,0.114449,0.1427316,0.1345369,0.1433126
1112.725,0.115027,0.1437727,0.1358293,0.1444895
1113.208,0.1155777,0.1446828,0.1370095,0.1455103
1113.69,0.1160862,0.1454197,0.1379802,0.1463045
1114.172,0.1165249,0.1459547,0.1386864,0.1468438
1114.654,0.1168583,0.1462713,0.1391141,0.1471361
1115.136,0.117053,0.1463681,0.139287,0.1472176
1115.618,0.1170913,0.1462609,0.1392515,0.1471338
1116.1,0.1169742,0.1459843,0.1390631,0.1469286
1116.582,0.1167201,0.1455853,0.1387704,0.1466318
1117.064,0.1163517,0.1451081,0.138402,0.1462536
1117.547,0.1158862,0.1445861,0.1379637,0.1457874
1118.029,0.1153256,0.1440286,0.1374395,0.1452165
1118.511,0.1146585,0.1434218,0.1368008,0.144524
1118.993,0.1138684,0.1427335,0.1360153,0.1437008
1119.475,0.1129484,0.1419265,0.1350621,0.142751
1119.957,0.1119094,0.1409746,0.1339418,0.1416899
1120.439,0.1107837,0.1398669,0.1326799,0.1405393
1120.921,0.1096156,0.1386137,0.1313241,0.1393183
1121.404,0.1084471,0.1372412,0.1299318,0.1380372
1121.886,0.1073095,0.1357891,0.1285617,0.1366991
1122.368,0.1062149,0.1343046,0.127259,0.1353066
1122.85,0.1051587,0.1328372,0.1260466,0.1338709
1123.332,0.1041259,0.1314414,0.1249267,0.1324219
1123.814,0.1030998,0.1301663,0.1238827,0.1310068
1124.296,0.1020681,0.1290488,0.1228907,0.1296816
1124.778,0.1010256,0.1281097,0.1219298,0.1285023
1125.26,0.09997863,0.1273483,0.1209944,0.1275065
1125.743,0.09894723,0.1267467,0.1201002,0.1267065
1126.225,0.09797178,0.1262783,0.119288,0.1260924
1126.707,0.0971122,0.1259205,0.1186148,0.12564
1127.189,0.09644477,0.1256641,0.1181448,0.1253253
1127.671,0.09605531,0.1255179,0.1179401,0.1251354
1128.153,0.09601359,0.1255039,0.1180412,0.1250754
1128.635,0.09635831,0.1256507,0.1184633,0.125167
1129.117,0.09708451,0.1259844,0.1191915,0.1254413
1129.599,0.09814397,0.1265203,0.1201856,0.1259268
1130.082,0.09945622,0.1272659,0.121386,0.126644
1130.564,0.1009309,0.1282255,0.1227242,0.1276021
1131.046,0.1024998,0.129405,0.1241407,0.1288015
1131.528,0.104128,0.1308181,0.1255918,0.1302381
1132.01,0.1058227,0.1324815,0.1270607,0.1319094
1132.492,0.1076184,0.1344071,0.1285599,0.1338156
1132.974,0.1095593,0.1365913,0.130128,0.1359569
1133.456,0.1116739,0.1390055,0.1318204,0.138328
1133.938,0.1139628,0.1415995,0.1336906,0.1409135
1134.421,0.1163985,0.1443037,0.1357835,0.1436836
1134.903,0.1189378,0.1470467,0.1381204,0.1465956
1135.385,0.1215437,0.149777,0.140695,0.1496033
1135.867,0.1241955,0.1524685,0.1434746,0.1526574
1136.349,0.1268952,0.1551248,0.1464074,0.1557129
1136.831,0.1296554,0.157768,0.1494354,0.1587315
1137.313,0.1324839,0.1604219,0.1524962,0.1616758
1137.795,0.1353657,0.1630941,0.1555338,0.1645112
1138.278,0.1382598,0.1657701,0.1585011,0.1672099
1138.76,0.1411009,0.168413,0.1613545,0.1697522
1139.242,0.1438194,0.1709772,0.1640568,0.1721354
1139.724,0.1463596,0.173424,0.1665746,0.174372
1140.206,0.1486853,0.1757282,0.1688754,0.1764858
1140.688,0.1507857,0.1778825,0.170932,0.1784983
1141.17,0.1526658,0.1798899,0.1727257,0.1804179
1141.652,0.1543383,0.1817547,0.174253,0.1822332
1142.135,0.1558174,0.1834731,0.1755328,0.1839175
1142.617,0.1571201,0.185033,0.1766091,0.1854399
1143.099,0.1582701,0.1864183,0.1775503,0.1867785
1143.581,0.1592978,0.1876177,0.17843,0.187932
1144.063,0.1602386,0.1886336,0.1793131,0.1889202
1144.545,0.1611258,0.189487,0.1802387,0.1897773
1145.027,0.1619784,0.1902141,0.1812087,0.1905388
1145.509,0.162801,0.1908646,0.1821924,0.1912362
1145.991,0.163585,0.1914931,0.1831408,0.1918963
1146.474,0.1643188,0.1921448,0.184011,0.1925415
1146.956,0.164996,0.1928514,0.1847812,0.1931975
1147.438,0.1656224,0.1936219,0.1854621,0.1938906
1147.92,0.1662113,0.1944414,0.1860896,0.1946382
1148.402,0.1667773,0.1952751,0.1867132,0.1954387
1148.884,0.1673284,0.1960794,0.1873764,0.1962616
1149.366,0.1678633,0.1968205,0.1881023,0.197054
1149.848,0.1683781,0.1974838,0.1888908,0.1977511
1150.331,0.1688765,0.1980837,0.189724,0.1983036
1150.813,0.169377,0.1986567,0.1905768,0.1987009
1151.295,0.1699162,0.1992506,0.191425,0.1989821
1151.777,0.1705364,0.1999025,0.1922509,0.1992291
1152.259,0.1712686,0.2006244,0.1930444,0.1995363
1152.741,0.1721202,0.2014005,0.1937973,0.199991
1153.223,0.1730666,0.2021968,0.1945031,0.2006398
1153.705,0.1740607,0.2029803,0.1951583,0.2014803
1154.188,0.1750429,0.2037343,0.1957664,0.2024663
1154.67,0.1759638,0.2044684,0.1963389,0.2035259
1155.152,0.1767932,0.2052087,0.1968939,0.2045853
1155.634,0.177518,0.2059817,0.1974486,0.2055764
1156.116,0.178134,0.2067911,0.1980093,0.2064504
1156.598,0.1786351,0.2076077,0.1985649,0.2071734
1157.08,0.179008,0.2083717,0.1990881,0.2077222
1157.562,0.1792407,0.2090177,0.1995461,0.2080871
1158.044,0.1793351,0.2094991,0.1999135,0.2082745
1158.526,0.1793199,0.2098073,0.2001812,0.2083116
1159.009,0.1792483,0.2099747,0.2003594,0.2082416
1159.491,0.179185,0.2100572,0.2004685,0.2081145
1159.973,0.1791824,0.2101092,0.2005245,0.2079719
1160.455,0.1792553,0.2101541,0.2005276,0.2078312
1160.937,0.1793734,0.2101782,0.2004582,0.2076819
1161.419,0.1794686,0.2101352,0.2002858,0.2074929
1161.901,0.1794659,0.2099735,0.1999853,0.2072308
1162.383,0.1793073,0.2096536,0.1995493,0.2068738
1162.865,0.1789752,0.2091626,0.1989934,0.2064215
1163.348,0.1784939,0.208511,0.1983472,0.2058878
1163.83,0.1779133,0.2077193,0.197642,0.2052872
1164.312,0.1772812,0.2068014,0.1968956,0.2046194
1164.794,0.1766205,0.2057584,0.1961081,0.2038639
1165.276,0.1759204,0.2045857,0.1952687,0.202989
1165.758,0.1751447,0.2032877,0.1943698,0.2019725
1166.24,0.1742528,0.2018888,0.1934178,0.2008206
1166.722,0.1732151,0.2004393,0.1924364,0.1995774
1167.205,0.1720274,0.1990017,0.1914558,0.1983132
1167.687,0.170708,0.1976288,0.1904942,0.1970957
1168.169,0.1692912,0.1963498,0.1895457,0.195968
1168.651,0.1678143,0.195161,0.1885764,0.1949252
1169.133,0.1663099,0.1940328,0.1875383,0.1939199
1169.615,0.1648073,0.1929243,0.1863858,0.1928762
1170.097,0.1633308,0.1918027,0.1851008,0.1917261
1170.579,0.1619005,0.1906529,0.1836997,0.1904352
1171.062,0.1605316,0.1894745,0.1822295,0.189011
1171.544,0.1592285,0.1882739,0.1807463,0.187497
1172.026,0.1579842,0.1870543,0.1792938,0.1859497
1172.508,0.1567809,0.1858117,0.177893,0.1844195
1172.99,0.1555977,0.1845396,0.1765376,0.1829306
1173.472,0.1544187,0.1832379,0.1752058,0.1814824
1173.954,0.1532364,0.1819178,0.1738752,0.1800568
1174.436,0.1520526,0.1805995,0.1725355,0.1786351
1174.918,0.1508705,0.179302,0.1711894,0.1772081
1175.401,0.1496867,0.1780313,0.1698469,0.1757816
1175.883,0.1484878,0.1767741,0.1685149,0.1743726
1176.365,0.1472528,0.1755012,0.1671912,0.1730025
1176.847,0.1459627,0.174182,0.1658635,0.1716886
1177.329,0.1446124,0.1728009,0.1645185,0.1704383
1177.811,0.143216,0.1713675,0.1631484,0.1692477
1178.293,0.1418043,0.1699154,0.1617573,0.168102
1178.775,0.1404107,0.168486,0.1603591,0.1669784
1179.258,0.1390603,0.167114,0.1589712,0.1658485
1179.74,0.1377575,0.1658109,0.1576068,0.1646842
1180.222,0.1364866,0.1645626,0.1562686,0.1634657
1180.704,0.1352204,0.1633385,0.154952,0.1621871
1181.186,0.1339354,0.1621088,0.1536502,0.1608614
1181.668,0.1326234,0.1608598,0.152362,0.1595178
1182.15,0.1312944,0.159598,0.1510954,0.1581975
1182.632,0.1299699,0.1583456,0.1498654,0.1569382
1183.115,0.1286698,0.1571244,0.1486866,0.1557616
1183.597,0.1274033,0.1559463,0.1475659,0.1546676
1184.079,0.1261648,0.1548048,0.1464976,0.1536349
1184.561,0.1249398,0.153681,0.1454657,0.1526305
1185.043,0.1237137,0.1525539,0.1444486,0.1516241
1185.525,0.122483,0.151412,0.1434295,0.1505997
1186.007,0.1212568,0.1502578,0.1424019,0.1495601
1186.489,0.1200527,0.1491055,0.1413718,0.1485241
1186.971,0.1188863,0.1479714,0.1403536,0.1475154
1187.453,0.1177631,0.146866,0.1393634,0.1465524
1187.936,0.1166767,0.1457924,0.1384153,0.145642
1188.418,0.1156155,0.1447497,0.1375168,0.1447798
1188.9,0.114572,0.1437416,0.1366697,0.143955
1189.382,0.1135529,0.1427824,0.1358721,0.143158
1189.864,0.1125786,0.1418948,0.1351195,0.142385
1190.346,0.111678,0.1411019,0.1344045,0.1416355
1190.828,0.1108771,0.1404154,0.1337155,0.1409082
1191.31,0.1101862,0.139826,0.1330369,0.1401953
1191.792,0.1095973,0.139303,0.1323515,0.1394807
1192.275,0.1090867,0.1388028,0.1316441,0.1387438
1192.757,0.1086278,0.1382874,0.130908,0.1379691
1193.239,0.1081989,0.1377347,0.1301477,0.1371543
1193.721,0.1077904,0.1371457,0.1293786,0.1363159
1194.203,0.1074018,0.1365375,0.1286186,0.1354844
1194.685,0.1070338,0.1359311,0.1278832,0.1346979
1195.167,0.1066782,0.1353367,0.1271776,0.1339893
1195.649,0.106316,0.1347467,0.1264951,0.1333745
1196.132,0.1059192,0.1341394,0.1258213,0.1328502
1196.614,0.1054623,0.1334912,0.1251424,0.1323942
1197.096,0.1049346,0.1327916,0.1244532,0.131974
1197.578,0.1043449,0.1320518,0.1237622,0.1315509
1198.06,0.103721,0.1313034,0.1230904,0.1310903
1198.542,0.1030971,0.1305856,0.1224627,0.1305668
1199.024,0.102504,0.129933,0.1219038,0.1299655
1199.506,0.1019562,0.1293618,0.1214277,0.1292876
1199.989,0.1014518,0.1288674,0.1210367,0.1285504
1200.471,0.1009757,0.1284296,0.1207218,0.1277907
1200.953,0.1005102,0.1280246,0.1204686,0.1270584
1201.435,0.1000434,0.1276352,0.1202609,0.1264063
1201.917,0.09957083,0.1272521,0.1200832,0.12588
1202.399,0.09909475,0.1268737,0.1199219,0.1255008
1202.881,0.09861954,0.1264974,0.1197645,0.1252595
1203.363,0.0981487,0.1261152,0.1195985,0.1251158
1203.845,0.09768492,0.1257143,0.119413,0.1250133
1204.328,0.09723324,0.1252834,0.1191999,0.1248963
1204.81,0.096805,0.1248217,0.118955,0.1247259
1205.292,0.09641616,0.1243445,0.1186796,0.1244942
1205.774,0.09608437,0.1238843,0.1183775,0.1242218
1206.256,0.09582067,0.1234833,0.1180539,0.1239476
1206.738,0.09562279,0.1231779,0.1177141,0.1237093
1207.22,0.09547451,0.1229892,0.1173634,0.1235318
1207.702,0.09534942,0.1229152,0.1170102,0.1234189
1208.185,0.09522375,0.1229318,0.1166666,0.1233576
1208.667,0.09508492,0.1229984,0.116349,0.1233264
1209.149,0.09493724,0.1230688,0.1160743,0.1233069
1209.631,0.09479847,0.1231043,0.1158537,0.1232905
1210.113,0.09469078,0.1230759,0.1156876,0.1232777
1210.595,0.09462751,0.1229702,0.1155643,0.1232722
1211.077,0.0946049,0.1227885,0.115465,0.1232736
1211.559,0.09460154,0.1225464,0.1153695,0.1232737
1212.042,0.09458759,0.1222723,0.1152668,0.1232579
1212.524,0.09453939,0.1220006,0.1151604,0.1232137
1213.006,0.0944497,0.1217706,0.1150664,0.1231368
1213.488,0.09433426,0.1216158,0.115005,0.1230359
1213.97,0.09422338,0.1215555,0.114989,0.1229301
1214.452,0.0941542,0.1215931,0.1150155,0.1228436
1214.934,0.09415416,0.1217146,0.1150647,0.1227959
1215.416,0.09423251,0.1218953,0.1151086,0.1227956
1215.898,0.09438007,0.1221065,0.1151214,0.1228411
1216.38,0.09457406,0.1223255,0.1150953,0.1229223
1216.863,0.09478824,0.12254,0.1150444,0.123028
1217.345,0.09499946,0.1227464,0.1150041,0.1231487
1217.827,0.09519447,0.1229452,0.1150153,0.1232796
1218.309,0.09536827,0.1231332,0.1151081,0.1234177
1218.791,0.09552072,0.1232995,0.1152894,0.1235593
1219.273,0.09565347,0.1234272,0.115538,0.1236987
1219.755,0.09576756,0.1235,0.1158112,0.1238298
1220.237,0.09586485,0.1235099,0.1160571,0.12395
1220.719,0.0959492,0.1234651,0.1162364,0.124064
1221.202,0.09602725,0.1233899,0.1163301,0.1241841
1221.684,0.09610768,0.1233204,0.1163472,0.1243272
1222.166,0.09619834,0.1232923,0.1163171,0.1245073
