absorbance_5.1_1A,5.1_1A,5.1_2A,5.1_3A,5.1_4A,5.1_5A
1476.241,0.1286643,0.09349116,0.03729574,0.05409148,0.1135954
1476.724,0.1279433,0.09297565,0.03647334,0.05298201,0.1123362
1477.206,0.1274057,0.09258995,0.03582234,0.05197365,0.1113107
1477.688,0.127016,0.09230512,0.03530366,0.05111629,0.1105115
1478.17,0.1267093,0.09207744,0.03486035,0.05041754,0.1098992
1478.652,0.1264186,0.09186172,0.03443912,0.0498513,0.1094189
1479.134,0.1260955,0.09162099,0.03400414,0.04938103,0.10902
1479.616,0.1257175,0.09132612,0.03354126,0.04897314,0.1086633
1480.098,0.1252885,0.09095845,0.03305733,0.04860348,0.1083217
1480.58,0.1248315,0.09051137,0.03257313,0.04825735,0.1079782
1481.063,0.1243771,0.08999166,0.03211519,0.04792787,0.1076218
1481.545,0.1239491,0.08942177,0.03170249,0.04761407,0.1072491
1482.027,0.1235569,0.08883528,0.03134212,0.04731863,0.1068652
1482.509,0.1231962,0.08827043,0.03103168,0.04704669,0.1064839
1482.991,0.1228569,0.08775947,0.03076765,0.04680336,0.1061237
1483.473,0.1225316,0.08732591,0.03055068,0.04659172,0.105804
1483.955,0.1222184,0.0869851,0.03038746,0.04641065,0.1055406
1484.437,0.1219191,0.08674224,0.03028638,0.04625194,0.1053386
1484.919,0.1216351,0.08659398,0.0302533,0.04609933,0.1051924
1485.402,0.1213631,0.0865268,0.03028733,0.0459308,0.1050829
1485.884,0.1210915,0.08652099,0.03037886,0.04572484,0.1049836
1486.366,0.1207988,0.08655106,0.03050959,0.04546935,0.1048649
1486.848,0.1204608,0.08659254,0.03065591,0.04517363,0.1047073
1487.33,0.1200626,0.08662733,0.03079321,0.04487077,0.1045111
1487.812,0.1196108,0.08664162,0.03089171,0.04461822,0.1043025
1488.294,0.1191477,0.08662041,0.03091172,0.04448273,0.1041277
1488.776,0.1187507,0.08654369,0.03080626,0.04451411,0.1040321
1489.259,0.1185179,0.08639149,0.0305394,0.04471346,0.1040348
1489.741,0.1185201,0.08616595,0.03012901,0.04501468,0.1041085
1490.223,0.1187559,0.0859042,0.0296608,0.04531835,0.1042005
1490.705,0.1191547,0.08566055,0.02924743,0.04554426,0.104266
1491.187,0.1196225,0.08547357,0.02896585,0.04566653,0.1042931
1491.669,0.1200834,0.08535019,0.02883398,0.04569706,0.1042922
1492.151,0.1204867,0.08527492,0.02883366,0.04565503,0.1042803
1492.633,0.1208047,0.08521984,0.02892989,0.04555267,0.104271
1493.115,0.1210231,0.08515642,0.02908659,0.04539422,0.1042693
1493.598,0.1211312,0.08505807,0.02926804,0.04518113,0.1042698
1494.08,0.1211224,0.08490783,0.0294424,0.04491976,0.1042551
1494.562,0.1209951,0.08470344,0.02958229,0.04462829,0.1042006
1495.044,0.1207616,0.08446783,0.0296626,0.04434728,0.1040848
1495.526,0.1204534,0.08425122,0.02966632,0.04413361,0.1038994
1496.008,0.1201175,0.08412001,0.02958881,0.04404252,0.1036556
1496.49,0.1198019,0.08412586,0.02944122,0.0440923,0.1033804
1496.972,0.1195328,0.08426334,0.02924448,0.04423856,0.103104
1497.455,0.1193088,0.0844648,0.02901871,0.04439247,0.1028498
1497.937,0.1191146,0.08463717,0.02877658,0.04446971,0.102633
1498.419,0.1189451,0.08471846,0.02852526,0.0444387,0.1024638
1498.901,0.1188111,0.08469418,0.02827295,0.04431747,0.1023454
1499.383,0.1187348,0.08458865,0.02803151,0.04415116,0.1022692
1499.865,0.1187345,0.08444088,0.02781402,0.04398246,0.1022155
1500.347,0.118818,0.08428641,0.02763154,0.04384023,0.102157
1500.829,0.1189787,0.08414696,0.02749062,0.0437349,0.1020692
1501.312,0.1192003,0.08402801,0.02739109,0.04366489,0.1019435
1501.794,0.1194631,0.08392622,0.02732955,0.04362699,0.1017897
1502.276,0.1197486,0.08383646,0.02730108,0.04362382,0.1016358
1502.758,0.1200415,0.08375698,0.02730055,0.04366614,0.1015138
1503.24,0.1203244,0.08369321,0.02732295,0.04377444,0.1014497
1503.722,0.1205719,0.08365843,0.02736331,0.04397536,0.1014492
1504.204,0.1207506,0.08367147,0.02741704,0.04430038,0.1014863
1504.686,0.1208186,0.08375546,0.0274795,0.04477785,0.101511
1505.168,0.1207405,0.08392847,0.02755064,0.04541727,0.1014708
1505.651,0.1205072,0.0841857,0.02764238,0.04617138,0.10136
1506.133,0.1201411,0.08444192,0.02778895,0.04682655,0.1012616
1506.615,0.119676,0.0844931,0.02802735,0.04695087,0.1012983
1507.097,0.1191686,0.08417217,0.02831907,0.04624706,0.1014547
1507.579,0.1187486,0.08363179,0.02853466,0.04509503,0.1015674
1508.061,0.1185036,0.08317165,0.02859463,0.04410436,0.1015673
1508.543,0.1183912,0.0829119,0.02851873,0.04347896,0.1014979
1509.025,0.1183201,0.08283016,0.02835397,0.04314527,0.1014088
1509.507,0.1182311,0.08286828,0.0281416,0.04298647,0.1013281
1509.99,0.1181066,0.08297727,0.02791429,0.04292413,0.1012683
1510.472,0.1179609,0.0831205,0.02770051,0.04291609,0.1012322
1510.954,0.1178237,0.08327138,0.02752088,0.0429418,0.101213
1511.436,0.1177278,0.08341262,0.02738568,0.04298984,0.1011974
1511.918,0.1177006,0.08353456,0.02729399,0.04304924,0.1011712
1512.4,0.117752,0.08363702,0.02723483,0.04310774,0.1011231
1512.882,0.1178737,0.08372622,0.02719414,0.04315257,0.1010501
1513.364,0.1180429,0.08381084,0.02716141,0.04317248,0.1009602
1513.846,0.1182304,0.08389651,0.02713391,0.0431604,0.1008722
1514.329,0.1184039,0.08398025,0.02711685,0.04311287,0.1008149
1514.811,0.1185268,0.08404333,0.02711898,0.04303042,0.1008279
1515.293,0.1185636,0.08404893,0.02714617,0.04291688,0.1009558
1515.775,0.1184814,0.08394194,0.02719211,0.04278468,0.1012355
1516.257,0.1182674,0.08367116,0.02723159,0.04265986,0.1016616
1516.739,0.1179542,0.08322814,0.02723109,0.04257827,0.1021673
1517.221,0.1176276,0.08266941,0.02716929,0.04257474,0.1026427
1517.703,0.1173881,0.08208586,0.02705587,0.04266676,0.103007
1518.186,0.1172911,0.08154161,0.02691958,0.04285236,0.1032472
1518.668,0.1173405,0.08105449,0.02678944,0.04312018,0.1033898
1519.15,0.1175052,0.08060578,0.02667901,0.0434535,0.1034574
1519.632,0.1177506,0.08016504,0.02658228,0.04382912,0.1034398
1520.114,0.1180518,0.07971863,0.02647532,0.04419022,0.1033069
1520.596,0.1183908,0.07930199,0.0263204,0.04442275,0.1030321
1521.078,0.1187375,0.07902174,0.02608906,0.04436444,0.1026348
1521.56,0.1190194,0.07902177,0.02580018,0.04389379,0.1022096
1522.042,0.1191759,0.07934524,0.02553002,0.04308098,0.101893
1522.525,0.1192173,0.07987323,0.02534709,0.04215033,0.10177
1523.007,0.1191984,0.08042695,0.02525611,0.04129037,0.101834
1523.489,0.1191496,0.08089337,0.0252118,0.04055514,0.1020212
1523.971,0.1190674,0.08123506,0.02516199,0.03992661,0.1022547
1524.453,0.1189405,0.08144957,0.02506534,0.03939152,0.1024483
1524.935,0.1187724,0.08155243,0.0249063,0.03897937,0.1025172
1525.417,0.1185926,0.08156995,0.02470182,0.03875834,0.1024003
1525.899,0.1184513,0.08154181,0.02450307,0.03880744,0.1020916
1526.382,0.1183883,0.08151232,0.02437361,0.03914857,0.10166
1526.864,0.1184076,0.08151927,0.02435893,0.03971716,0.1012199
1527.346,0.1184719,0.08158481,0.02447081,0.04038456,0.1008779
1527.828,0.1185322,0.08171237,0.02469076,0.04102222,0.1006857
1528.31,0.1185528,0.081895,0.02499082,0.04154371,0.100641
1528.792,0.1185251,0.08212018,0.0253459,0.04191299,0.1007082
1529.274,0.1184632,0.08237404,0.02573863,0.04213766,0.1008412
1529.756,0.118394,0.08264227,0.02615444,0.04224546,0.1009984
1530.239,0.1183452,0.08290987,0.02657337,0.04226789,0.1011461
1530.721,0.1183337,0.08316426,0.0269683,0.04222624,0.1012576
1531.203,0.1183674,0.08339214,0.02729177,0.04212891,0.1013024
1531.685,0.1184404,0.08357847,0.02746984,0.04197611,0.1012408
1532.167,0.1185362,0.08370724,0.02741302,0.04177143,0.1010295
1532.649,0.1186207,0.08376572,0.02705445,0.04154862,0.1006482
1533.131,0.1186558,0.08375786,0.02643906,0.04138412,0.1001422
1533.613,0.1186366,0.0837103,0.02575345,0.04135721,0.0996291
1534.095,0.1186091,0.08366156,0.02522159,0.04148593,0.09923274
1534.578,0.1186345,0.08363528,0.02493889,0.04171225,0.09900282
1535.06,0.1187387,0.0836349,0.02485904,0.04195887,0.09891811
1535.542,0.1189215,0.08365703,0.02488135,0.04216734,0.09893647
1536.024,0.1191751,0.08370248,0.0249136,0.04231009,0.09902152
1536.506,0.1194988,0.08378185,0.0248927,0.04238517,0.09913865
1536.988,0.1199044,0.08391953,0.02477172,0.04241013,0.0992399
1537.47,0.1204148,0.08415719,0.02451566,0.04242667,0.09925893
1537.952,0.121066,0.08455976,0.02408849,0.04249982,0.09911916
1538.434,0.1218793,0.08521526,0.02345632,0.04272271,0.09877247
1538.917,0.1227922,0.08620901,0.0226061,0.04318001,0.09825663
1539.399,0.1235326,0.08753318,0.02161982,0.04385934,0.09775711
1539.881,0.123567,0.08891653,0.02080914,0.04451158,0.09758626
1540.363,0.122553,0.08985137,0.02064876,0.04474229,0.09794706
1540.845,0.1208809,0.09001974,0.02137143,0.04441354,0.09870786
1541.327,0.1193631,0.0895649,0.02277249,0.04380043,0.0995636
1541.809,0.1184605,0.08879603,0.02449024,0.04325063,0.1003263
1542.291,0.11819,0.08791299,0.02624241,0.04294628,0.1009567
1542.773,0.1183658,0.08699791,0.02780719,0.04292339,0.10147
1543.256,0.1187515,0.08608801,0.02898134,0.0431232,0.1018729
1543.738,0.119124,0.08523796,0.02957771,0.04343993,0.1021452
1544.22,0.119309,0.08453748,0.02949533,0.04374887,0.102254
1544.702,0.1192446,0.08406758,0.02882591,0.04395811,0.1021931
1545.184,0.1189756,0.08385839,0.02782345,0.04403489,0.1019961
1545.666,0.1186061,0.0838732,0.02679095,0.04400474,0.101724
1546.148,0.1182266,0.08403394,0.02594148,0.04391745,0.1014327
1546.63,0.1178898,0.08425464,0.02538515,0.04381724,0.1011617
1547.113,0.1176197,0.08445665,0.02515178,0.04373171,0.1009324
1547.595,0.1174262,0.08457449,0.02522527,0.04367169,0.1007493
1548.077,0.117329,0.08454262,0.02556963,0.04364149,0.1006075
1548.559,0.1173555,0.08430316,0.02612103,0.04364565,0.100493
1549.041,0.1175232,0.08383053,0.02678335,0.04369395,0.1003866
1549.523,0.1178059,0.08316459,0.02741835,0.04379899,0.1002689
1550.005,0.1181196,0.08242019,0.02788903,0.0439687,0.1001346
1550.487,0.1183595,0.08173352,0.02811874,0.04419713,0.1000044
1550.969,0.1184349,0.08121252,0.02810213,0.04446278,0.09992016
1551.452,0.1183007,0.08090452,0.02787903,0.04473319,0.09992898
1551.934,0.1179541,0.08081236,0.02749378,0.04497018,0.100065
1552.416,0.1174315,0.0809176,0.02698614,0.04512335,0.1003425
1552.898,0.1168077,0.08118521,0.02639669,0.04513533,0.1007405
1553.38,0.1161846,0.08156416,0.02577697,0.04495525,0.101198
1553.862,0.1156789,0.08197899,0.02520056,0.04455754,0.1016095
1554.344,0.1153681,0.08235336,0.02474,0.04396489,0.1018591
1554.826,0.115262,0.08263934,0.02443769,0.04324034,0.101867
1555.309,0.1153059,0.08283223,0.02429397,0.04246641,0.1016066
1555.791,0.1154221,0.08296676,0.02427121,0.04170619,0.1010982
1556.273,0.1155532,0.08309028,0.02431272,0.04098905,0.1003627
1556.755,0.1156918,0.08324094,0.02434114,0.04031824,0.09941705
1557.237,0.1159195,0.08341209,0.0242536,0.03968289,0.0982977
1557.719,0.1164294,0.08350694,0.02390649,0.03909691,0.09721275
1558.201,0.117377,0.0833035,0.02319569,0.03867371,0.09678005
1558.683,0.118417,0.08267857,0.02234538,0.03863605,0.09767375
1559.166,0.118829,0.08197981,0.02190479,0.03902368,0.09947128
1559.648,0.118594,0.08165374,0.02204685,0.03957313,0.1010256
1560.13,0.1181885,0.08171655,0.02249629,0.04008202,0.1019032
1560.612,0.1178399,0.08199565,0.02301674,0.04051878,0.1022337
1561.094,0.1175682,0.08235196,0.02351137,0.04090711,0.1022341
1561.576,0.1173483,0.08270467,0.02395454,0.04126423,0.1020753
1562.058,0.1171712,0.08300404,0.02433884,0.04159076,0.10187
1562.54,0.1170351,0.08321432,0.02465794,0.04187161,0.1016808
1563.022,0.1169369,0.08331639,0.0249075,0.0420851,0.1015301
1563.505,0.1168736,0.08330387,0.02508307,0.04220511,0.1014203
1563.987,0.1168409,0.08319424,0.02518792,0.04221467,0.1013468
1564.469,0.1168346,0.08302715,0.02523839,0.04212001,0.101306
1564.951,0.1168452,0.08285737,0.02526281,0.04195341,0.1012955
1565.433,0.1168565,0.08273217,0.02529112,0.04176235,0.1013097
1565.915,0.1168486,0.0826737,0.02534231,0.04158489,0.1013389
1566.397,0.1167992,0.08268237,0.02542147,0.04144023,0.1013685
1566.879,0.1166908,0.08274615,0.02552021,0.04132544,0.1013811
1567.361,0.1165181,0.08285168,0.02562308,0.04122457,0.101359
1567.844,0.1163019,0.08298499,0.02570699,0.04111966,0.1012889
1568.326,0.1160983,0.08312798,0.02574531,0.04100296,0.10117
1568.808,0.115988,0.08325104,0.02571482,0.04088832,0.1010198
1569.29,0.1160413,0.08331188,0.02560847,0.04081417,0.1008702
1569.772,0.11626,0.0832798,0.02544944,0.04081934,0.1007473
1570.254,0.116574,0.08315966,0.02527848,0.04091126,0.1006582
1570.736,0.1168893,0.08298818,0.02513108,0.0410614,0.1005941
1571.218,0.1171444,0.08280832,0.02502338,0.04123003,0.1005486
1571.7,0.1173206,0.0826496,0.02495779,0.04138665,0.1005292
1572.183,0.1174303,0.0825283,0.02493402,0.0415124,0.1005572
1572.665,0.1174994,0.08244833,0.0249535,0.0415991,0.1006558
1573.147,0.1175532,0.08240588,0.0250203,0.04164357,0.1008376
1573.629,0.1176077,0.08239307,0.02513957,0.04164442,0.1010944
1574.111,0.1176616,0.08240111,0.02531323,0.041601,0.1013933
1574.593,0.1176965,0.08242421,0.02553262,0.04151348,0.1016819
1575.075,0.1176777,0.08246409,0.02576348,0.04138703,0.1019017
1575.557,0.1175719,0.08253209,0.02594253,0.04123624,0.1020116
1576.04,0.1173735,0.08263617,0.02599582,0.04108758,0.1020058
1576.522,0.1171339,0.08276473,0.02589177,0.04096861,0.1019163
1577.004,0.116937,0.0828858,0.02566948,0.04089171,0.1017904
1577.486,0.1168406,0.08296925,0.02540081,0.0408516,0.101666
1577.968,0.1168503,0.08300322,0.02514118,0.0408386,0.1015624
1578.45,0.1169378,0.08299438,0.02491512,0.04084647,0.1014864
1578.932,0.1170678,0.08295881,0.02473052,0.04087503,0.1014361
1579.414,0.1172105,0.08291472,0.02459048,0.04092701,0.1014007
1579.896,0.1173457,0.08287646,0.02449724,0.04100494,0.1013633
1580.379,0.1174616,0.08285136,0.02445417,0.0411093,0.1013048
1580.861,0.117556,0.08283537,0.02446265,0.04123689,0.1012118
1581.343,0.1176336,0.08281554,0.02451852,0.04138138,0.1010802
1581.825,0.1177022,0.08277398,0.02461204,0.04153505,0.1009167
1582.307,0.1177683,0.08269809,0.02473006,0.04169058,0.1007355
1582.789,0.117836,0.0825883,0.02486178,0.04184338,0.1005516
1583.271,0.1179062,0.08245969,0.02500134,0.04198946,0.1003795
1583.753,0.1179788,0.08233719,0.02514941,0.04212426,0.1002323
1584.236,0.1180536,0.08224441,0.02531004,0.04224139,0.1001219
1584.718,0.118129,0.08219679,0.02548671,0.04233218,0.1000609
1585.2,0.1181996,0.08219478,0.02567747,0.04238887,0.1000612
1585.682,0.1182563,0.08222676,0.02587422,0.04240857,0.1001304
1586.164,0.1182856,0.08227533,0.0260632,0.04239575,0.1002685
1586.646,0.118275,0.08232719,0.02623037,0.04236208,0.1004649
1587.128,0.1182181,0.08237883,0.02636515,0.0423225,0.1006987
1587.61,0.1181191,0.08243445,0.02646263,0.04229251,0.1009381
1588.093,0.1179944,0.08250021,0.02652478,0.04228166,0.1011478
1588.575,0.117869,0.08257629,0.02655875,0.04229162,0.1012962
1589.057,0.1177707,0.08265135,0.0265749,0.04231559,0.1013631
1589.539,0.1177183,0.08270445,0.02658284,0.04234188,0.1013482
1590.021,0.1177155,0.08271351,0.02658885,0.0423588,0.101272
1590.503,0.1177494,0.08266461,0.02659428,0.04235766,0.1011718
1590.985,0.1177967,0.08256101,0.02659613,0.04233665,0.1010865
1591.467,0.1178332,0.08242147,0.02658838,0.0422997,0.1010463
1591.949,0.1178413,0.08227575,0.02656478,0.04225458,0.1010633
1592.432,0.1178166,0.08215107,0.02652283,0.04221069,0.1011285
1592.914,0.1177668,0.0820649,0.02646618,0.04217819,0.1012159
1593.396,0.1177087,0.0820199,0.02640689,0.04216757,0.1012915
1593.878,0.1176595,0.08200639,0.02636296,0.04218754,0.1013279
1594.36,0.1176331,0.08200975,0.0263544,0.04224347,0.1013133
1594.842,0.1176351,0.0820198,0.02639464,0.04233415,0.101255
1595.324,0.1176636,0.08203755,0.0264828,0.04244964,0.1011747
1595.806,0.117712,0.08207409,0.02659981,0.04257167,0.1010976
1596.288,0.1177728,0.08214404,0.02671241,0.04267865,0.1010398
1596.771,0.1178398,0.08225546,0.0267857,0.04275363,0.1010005
1597.253,0.1179088,0.08240683,0.02679189,0.04278862,0.1009648
1597.735,0.1179767,0.0825852,0.02672167,0.04278843,0.1009114
1598.217,0.11804,0.08277252,0.02658633,0.04276665,0.1008232
1598.699,0.1180954,0.08294853,0.02641498,0.04274218,0.1006929
1599.181,0.1181392,0.08309754,0.0262459,0.04272959,0.1005273
1599.663,0.1181693,0.08321215,0.02611342,0.04273317,0.1003443
1600.145,0.1181849,0.08329207,0.02604091,0.04274341,0.1001695
1600.627,0.1181863,0.08334412,0.02603041,0.042739,0.1000264
1601.11,0.1181752,0.08337881,0.02606482,0.04269605,0.0999295
1601.592,0.1181518,0.0834076,0.0261135,0.04259779,0.09988061
1602.074,0.1181158,0.08343934,0.0261469,0.04244639,0.09986982
1602.556,0.1180657,0.08347826,0.02614877,0.0422649,0.0998823
1603.038,0.1180009,0.08352451,0.02612032,0.04209266,0.09990411
1603.52,0.1179235,0.08357511,0.02607687,0.04196877,0.09992854
1604.002,0.1178384,0.08362705,0.02603757,0.04191746,0.09995824
1604.484,0.1177548,0.08367912,0.02601528,0.04194035,0.1000028
1604.967,0.117684,0.08373387,0.02601102,0.04201677,0.1000744
1605.449,0.1176377,0.08379609,0.02601575,0.04211187,0.1001847
1605.931,0.1176289,0.08387146,0.02601587,0.04218614,0.1003412
1606.413,0.1176668,0.0839622,0.02600152,0.04221018,0.1005449
1606.895,0.1177549,0.0840626,0.02597067,0.04217088,0.1007876
1607.377,0.1178866,0.08415679,0.02593044,0.04207745,0.1010505
1607.859,0.1180452,0.08422159,0.02589202,0.04195794,0.101308
1608.341,0.1182043,0.08423273,0.02586515,0.04185061,0.1015314
1608.823,0.1183351,0.08417534,0.02585284,0.04178953,0.1016977
1609.306,0.1184175,0.08405192,0.02585175,0.04179039,0.1017989
1609.788,0.118443,0.08388226,0.02585774,0.04184712,0.1018432
1610.27,0.1184175,0.0836972,0.02587297,0.04193635,0.1018529
1610.752,0.118356,0.08352546,0.02590721,0.04202993,0.1018555
1611.234,0.1182787,0.08338696,0.02597671,0.0421029,0.1018794
1611.716,0.1182047,0.08328622,0.02609659,0.04214247,0.1019479
1612.198,0.1181459,0.08321413,0.02627495,0.04215023,0.1020762
1612.68,0.118108,0.08315361,0.02650909,0.04213863,0.1022711
1613.163,0.1180888,0.08308645,0.02678738,0.04212693,0.1025297
1613.645,0.1180809,0.08300014,0.02709419,0.04213388,0.1028384
1614.127,0.1180733,0.08289039,0.02740936,0.04217585,0.1031638
1614.609,0.1180553,0.08276345,0.02770993,0.04226202,0.1034525
1615.091,0.1180227,0.08263515,0.02796803,0.04239181,0.1036349
1615.573,0.1179805,0.0825315,0.02814494,0.04254899,0.1036412
1616.055,0.1179405,0.08247894,0.02819919,0.04270422,0.103439
1616.537,0.1179101,0.08249,0.02810952,0.04282835,0.1030676
1617.02,0.117885,0.08255345,0.02790393,0.04291449,0.1026326
1617.502,0.1178593,0.08264621,0.02764821,0.0429826,0.1022405
1617.984,0.1178324,0.08275426,0.02740546,0.04305833,0.1019453
1618.466,0.1178074,0.08287832,0.02721601,0.04315555,0.1017531
1618.948,0.11779,0.08302545,0.02709558,0.04327186,0.1016507
1619.43,0.1177861,0.083201,0.02704812,0.04339626,0.1016221
1619.912,0.1178033,0.083402,0.02707337,0.04351356,0.1016479
1620.394,0.1178465,0.08361536,0.02716568,0.0436099,0.1017048
1620.876,0.1179214,0.0838155,0.02731143,0.04367252,0.1017657
1621.359,0.1180324,0.08396047,0.02748105,0.04368851,0.1018075
1621.841,0.1181818,0.08400074,0.02762894,0.04364652,0.1018205
1622.323,0.1183604,0.08389424,0.02769618,0.04353755,0.1018168
1622.805,0.1185403,0.08363927,0.02763433,0.04336278,0.1018273
1623.287,0.1186893,0.08329399,0.0274399,0.04313908,0.1018835
1623.769,0.1187904,0.08296153,0.02716329,0.04289802,0.1020004
1624.251,0.1188549,0.08273555,0.02687826,0.04267433,0.1021705
1624.733,0.118903,0.08266041,0.02663733,0.04249511,0.1023748
1625.215,0.1189502,0.08274122,0.02646254,0.04237903,0.1025928
1625.698,0.1189985,0.08296072,0.02635342,0.04233921,0.1028052
1626.18,0.1190373,0.08329365,0.0263027,0.04238169,0.1029928
1626.662,0.1190479,0.08370385,0.02630637,0.04250363,0.1031305
1627.144,0.1190077,0.08413902,0.02636585,0.04268567,0.1031909
1627.626,0.1189036,0.08453725,0.02648269,0.04289398,0.1031574
1628.108,0.118742,0.08483699,0.02665102,0.04308607,0.1030345
1628.59,0.1185573,0.08500607,0.02685145,0.04323289,0.102855
1629.072,0.1183973,0.0850524,0.0270571,0.04333143,0.1026637
1629.554,0.1183081,0.08501377,0.02724141,0.04340195,0.1025004
1630.037,0.1183175,0.08493509,0.02738791,0.04347168,0.1023854
1630.519,0.118431,0.08484889,0.02749321,0.04355948,0.1023193
1631.001,0.1186397,0.08477296,0.02756445,0.0436691,0.1022901
1631.483,0.1189201,0.0847093,0.0276167,0.04378732,0.1022787
1631.965,0.1192397,0.0846493,0.02766886,0.04388805,0.1022633
1632.447,0.119552,0.08457893,0.02774066,0.04393445,0.1022191
1632.929,0.119804,0.08448346,0.02784734,0.04388659,0.1021212
1633.411,0.1199395,0.08435023,0.02799499,0.0437057,0.1019468
1633.894,0.1199067,0.08417291,0.02817376,0.04336293,0.1016933
1634.376,0.1196776,0.08395582,0.02834991,0.04285759,0.1014024
1634.858,0.1192766,0.08372332,0.02846153,0.04225555,0.1011878
1635.34,0.1188121,0.0835299,0.02843554,0.04173441,0.1012107
1635.822,0.1184521,0.08343872,0.02825109,0.04151493,0.1015416
1636.304,0.1183263,0.08347302,0.02798077,0.04168121,0.1020562
1636.786,0.1184399,0.083599,0.02773274,0.04210054,0.1025429
1637.268,0.1187053,0.08376883,0.02755865,0.04257552,0.1028885
1637.75,0.1190286,0.08395386,0.02745105,0.04297814,0.1030901
1638.233,0.1193498,0.08414368,0.02737968,0.04326129,0.1031879
1638.715,0.1196424,0.08433522,0.02731853,0.0434282,0.1032155
1639.197,0.1198956,0.08452292,0.02725414,0.04350231,0.1031849
1639.679,0.1201048,0.08469602,0.02718772,0.0435192,0.103096
1640.161,0.1202678,0.084842,0.02713105,0.04352014,0.1029511
1640.643,0.1203834,0.08494836,0.027103,0.04354787,0.1027697
1641.125,0.1204524,0.08500777,0.02712257,0.04363668,0.1025918
1641.607,0.1204778,0.08502097,0.02720219,0.04380097,0.1024651
1642.09,0.1204629,0.08499509,0.02734801,0.04403258,0.1024333
1642.572,0.12041,0.08494198,0.02756037,0.04430135,0.1025174
1643.054,0.1203191,0.08487483,0.02784006,0.04456725,0.1027092
1643.536,0.1201897,0.08480944,0.02819024,0.04478355,0.1029685
1644.018,0.1200254,0.08476596,0.02861903,0.04491058,0.1032319
1644.5,0.1198415,0.08477207,0.02913948,0.04492529,0.1034306
1644.982,0.1196815,0.0848712,0.02975489,0.0448347,0.1035092
1645.464,0.1196233,0.08512168,0.03043574,0.04469565,0.1034591
1645.947,0.11976,0.0855749,0.03108448,0.04462038,0.1033392
1646.429,0.1201212,0.08621544,0.03151933,0.04475447,0.1032695
1646.911,0.1205969,0.08690628,0.03158208,0.04515116,0.10334
1647.393,0.1210123,0.08746327,0.03130201,0.045689,0.1035322
1647.875,0.1212828,0.0878039,0.03088391,0.04617235,0.1037596
1648.357,0.1214453,0.08797629,0.03051569,0.04649576,0.1039705
1648.839,0.1215648,0.08806934,0.03027356,0.04665846,0.1041758
1649.321,0.1216865,0.08815667,0.0301592,0.04670272,0.1044198
1649.803,0.121824,0.08828291,0.03013822,0.04667125,0.1047468
1650.286,0.1219629,0.08847586,0.03016842,0.04659287,0.1051743
1650.768,0.1220656,0.088756,0.03019943,0.04648282,0.1056799
1651.25,0.1220763,0.08914075,0.03017312,0.04634151,0.1061965
1651.732,0.1219511,0.08963359,0.03001809,0.04616121,0.1066424
1652.214,0.1217064,0.09016953,0.02967574,0.04594058,0.1069704
1652.696,0.1214411,0.0905466,0.02919805,0.04571899,0.107181
1653.178,0.1212593,0.09049641,0.02884168,0.04558957,0.1072356
1653.66,0.121187,0.09002553,0.0288378,0.04560198,0.1070687
1654.142,0.1212083,0.08942547,0.02909698,0.04569453,0.1067392
1654.625,0.121278,0.08890308,0.02940639,0.04578773,0.1063642
1655.107,0.1213434,0.08849561,0.02964742,0.04584648,0.1060207
1655.589,0.1213755,0.08817609,0.02979538,0.04586732,0.105748
1656.071,0.1213702,0.08791725,0.0298605,0.04585548,0.1055647
1656.553,0.1213357,0.0877046,0.02986511,0.04581798,0.1054686
1657.035,0.121282,0.08753046,0.02983228,0.04576031,0.1054409
1657.517,0.1212225,0.0873922,0.02978249,0.04568627,0.1054542
1657.999,0.1211724,0.08728632,0.02973193,0.04559716,0.1054823
1658.481,0.1211441,0.08720688,0.02969063,0.04549271,0.1055062
1658.964,0.1211465,0.08714715,0.02966394,0.04537163,0.1055138
1659.446,0.1211778,0.08710133,0.02965236,0.04523446,0.1054974
1659.928,0.1212243,0.08706641,0.02965273,0.04508391,0.1054481
1660.41,0.1212601,0.08704234,0.02965804,0.04492889,0.1053527
1660.892,0.1212531,0.08702812,0.02965655,0.04478593,0.1051968
1661.374,0.1211762,0.08701754,0.02963279,0.0446787,0.1049733
1661.856,0.1210189,0.08699273,0.02956966,0.0446359,0.1046958
1662.338,0.1208037,0.08692865,0.02945894,0.04467633,0.1044035
1662.821,0.1205844,0.08680812,0.02931225,0.04479505,0.1041482
1663.303,0.1204247,0.08663604,0.02916063,0.04495956,0.1039664
1663.785,0.120361,0.08643996,0.02903796,0.04513041,0.10386
1664.267,0.1203887,0.08625313,0.02896555,0.0452807,0.1038054
1664.749,0.1204781,0.08610197,0.02894951,0.04540192,0.1037717
1665.231,0.1205941,0.08599937,0.02898414,0.04550052,0.1037366
1665.713,0.1207123,0.08594766,0.02905727,0.04558939,0.1036884
1666.195,0.1208206,0.08594222,0.02915198,0.0456847,0.1036235
1666.677,0.1209197,0.08597351,0.02924897,0.04580242,0.1035446
1667.16,0.1210193,0.08602854,0.02932533,0.04595575,0.1034653
1667.642,0.1211316,0.08609229,0.02935735,0.04614881,0.1034165
1668.124,0.1212633,0.0861527,0.02932858,0.04636917,0.1034435
1668.606,0.1214013,0.08620516,0.0292428,0.04658019,0.1035886
1669.088,0.1215047,0.08625604,0.02913564,0.04672669,0.1038494
